,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
761,A moment was cherished,The moment was cherished.,"[-1.9767623  -1.7204734   0.34796464 ...  0.02891873 -0.06685162
  1.2802459 ]","[-1.7168639   1.4406292   0.49383754 ...  0.15802869  0.9288584
  0.48402753]"
762,The memory was treasured,Memory was treasured.,"[-0.0681956   3.0434537   1.0054481  ... -2.7130675  -0.11543355
  0.9336003 ]","[ 0.8543056   3.243198    1.5539106  ... -2.9018936   0.5653074
  0.52182025]"
763,A feeling was experienced,The feeling was experienced.,"[-0.27252787  1.5241979   0.63305485 ... -0.7921808  -1.0782435
  2.4572778 ]",[-1.7170861  1.2778716  1.2487236 ... -0.7305399  0.915082   1.0962398]
764,The emotion was intense,An emotion was intense.,"[-1.6241497   3.1626341   2.2924247  ... -0.15602264 -0.9778886
  1.7090716 ]",[-2.4460778  2.9469838  3.466783  ... -0.3787356 -1.2113345  2.117207 ]
765,A connection was made,The connection was made.,"[ 1.1766145   3.805439    2.3453097  ...  0.28872305 -1.8745563
  1.333839  ]","[ 1.2229618   5.1039724   3.063454   ...  0.43311772 -0.8506707
  1.195607  ]"
766,The bond was strengthened,Bond was strengthened.,"[ 0.58231926  3.9557137   2.0139182  ... -1.7434428   0.23339081
  2.4159033 ]",[ 1.815737   5.4835663  1.9844205 ... -1.6052959  2.9421163  2.2447815]
767,A relationship was formed,The relationship was formed.,"[ 2.923347    0.67982733 -0.05626917 ... -0.82284325 -0.95427614
  3.5365548 ]","[ 2.783966    1.3487437   1.2054226  ... -0.6744429   0.14670467
  2.275901  ]"
768,The connection was deep,Connection was deep.,"[ 1.2832148   3.5866363   3.2674575  ...  0.17962618 -2.338644
  2.2351122 ]","[-1.1744772   5.085748    5.226493   ... -0.33528173 -2.1110897
  1.1126239 ]"
769,A friendship was developed,The friendship was developed.,"[ 5.0128202   0.91036636  1.9310693  ... -1.0300648  -2.2747376
  1.9058272 ]","[ 5.680364    1.0266002   3.076753   ... -0.46454215 -0.43325695
  1.3150933 ]"
770,The companionship was valued,Companionship was valued.,"[ 2.5263424   0.8041297   1.2517326  ... -2.1864414   2.6025186
  0.15885696]","[ 2.6025314  -0.10800515  1.3503498  ... -1.6237209   1.97677
  0.5987821 ]"
771,A love was shared,The love was shared.,[ 2.0284548  2.6956856  1.5226184 ... -0.9993071 -2.9446735  1.3424159],"[ 1.466179    2.703623    2.0878425  ...  0.07184149 -0.8073533
  1.8441378 ]"
772,The affection was profound,Affection was profound.,[ 1.9170585  3.433823   1.4896728 ... -1.3244785 -1.4763043  1.2042956],[ 1.2593577  2.432085   2.090178  ... -0.8780608 -0.6385106  1.8518384]
773,A family was united,The family was united.,"[ 1.5014693  -0.88811153  1.8285358  ... -1.5509758  -0.9357193
  2.8173828 ]","[ 2.6435266  -0.53401774  2.407866   ... -1.0059423  -0.30664498
  3.1880107 ]"
774,The kinship was strong,Kinship was strong.,"[ 0.27112955 -0.42713708  0.96401423 ... -0.97293866  0.52712446
  2.8602364 ]","[-0.13494644  0.10043421  1.6437057  ... -1.1923144   0.8549286
  2.8269463 ]"
775,A community was built,The community was built.,"[ 1.4039983  -1.9818792   1.6501162  ... -0.98437405 -2.3671658
  1.1313299 ]","[ 0.5535369  -1.6188358   2.1860225  ... -0.03369502 -1.409945
  1.5496829 ]"
776,The fellowship was strong,Fellowship was strong.,"[ 0.88578784  1.1318151   2.291061   ... -1.0761019  -0.76472014
  3.0002887 ]","[ 0.22438075 -0.27971247  2.5649998  ... -1.6341816   0.02879936
  2.3818388 ]"
777,A support system was established,The support system was established.,"[ 2.2529457   2.9004865   1.8800385  ... -1.425099   -1.022185
  0.90099925]","[ 1.8992375   2.5322545   2.2550802  ... -1.0843669  -0.4889977
  0.38939404]"
778,The network was reliable,Network was reliable.,[ 2.1767144  2.6290925  1.7595686 ...  0.5546155 -2.5053082  2.3482127],"[ 2.2757795   1.7749919   1.9863545  ...  0.36289403 -1.1058537
  2.538907  ]"
779,A helping hand was offered,The helping hand was offered.,"[ 2.6252506   4.73165     1.0482624  ...  1.2344594   1.3089807
 -0.63270044]","[ 3.135352    6.397718    1.9034481  ...  0.50093484  1.6315398
 -0.9510672 ]"
780,The assistance was appreciated,Assistance was appreciated.,"[ 1.1252159   5.8198776   0.4451933  ... -1.3100616   0.13794309
  0.91749525]","[ 0.30610085  4.3816705   0.4558323  ... -0.9598614   0.6080457
  0.94044495]"
781,A kindness was shown,The kindness was shown.,"[ 3.5928764   6.226921    2.0662565  ...  0.45558357 -1.6316851
  1.2775    ]","[ 3.6780987   6.37022     2.2899482  ...  0.57698494 -0.47294968
 -0.02471549]"
782,The generosity was appreciated,Generosity was appreciated.,"[ 1.424806    5.8223186   0.36092323 ...  0.05155864 -2.6328852
  0.41839972]","[ 0.65139395  4.133567    0.71719486 ... -0.87882483 -1.027267
 -0.05385885]"
783,A compassion was felt,The compassion was felt.,[ 1.3906503  4.227422   1.4578584 ... -1.25041   -1.5356846  2.578499 ],"[ 0.41351205  4.414403    1.9627831  ... -0.5374325  -1.350148
  0.96972114]"
784,The empathy was evident,Empathy was evident.,"[-0.3198435   2.340166    1.9431233  ... -0.21798775 -1.6057143
  0.48213616]","[ 0.34100547  1.6582506   2.5005283  ... -1.1445239  -0.8428928
  1.2622898 ]"
785,A understanding was reached,The understanding was reached.,"[-0.07164298  1.5713907   0.70174205 ... -1.3268487  -1.1945794
  2.0662796 ]",[ 0.0581347  2.8784757  1.8171097 ... -1.1170595 -0.8870775  2.063533 ]
786,The agreement was mutual,Agreement was mutual.,[ 2.8875453  2.1241472  1.6529121 ... -2.0387738  1.5575378  1.7933321],[ 2.4898052  1.6607395  2.18978   ... -2.3348432  2.9492524  1.7763615]
787,A compromise was made,The compromise was made.,"[-0.1224221   2.1620655  -0.34587657 ... -0.67974675 -0.12489605
  2.0004654 ]","[-0.16456775  3.4157772   0.39400086 ... -0.49131355  1.6028767
  2.4025018 ]"
788,The concession was appreciated,Concession was appreciated.,"[ 2.4924808   2.2934976   1.1129086  ... -2.5882225  -0.22022954
  2.0708911 ]","[ 1.4642826   2.539605    1.5810852  ... -3.5185318   0.99782354
  2.3449178 ]"
789,A resolution was found,The resolution was found.,"[-0.93437254  2.4804206  -0.2827198  ... -0.9847748   0.76921725
  1.248327  ]","[-0.84588987  3.3097317  -0.0699401  ... -0.45952344  0.48683628
  1.5558512 ]"
790,The solution was acceptable,Solution was acceptable.,"[ 1.6292834   3.8583038  -0.29264697 ...  0.16376692 -0.738492
  1.0138588 ]","[ 2.3838048   4.4165897   0.90824115 ... -0.7156028   0.61451995
  0.58461946]"
791,A peace was made,The peace was made.,[ 1.4841485  3.3995147  1.1042272 ... -1.5835912  0.7829248  1.7379885],[ 1.0406809  5.0956945  1.3549678 ... -0.7568541  2.8549104  1.6128241]
792,The harmony was restored,Harmony was restored.,"[ 2.1760201   1.6284785   0.9648121  ... -0.06884027  0.8547391
  1.6060202 ]",[ 1.5177782  1.1126721  2.1590314 ... -0.6215986  3.0442262  0.8490405]
793,A reconciliation was achieved,The reconciliation was achieved.,"[ 0.9627232   1.0204974   0.25671926 ... -0.82052857  0.24798948
  3.4497113 ]","[ 1.2398746   3.021421    0.7180649  ... -0.86725175  1.8391263
  3.5529468 ]"
794,The reunion was joyous,Reunion was joyous.,"[ 1.2540238  -4.168555    0.56655294 ... -1.8763025  -0.32266346
  3.6105874 ]",[-1.6045027 -3.5883234  1.3454304 ... -2.187404   0.1219368  3.191275 ]
795,A forgiveness was offered,The forgiveness was offered.,[ 1.7666477  6.763526   0.8829205 ... -0.5304343  0.4060642  2.3877232],[ 1.5284774  7.0023513  1.1935112 ... -0.0619732  1.6008927  1.4957098]
796,The pardon was accepted,Pardon was accepted.,"[ 2.105605    7.5424023  -0.08875227 ... -1.8621379   1.7181679
  2.094535  ]","[-0.08776434  4.949337   -0.04203224 ... -1.7990296   2.9440346
  1.401533  ]"
797,A new beginning was made,The new beginning was made.,"[-1.344335   -1.235519    0.13612068 ... -0.23463392 -1.0684061
  0.4282601 ]","[-1.0217389  -0.03703209  0.07821536 ...  0.37696782  0.29666328
  0.74147207]"
798,The fresh start was welcomed,Fresh start was welcomed.,"[-0.30404437 -1.2347788  -0.31609794 ...  1.6401246  -0.33912364
  1.5781631 ]","[-0.73074037 -0.79341286 -0.14894722 ...  0.6109163   0.42982388
  1.1015551 ]"
799,A hope was renewed,The hope was renewed.,"[-0.04282361  2.430446    1.596046   ...  0.3717005  -1.6221609
  1.8836311 ]","[-0.6241009   2.9113896   1.3888823  ...  0.35065272  0.3257881
  2.0479202 ]"
800,The expectation was high,An expectation was high.,"[-2.5421329  -0.59537184  1.3032401  ...  0.56697834  0.8382631
  2.9097161 ]","[-2.9922888  -0.47516227  2.3637335  ...  0.4705669   1.0028957
  3.2800994 ]"
801,A dream was dreamt,The dream was dreamt.,"[ 0.35869107 -0.10829339  0.66894263 ... -1.087445   -0.20683202
  1.7103376 ]","[-0.26689538  1.5933498   1.1803039  ... -0.42817184  0.19852678
  2.0005116 ]"
802,The ambition was ignited,Ambition was ignited.,[-0.9854644  2.2694244  1.0513079 ...  0.6580632 -2.4616964  1.4411132],"[-2.6851182   3.0133035   0.7329167  ...  0.66507685 -2.0365484
  2.0583267 ]"
803,A goal was set,The goal was set.,"[ 0.88894415  0.5857356   1.7671394  ... -1.2416188  -0.88933766
  1.775337  ]","[ 0.2892794   4.0252113   1.537498   ... -0.4079922  -0.32624644
  0.54284304]"
804,The objective was defined,Objective was defined.,"[ 0.20522457  2.7825797   1.1453247  ... -1.1414257  -0.27193484
  1.0474503 ]","[-0.16130576  3.6691976   1.550173   ... -0.8272424   0.42259637
  0.34365922]"
805,A plan was formulated,The plan was formulated.,"[ 1.0210923   0.23897272  2.4314847  ... -1.908485   -1.7015716
  1.3158517 ]","[ 0.87167084  0.5152632   2.848509   ... -0.7809013  -0.7357648
  1.373013  ]"
806,The strategy was devised,Strategy was devised.,"[ 0.6309723   1.5819504   1.5313352  ... -0.88468295 -0.3288358
  1.028248  ]","[-0.63607657  1.5326816   0.53843296 ... -2.5628068   0.950868
  0.32422274]"
807,A step was taken,The step was taken.,"[ 1.8411092   0.20362109  1.6980522  ...  0.20735466 -0.35778835
  1.0528319 ]",[1.8830973  2.040838   1.9096038  ... 0.17745999 0.83391416 1.450809  ]
808,The progress was noted,Progress was noted.,"[ 0.67879236  1.1508272   2.096054   ... -0.5763764  -1.5572797
  1.3561676 ]","[ 1.170632   -1.10336     3.0104735  ... -0.90726304  0.33848247
  0.8927138 ]"
809,A journey was begun,The journey was begun.,"[ 0.2504792  -2.505388    1.8587034  ...  0.03198481 -2.126246
  1.9304817 ]","[ 0.5597044  -0.45379978  2.300939   ...  0.23042163 -0.9340747
  1.8000419 ]"
810,The adventure was exciting,Adventure was exciting.,"[ 0.75355065  0.1539062   0.8089919  ... -0.4475243  -0.4542024
  3.00449   ]","[-1.2502697  -0.06955612  1.8116344  ... -1.7989669   1.6940885
  1.8747876 ]"
811,A path was chosen,The path was chosen.,"[ 1.2363471   0.32485265  0.6871655  ...  0.6495216  -1.4749489
  1.0104398 ]","[ 0.5103253   1.3524182   1.3216711  ...  0.6370207  -0.68247926
  0.86408556]"
812,The direction was clear,A direction was clear.,"[ 0.50989306  2.080212   -0.16231522 ...  0.61978227  1.4032881
  1.5860153 ]","[-0.64609003  1.3852814   0.5169765  ...  0.9066947   0.9409115
  1.4440966 ]"
813,A destination was sought,The destination was sought.,"[-0.367568   -0.63898396  1.4877254  ... -1.2981774   1.061325
  1.3997593 ]","[-0.45770988  2.619419    1.5891888  ... -0.74913126  0.80519885
  1.2396003 ]"
814,The arrival was anticipated,Arrival was anticipated.,"[-0.19569421  1.0341012   0.3590422  ... -0.5617912  -0.9838633
  2.2342849 ]","[-1.3125327  -1.0579752   1.3469777  ... -1.0002043   0.08113661
  2.8731513 ]"
815,A discovery was made,The discovery was made.,"[-0.23633307  2.620589    0.7575592  ... -2.0800831  -0.96523285
  1.6585673 ]",[-0.8140523  3.2270572  0.9105253 ... -1.3200772  0.250317   1.0599916]
816,The finding was significant,Finding was significant.,"[ 2.5574045   1.5139774   0.85081416 ... -1.0614202   1.2557703
  1.896743  ]","[ 2.6838048   2.609058    0.58777916 ... -0.48173025  2.6064348
 -0.2694955 ]"
817,A truth was revealed,The truth was revealed.,"[-0.76958054  2.937594    1.3207443  ... -0.40284526 -2.9952285
  3.9614742 ]","[-0.86328983  3.398417    1.1522224  ...  0.60642254 -2.3273797
  1.7279129 ]"
818,The reality was accepted,Reality was accepted.,"[-1.091645    0.09328231 -0.43205103 ...  0.15217794 -1.3200555
  1.9802027 ]",[-2.9785008  2.8049896  0.9196987 ... -1.0817232  1.3421545  0.8774382]
819,A secret was kept,The secret was kept.,"[ 0.68104357  5.677692    2.9718966  ...  0.39488122 -0.98851556
  0.4527899 ]","[ 1.6769991   5.093666    3.9205003  ...  1.3790352  -0.370109
  0.36040518]"
820,The confidentiality was maintained,Confidentiality was maintained.,"[-0.32637805  3.3671637   1.3449012  ... -1.9713743  -0.22401085
  2.0797403 ]","[ 0.06502285  3.1045036   2.426761   ... -2.2603786   0.7500391
  1.3584162 ]"
821,A mystery was solved,The mystery was solved.,"[ 0.58579135  0.9816022   1.8210503  ... -0.13023447 -1.7555408
  1.59816   ]","[ 1.8121636   2.3142724   2.3231814  ...  0.45395136 -0.8050375
  1.4905113 ]"
822,The puzzle was completed,Puzzle was completed.,"[ 1.3896683  -1.196721    1.1681635  ... -0.93733615  0.78870255
  1.8773388 ]","[ 0.8860691  -0.44524089  1.8338121  ... -2.025381    3.4776108
  0.9171173 ]"
823,A question was answered,The question was answered.,"[-0.73550236 -0.9829527   1.1822815  ... -0.5003041  -3.2472982
  0.94265765]","[-0.23824342  0.49868956  1.1868192  ... -0.70117533 -1.5592397
  0.36437327]"
824,The response was satisfactory,Response was satisfactory.,"[ 0.8937106   3.6668272   0.62362564 ... -0.58719635 -0.62693316
  0.83175963]",[ 2.016721   3.0654283  1.8893452 ... -2.440117   1.4071211  0.7008153]
825,A problem was solved,The problem was solved.,"[ 0.58140707 -0.10203773  1.5859404  ... -0.72643125 -2.147891
  1.1728868 ]","[ 1.9945266   2.3449907   2.4836392  ... -0.02383474 -0.9847722
  0.9816185 ]"
826,The solution was effective,A solution was effective.,"[ 1.9538679   5.745117   -0.22804037 ... -0.09219623 -1.2333442
  0.79721934]","[ 1.7994181   7.8652816   0.37856323 ... -1.458765   -1.5594234
  0.5741888 ]"
827,A challenge was met,The challenge was met.,"[-0.53211397  1.0206683  -0.56446093 ...  0.9338515  -2.245143
  1.4345844 ]",[-0.2760185  2.5363147 -0.5673774 ... -0.6057452 -2.179538   1.0547698]
828,The obstacle was overcome,An obstacle was overcome.,[ 1.2401195  3.108548   1.5591753 ... -0.5116406 -0.5934086  1.2613363],"[ 0.10968727  3.2324271   1.801404   ... -0.6917763  -0.9554898
  0.79135835]"
829,A difficulty was conquered,The difficulty was conquered.,"[-0.40647715 -0.09977186  0.83360624 ... -0.5072131  -2.6288373
  2.3403032 ]",[ 1.047929   3.2261186  1.3435622 ... -0.5654661 -0.6021772  2.483221 ]
830,The hardship was endured,Hardship was endured.,[-0.2477833  3.9448915  1.2111459 ... -0.6269222 -1.4369571  1.6898466],"[-1.3129128   3.5574784   1.505817   ... -0.81375474 -1.8115994
  2.3295102 ]"
831,A trial was faced,The trial was faced.,"[-0.09606445 -1.7817183   1.3206006  ...  0.76630676 -1.8377964
  3.3169584 ]",[-0.1565435  1.1059068  1.8199784 ...  1.1244122 -1.2162099  2.456656 ]
832,The tribulation was overcome,Tribulation was overcome.,"[ 1.4609745   2.1080034   0.16117945 ... -1.3724645  -2.379267
  3.2224126 ]","[ 0.10508397  1.301051    0.38340127 ... -2.1870193  -0.7488466
  3.8423564 ]"
833,A test was passed,The test was passed.,[ 2.163619   4.561125   0.9475605 ... -1.5376215 -2.7426672  2.132583 ],"[ 1.5614221   5.505398    1.4531643  ... -0.73958457 -0.9629768
  2.2908854 ]"
834,The examination was successful,Examination was successful.,"[ 1.330225    2.1562753  -0.29437134 ... -2.0894928  -0.56712794
  2.0626085 ]","[ 0.6607796   2.671372    0.8739001  ... -2.8292162   0.87264997
  2.026981  ]"
835,A success was achieved,The success was achieved.,"[ 1.1969175   2.9219503   0.22805819 ... -1.4004223  -1.0419232
  1.9219618 ]","[ 1.2154524   4.4693327   0.06423879 ... -0.69802845 -0.7712892
  2.2514596 ]"
836,The accomplishment was celebrated,Accomplishment was celebrated.,"[ 0.8626482   2.0823858   0.02421999 ... -0.29235253 -2.1609726
  3.4479551 ]","[ 0.8740579   1.5917121   1.3717698  ... -0.39970154  0.5618932
  1.4115541 ]"
837,A victory was won,The victory was won.,[ 1.3150254  2.9790325  0.4967096 ... -0.9740831 -2.6898353  3.1146865],"[ 1.4472203   4.961795    0.2752323  ...  0.01782164 -1.2212973
  3.23312   ]"
838,The triumph was celebrated,Triumph was celebrated.,"[ 1.2399247   2.2988887  -0.16108632 ... -0.9935404  -1.992649
  4.6411886 ]","[-0.4520368   1.2133574   0.18159607 ... -1.7135805  -0.99738914
  3.9956021 ]"
839,A goal was reached,The goal was reached.,"[ 1.2074729   0.62837213  1.4316088  ... -1.2240915  -0.82536745
  2.5013227 ]",[ 1.0282234  4.844922   1.4231449 ... -0.8745486 -0.2676925  1.7862355]
840,The objective was attained,Objective was attained.,"[ 1.3878514   4.235282    0.77248484 ... -0.6161107  -0.6271521
  1.2187778 ]","[ 1.2155064   6.8893557   1.2521865  ... -0.6041936   0.38868248
  1.4517522 ]"
841,A target was met,The target was met.,"[-0.47114074  2.8907092   0.78595686 ... -1.3993262  -2.5006938
  1.2545835 ]","[-0.28127497  5.3228354   1.301282   ... -0.80289745 -1.8523464
  1.4343059 ]"
842,The aim was achieved,Aim was achieved.,"[ 2.1052103   3.691059    1.2406156  ... -1.1414726  -0.9127507
 -0.12097287]","[ 5.8034724e-01  4.4110231e+00  1.8188076e+00 ... -1.4522765e+00
 -4.7739974e-01  3.9630057e-03]"
843,A milestone was passed,The milestone was passed.,"[-0.55788386 -2.4809647   0.13379222 ... -0.7348122  -0.9096066
  1.4207    ]","[-0.77436346  1.1844914   0.6204468  ... -0.5292901   0.12900634
  2.1645296 ]"
844,The progress was noted,Progress was noted.,"[ 0.67879236  1.1508272   2.096054   ... -0.5763764  -1.5572797
  1.3561676 ]","[ 1.170632   -1.10336     3.0104735  ... -0.90726304  0.33848247
  0.8927138 ]"
845,A step was taken,The step was taken.,"[ 1.8411092   0.20362109  1.6980522  ...  0.20735466 -0.35778835
  1.0528319 ]",[1.8830973  2.040838   1.9096038  ... 0.17745999 0.83391416 1.450809  ]
846,The advancement was significant,Advancement was significant.,"[ 1.3426464   1.6643149   0.79188144 ... -0.24876468 -1.1305515
  1.6345757 ]","[ 0.7984924   0.9385263   2.1861808  ... -0.57994634  0.64915746
  2.1982522 ]"
847,A change was made,The change was made.,[ 0.3032695  0.9622849  1.6050546 ...  1.1635191 -3.489062   1.6710403],[-1.319073   1.9147393  1.3531439 ...  1.0425348 -1.0438032  0.6904006]
848,The alteration was effective,Alteration was effective.,[ 0.7624611  2.077388   0.8697164 ... -0.5697067 -2.2774203  1.1663132],"[ 1.0135529   2.222142    1.874404   ... -0.76023424 -1.7056341
  0.9504468 ]"
849,A difference was made,The difference was made.,"[ 0.46715865 -0.93172044 -0.10609401 ... -0.27261537 -2.2583685
  0.84271383]","[-0.19234939  1.5780008  -0.6500491  ... -0.53886956 -1.1518939
  0.87242186]"
850,The impact was significant,An impact was significant.,[-0.4309856  5.150545   0.9182011 ...  0.8220642 -1.7708555  0.6225716],"[-0.6834339   4.908497    1.4242676  ...  0.27594826 -0.7622026
  0.48988026]"
851,A contribution was made,The contribution was made.,"[ 6.9584197e-01  2.7952743e+00 -4.7634980e-01 ...  2.4592476e-01
 -2.8680444e-01  2.3818016e-04]","[ 0.22701009  3.2634912   0.9675559  ... -0.689484    0.7512206
 -0.15304646]"
852,The involvement was appreciated,Involvement was appreciated.,[ 2.5015302  3.0509496  1.1265439 ... -1.515522  -2.0594485  2.1779647],[ 0.9167867  2.1230328  1.5702726 ... -1.415166  -1.0497419  1.9632646]
853,A support was given,The support was given.,"[ 0.7895241   4.246711    0.77790785 ... -0.5521489  -0.26961827
  0.7664681 ]","[ 1.4094447   5.489637    1.7654947  ... -0.4559946   0.37423125
 -0.06678541]"
854,The assistance was invaluable,Assistance was invaluable.,"[ 1.8808581   5.5120726   0.39730337 ... -1.3692517   0.7220377
  0.6848047 ]","[ 1.3379097   4.4536276   0.3660417  ... -1.054945    0.92127067
  0.34668106]"
855,A help was offered,The help was offered.,"[ 0.07314776  5.1806593  -0.21444654 ...  0.7494632   1.8416646
  0.29216194]",[ 0.8416327  5.68619    1.3814671 ...  0.320356   2.000465  -0.3188575]
856,The aid was appreciated,Aid was appreciated.,"[ 2.138639    6.476351    0.71762425 ... -0.57224816 -0.01848617
 -0.20548022]",[ 2.496814   5.736132   2.1021867 ... -0.6863016  0.3645277 -0.5127708]
857,A kindness was shown,The kindness was shown.,"[ 3.5928764   6.226921    2.0662565  ...  0.45558357 -1.6316851
  1.2775    ]","[ 3.6780987   6.37022     2.2899482  ...  0.57698494 -0.47294968
 -0.02471549]"
858,The generosity was appreciated,Generosity was appreciated.,"[ 1.424806    5.8223186   0.36092323 ...  0.05155864 -2.6328852
  0.41839972]","[ 0.65139395  4.133567    0.71719486 ... -0.87882483 -1.027267
 -0.05385885]"
859,A compassion was expressed,The compassion was expressed.,[ 2.0838265  4.1160903  1.2646053 ... -1.6074376 -1.3510069  2.5591102],[ 1.5384133  5.223746   1.6998154 ... -0.8017724 -1.0411574  1.2352349]
860,The empathy was felt,Empathy was felt.,"[-0.5131946   3.5859168   1.7949563  ... -0.41911435 -1.4116414
  0.88105816]","[-0.10160346  3.3498394   2.6349857  ... -1.4751856  -0.68844765
  1.6867005 ]"
861,A understanding was reached,The understanding was reached.,"[-0.07164298  1.5713907   0.70174205 ... -1.3268487  -1.1945794
  2.0662796 ]",[ 0.0581347  2.8784757  1.8171097 ... -1.1170595 -0.8870775  2.063533 ]
862,The agreement was mutual,An agreement was mutual.,[ 2.8875453  2.1241472  1.6529121 ... -2.0387738  1.5575378  1.7933321],[ 2.543394   2.388811   2.3538811 ... -2.2299616  2.475493   1.4160917]
863,A compromise was reached,The compromise was reached.,"[ 0.48183027  1.6347467  -0.49021173 ... -1.0131947  -1.0391941
  1.8203013 ]","[ 0.91981715  2.4270425   0.20869572 ... -0.6607965   0.63446414
  2.6760256 ]"
864,The concession was appreciated,Concession was appreciated.,"[ 2.4924808   2.2934976   1.1129086  ... -2.5882225  -0.22022954
  2.0708911 ]","[ 1.4642826   2.539605    1.5810852  ... -3.5185318   0.99782354
  2.3449178 ]"
865,A resolution was found,The resolution was found.,"[-0.93437254  2.4804206  -0.2827198  ... -0.9847748   0.76921725
  1.248327  ]","[-0.84588987  3.3097317  -0.0699401  ... -0.45952344  0.48683628
  1.5558512 ]"
866,The solution was effective,Solution was effective.,"[ 1.9538679   5.745117   -0.22804037 ... -0.09219623 -1.2333442
  0.79721934]","[ 2.828492    6.1565943   1.1714301  ... -1.4561591   0.70500106
  0.46896523]"
867,A peace was established,The peace was established.,"[ 1.4804021   2.1711018   0.64319044 ... -1.841434    1.0755808
  2.0504248 ]","[ 1.6327804   4.0696974   1.6289374  ... -0.83182496  2.5443432
  1.9754597 ]"
868,The harmony was restored,Harmony was restored.,"[ 2.1760201   1.6284785   0.9648121  ... -0.06884027  0.8547391
  1.6060202 ]",[ 1.5177782  1.1126721  2.1590314 ... -0.6215986  3.0442262  0.8490405]
869,A reconciliation was achieved,The reconciliation was achieved.,"[ 0.9627232   1.0204974   0.25671926 ... -0.82052857  0.24798948
  3.4497113 ]","[ 1.2398746   3.021421    0.7180649  ... -0.86725175  1.8391263
  3.5529468 ]"
870,The reunion was joyful,Reunion was joyful.,"[ 1.7413062  -4.029332   -0.09631506 ... -1.0156304  -0.84451646
  3.8801064 ]","[-1.362849   -3.3135765   1.0063708  ... -1.6824081  -0.03060179
  3.2410655 ]"
871,A forgiveness was granted,The forgiveness was granted.,"[ 1.7966757   6.425853    0.94691783 ... -0.62875473  0.7762544
  2.580985  ]","[ 1.6890987   6.6788926   1.1310291  ... -0.23691931  2.0916665
  1.7981071 ]"
872,The pardon was accepted,A pardon was accepted.,"[ 2.105605    7.5424023  -0.08875227 ... -1.8621379   1.7181679
  2.094535  ]",[ 1.0359461  7.372976   0.8640703 ... -1.7662493  3.429937   2.059679 ]
873,A new beginning was started,The new beginning was started.,"[-0.8432768  -1.5022781   0.4788507  ... -0.28932896 -1.4036266
  0.842766  ]","[-0.6537773  -0.548675    0.5760741  ...  0.15937509 -0.3391188
  1.0209035 ]"
874,The fresh start was promising,Fresh start was promising.,"[-0.4982118  -0.676753    0.18654653 ...  1.4580022  -0.4227704
  1.02187   ]","[-1.1230965  -0.21148317  0.4906268  ...  0.7376982  -0.27364355
  0.9457075 ]"
875,A hope was renewed,The hope was renewed.,"[-0.04282361  2.430446    1.596046   ...  0.3717005  -1.6221609
  1.8836311 ]","[-0.6241009   2.9113896   1.3888823  ...  0.35065272  0.3257881
  2.0479202 ]"
876,The expectation was high,Expectation was high.,"[-2.5421329  -0.59537184  1.3032401  ...  0.56697834  0.8382631
  2.9097161 ]",[-2.456391  -1.8199879  2.6868343 ... -0.3135925  1.54627    2.8793936]
877,A dream was realised,The dream was realised.,"[ 0.85813266 -0.07518482  0.2143887  ... -0.97720826 -0.87384844
  1.8416944 ]","[-0.0784473   2.1430192   0.19996357 ... -0.52135736  0.21641608
  2.3721457 ]"
878,The ambition was fulfilled,Ambition was fulfilled.,"[-0.18897775  2.6053166   0.7329203  ...  0.03113726 -1.8270717
  1.5460708 ]","[-1.3167582   3.3491821   0.6678216  ... -0.37084192 -1.0428982
  2.6224732 ]"
879,A goal was achieved,The goal was achieved.,[ 1.5584744  0.9321679  1.3423675 ... -1.2856853 -0.6324612  2.4839587],"[ 1.2128279   5.4143476   1.0049164  ... -0.82176006 -0.01216264
  1.6054449 ]"
880,The objective was met,Objective was met.,"[ 1.2059025   3.8905823   0.6396971  ... -0.9197819  -1.0935471
  0.78023154]","[ 1.6326468   6.315567    1.230798   ... -0.7816281  -0.1962679
  0.15455745]"
881,A vision was realised,The vision was realised.,"[-0.71909016  1.4908928   0.96186686 ... -1.2325768  -2.6113222
  1.656095  ]","[-1.3679621   2.5196335   1.3198748  ... -0.81908303 -1.7273802
  1.441962  ]"
882,The aspiration was fulfilled,An aspiration was fulfilled.,"[ 0.48110515  2.7298434   1.2991525  ... -0.2916142  -1.5350454
  1.8628192 ]","[-0.6479313   2.922876    2.132139   ... -0.08465882  0.04187508
  2.1615288 ]"
883,A potential was unlocked,The potential was unlocked.,"[ 1.1994342   4.7005343   0.6108724  ... -0.44512752 -0.15215573
  1.3442059 ]","[ 0.77224314  6.025697    1.7223953  ...  0.49256325 -0.6086539
 -0.29032856]"
884,The capacity was realised,Capacity was realised.,"[-0.865617    1.7689204   1.7540897  ... -0.83460665 -2.3704147
  1.7030151 ]","[-2.2122955   2.1358516   2.8628504  ... -0.911647   -0.88367563
  1.1506598 ]"
885,A talent was nurtured,The talent was nurtured.,"[-0.5358048   4.3857083  -0.18665855 ... -0.88176537 -2.5585938
  2.0294776 ]","[-0.20326228  4.30366     0.2909846  ... -0.34015164 -2.170132
  1.3515364 ]"
886,The ability was developed,Ability was developed.,[ 0.5137124  5.154974   0.8047726 ... -0.7784752 -0.2120212  1.6340547],"[ 0.35879534  3.2806683   0.3569997  ... -1.1228329   0.8742657
  1.4355475 ]"
