,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
770,The sky was overcast.,The sky could have been overcast.,"[-0.9168885  -2.9111836   2.9275763  ... -0.77673036 -3.7687857
  1.6342515 ]","[-0.7593849  -0.07852774  2.5311317  ... -0.29292074 -3.7339072
  0.86786264]"
771,The child laughed happily.,The child might have laughed happily.,"[ 1.7795868   3.0818222   1.2854834  ... -1.4679501  -0.61083233
  2.3445485 ]","[ 0.05829316  3.884611    1.7362385  ... -0.14450899 -2.0346377
  2.0198143 ]"
772,The baby cried loudly.,The baby could have cried loudly.,"[-0.727029    3.795323    1.9024369  ... -1.4319628  -0.07616143
  4.9793525 ]","[-0.5182207   4.970402    2.089782   ... -0.6449537  -0.16435742
  4.9357896 ]"
773,The toddler walked unsteadily.,The toddler may have walked unsteadily.,"[ 3.5621998  -2.1421392  -0.52157134 ... -0.03886402  0.84229183
  3.1935894 ]","[ 2.6024237e+00 -5.5947948e-01 -2.9272505e-04 ...  1.3719375e-01
 -6.5939194e-01  2.4847848e+00]"
774,The preschooler drew a picture.,The preschooler might have drawn a picture.,"[ 3.1979716  -2.5843532   1.6392604  ... -1.2659048   0.70314544
  0.25971743]","[ 2.2837589  -1.9493893   1.5428786  ... -0.4769018  -0.38273367
 -0.7097796 ]"
775,The kindergartner sang a song.,The kindergartner could have sung a song.,"[ 1.7657554   0.90267485  0.04345435 ... -1.5954318   0.15491158
  0.72399354]","[ 1.1735449   1.9831209   0.94770956 ... -0.66451555  1.4449155
  0.70958066]"
776,The first-grader read a book.,The first-grader may have read a book.,"[ 0.30149108 -0.6270621   1.6374631  ... -1.7610273   1.4629463
  2.9716542 ]","[-1.5212613  -0.00640797  1.9056232  ... -1.2859421  -0.22346456
  2.3120751 ]"
777,The second-grader wrote a story.,The second-grader might have written a story.,"[-0.29520956 -0.48699394  1.5800894  ... -2.3259969   1.0389538
  1.5653632 ]","[-1.7931458   0.11722605  2.3043709  ... -1.5329425   0.4613784
  1.3528793 ]"
778,The third-grader solved a math problem.,The third-grader could have solved a math problem.,"[-0.3412968   0.64495474  2.092871   ... -1.5866196  -0.79105693
  2.465632  ]","[-0.5267067   1.3995296   2.1686327  ... -0.9447501  -0.15662839
  2.1359634 ]"
779,The fourth-grader played a game.,The fourth-grader may have played a game.,"[ 0.33642468  0.22428373  0.61159766 ... -3.164954   -0.33008337
  3.0380433 ]",[-1.3126688  0.5413557  1.3001385 ... -2.042671  -1.5481637  2.5746052]
780,The fifth-grader learned about science.,The fifth-grader might have learned about science.,[-2.6280391  1.1771965  2.3907785 ... -2.3394365 -1.1772773  1.6484472],"[-3.9311588   0.92175305  2.049175   ... -1.5205896  -1.4965606
  1.5937573 ]"
781,The sixth-grader studied history.,The sixth-grader could have studied history.,"[-2.346394    0.79553753  2.4130976  ... -2.2920864  -0.6590935
  3.2535923 ]",[-3.159952   2.4050364  2.5652027 ... -1.7728497  0.3402744  3.1239538]
782,The seventh-grader took a test.,The seventh-grader may have taken a test.,"[-0.9726124   0.9837898   2.5164366  ... -1.8944528  -0.03492386
  2.1151335 ]",[-2.583663   1.5647051  2.5590873 ... -0.837599  -0.8601022  2.1934454]
783,The eighth-grader participated in a sport.,The eighth-grader might have participated in a sport.,"[-1.0869647   0.81582385  1.7640618  ... -1.0625006  -1.5113887
  3.3724277 ]","[-2.605535    0.9099855   1.7789073  ... -0.74960035 -1.8951008
  3.0926669 ]"
784,The ninth-grader joined a club.,The ninth-grader could have joined a club.,"[ 0.18065587  0.81574863  1.992424   ... -0.24846402 -1.2301078
  2.6651835 ]","[-1.120165    2.6454935   2.1037173  ... -0.05036359 -0.26641402
  2.5361164 ]"
785,The tenth-grader prepared for college.,The tenth-grader may have prepared for college.,"[-1.8323717   3.6423688   2.1135135  ... -1.0572399  -0.37111866
  3.1176872 ]","[-3.8615623   3.5885208   2.1237035  ... -0.46926063 -1.1246753
  2.8776598 ]"
786,The eleventh-grader applied to universities.,The eleventh-grader might have applied to universities.,"[-0.9749594   3.0186844   2.0929227  ... -0.40972343 -1.1813035
  2.2674663 ]",[-2.6382468  2.6345735  2.6834242 ... -0.3374316 -1.2165362  2.0970554]
787,The twelfth-grader graduated from high school.,The twelfth-grader could have graduated from high school.,"[-2.5379283   2.6694512   1.5580912  ...  0.05230043 -0.91166675
  4.1999435 ]","[-3.9146843   3.2872782   1.4731523  ... -0.20933211 -0.34130073
  3.4827826 ]"
788,The student studied diligently.,The student may have studied diligently.,"[-0.47012657  3.3197427   1.6432514  ... -1.8053955  -0.80765504
  2.826301  ]","[-2.5234528   2.982822    1.5738106  ... -0.69820774 -2.581459
  2.750136  ]"
789,The teacher explained clearly.,The teacher might have explained clearly.,[ 2.4066644  3.21149    3.4314513 ... -2.4445567 -1.6477516  2.2190917],"[-0.13160266  3.8513837   2.5736668  ... -1.5857074  -2.7758052
  1.9451343 ]"
790,The classroom was quiet.,The classroom could have been quiet.,"[-0.7558117  -2.4507275   0.37757877 ... -0.2775809   0.28762063
  3.2080727 ]","[-1.9955841  -0.18395022  0.76336044 ... -0.14226386 -0.80849886
  3.0477083 ]"
791,The lesson was engaging.,The lesson may have been engaging.,"[-1.6654602   0.6137868  -0.22278127 ... -1.2560418  -0.5857202
  2.723577  ]","[-3.2048264  -0.16866891 -0.28835127 ... -0.77371156 -1.7836217
  1.8730505 ]"
792,The assignment was challenging.,The assignment might have been challenging.,[-1.705486  -0.5069133  0.9439359 ... -0.5091124 -3.2730317  1.9809492],"[-2.24249    -0.09102722  0.42434645 ... -0.41559997 -2.9624906
  1.3858573 ]"
793,The test was difficult.,The test could have been difficult.,"[-0.02874165  4.0257697   1.9204937  ... -0.49523926 -2.1963594
  2.7468534 ]","[-1.7494419   4.632664    1.5323194  ...  0.06528384 -1.317075
  2.5764585 ]"
794,The grade was excellent.,The grade may have been excellent.,"[-1.7214315   3.2772725   2.9073248  ... -0.65196586  1.2166147
  1.6408379 ]",[-3.1315854  2.2176523  3.1378303 ...  0.6706902 -1.1263314  0.6291323]
795,The feedback was helpful.,The feedback might have been helpful.,"[ 0.47040638  4.3794236   1.3754269  ... -1.2469561   0.97766876
  0.23355904]","[-0.7843879   3.6858923   0.8686957  ... -0.38391823  0.4696075
  0.89561856]"
796,The learning experience was rewarding.,The learning experience could have been rewarding.,"[-0.48209938  1.5207003   0.7370437  ... -0.76697046 -0.8058607
  1.2825067 ]","[-1.762702    2.4251502   0.07947302 ... -0.5117572  -0.10484098
  0.7330398 ]"
797,The knowledge gained was valuable.,The knowledge gained may have been valuable.,[-0.9062956  3.7164485  2.8018281 ... -2.4194849  0.7181023  1.3708357],"[-1.3585241   5.098898    1.689527   ... -1.9372371   0.29359996
  1.1956432 ]"
798,The skills acquired were useful.,The skills acquired might have been useful.,"[ 0.96090394  3.1093833   1.5866618  ... -2.1804497  -0.18495102
  1.1586367 ]","[ 0.15019114  3.7184453   0.97054327 ... -1.4321847   0.07830793
  0.852868  ]"
799,The education received was exceptional.,The education received could have been exceptional.,[-2.6087556  3.5868714  2.1602688 ... -2.2454283  0.4209588  2.436925 ],[-3.6011763  5.3699255  1.7164196 ... -1.9694846  1.2013187  1.8724886]
800,The future prospects are bright.,The future prospects might be bright.,"[ 0.20851408  0.27064225  2.9958954  ... -0.68780583  0.11011935
  2.7951133 ]","[-0.8306888  -0.05948404  2.8509755  ... -0.19288516 -0.8074853
  2.2979214 ]"
801,The opportunities are plentiful.,The opportunities could be plentiful.,"[-0.5707531   2.1911607   3.8130546  ... -0.44063085 -0.6360105
  0.7207662 ]","[-0.20978849  3.1897132   3.2650754  ... -0.53342384 -0.29772112
  0.5409842 ]"
802,The potential is unlimited.,The potential may be unlimited.,"[ 0.15804496  6.1202993   2.208531   ...  0.50595933 -1.7161274
  0.51019937]","[-0.5582677   5.969958    2.5730217  ...  0.44900015 -2.6447594
  0.66050696]"
803,The success is well-deserved.,The success might be well-deserved.,"[ 1.3388201   3.9190745  -0.13429491 ... -0.65707153 -0.17905775
  2.1422865 ]","[ 0.29721335  3.3423576   0.24260989 ... -0.32420498 -0.79710954
  2.0819798 ]"
804,The achievement is remarkable.,The achievement could be remarkable.,"[ 0.86701983  3.7513034   0.13515297 ... -0.7422717  -0.17777136
  2.5746584 ]","[ 0.9025996   3.5230253   0.36698815 ... -0.8660905   0.4247178
  2.006342  ]"
805,The accomplishment is significant.,The accomplishment may be significant.,[ 1.6098945  3.8500733  0.7745794 ... -0.7669243 -0.0154182  1.6930431],"[ 0.6986007   3.331515    0.9760349  ... -0.26381525 -1.485713
  1.2043663 ]"
806,The contribution is invaluable.,The contribution might be invaluable.,"[ 1.0465415   3.3466275   0.5750474  ... -0.48085684  1.3932388
  0.353987  ]","[ 0.8960869   2.608225    0.33972383 ... -0.31964913  0.18182671
  1.1168292 ]"
807,The impact is far-reaching.,The impact could be far-reaching.,"[-1.2638106   4.6407533   1.2721287  ...  0.6115872   0.03540381
  0.8264727 ]","[-0.86012787  5.320293    0.3717297  ...  0.46392265 -0.4164835
  1.3598126 ]"
808,The legacy is enduring.,The legacy may be enduring.,"[-1.7064632   2.7185817   0.36278504 ...  0.22631875 -1.47612
  0.8702094 ]","[-2.1842325   1.8848096   0.04791469 ...  0.086185   -2.3755562
  0.87969637]"
809,The influence is considerable.,The influence might be considerable.,"[-0.2771385   4.1631813   1.2212905  ...  0.75569504 -0.2841355
  1.0650759 ]","[-0.44600534  4.252828    1.1944882  ...  1.1058652  -1.072285
  1.4317311 ]"
810,The value is immeasurable.,The value could be immeasurable.,"[-2.3847847   4.905168    1.1363684  ... -0.02667427  0.0885554
  0.77164716]","[-1.6202881   4.6019945   0.94710624 ... -0.18804298  0.4360153
  0.74085027]"
811,The experience is transformative.,The experience may be transformative.,"[-1.2909431   3.1445758   1.368185   ... -0.46255183 -0.9411031
  2.251253  ]","[-1.3615795   3.247494    0.83945924 ... -0.68922734 -1.9634765
  1.7484341 ]"
812,The growth is substantial.,The growth might be substantial.,"[ 0.01145082  0.8235817   2.7280695  ... -0.14504555 -1.0329114
  1.845458  ]",[-1.6973114  1.5848731  2.0870004 ...  0.9905889 -2.4150581  1.7125835]
813,The development is impressive.,The development could be impressive.,"[-0.32247323 -2.6074781   1.0385723  ... -0.2826623  -1.5203066
  2.1952832 ]","[-0.31541118  0.01128169  1.1300721  ... -0.368184   -1.168935
  1.973536  ]"
814,The progress is remarkable.,The progress may be remarkable.,"[ 0.66659015  1.2808176   1.6702595  ... -0.49168515 -0.6625168
  1.3426538 ]","[-0.29987073  1.7864889   1.7469314  ...  0.07493237 -2.488531
  1.5933355 ]"
815,The advancement is significant.,The advancement might be significant.,"[ 1.2454103   1.7462047   1.2116781  ... -0.33056438 -0.5670761
  1.4158089 ]",[-0.1090984  0.4961215  1.4823627 ...  0.4219011 -2.019643   1.7049743]
816,The innovation is groundbreaking.,The innovation could be groundbreaking.,"[ 0.6302625   3.6251864   0.91397464 ... -1.1900114  -1.5769897
  0.41028038]","[ 0.7409747   4.6005044   1.5713059  ... -1.4495912  -1.5641452
 -0.21765494]"
817,The creativity is inspiring.,The creativity may be inspiring.,"[-2.0819113   2.652094    0.19207211 ...  0.04640666 -1.7481234
  0.02224011]","[-2.7188165   3.1672108   0.4601443  ...  0.2603129  -2.3601227
 -0.11625632]"
818,The ingenuity is remarkable.,The ingenuity might be remarkable.,[-1.0382043  1.5005766  0.3723348 ... -1.7962192 -2.2815223  0.505197 ],"[-1.1638734   1.6981212   0.600212   ... -1.4320982  -2.7920659
  0.43531224]"
819,The intelligence is exceptional.,The intelligence could be exceptional.,[-1.519529   5.143962   1.654424  ... -0.8267382 -2.2825131  2.0120504],[-1.6410089  5.636479   1.8389511 ... -0.7639672 -1.6328777  1.7159816]
820,The skill is impressive.,The skill may be impressive.,"[ 0.64808905  3.9713607   0.690588   ... -0.48748145  0.20990618
  2.3977373 ]",[ 0.6792738  3.456559   0.578329  ... -0.3887469 -1.293001   1.9041463]
821,The talent is extraordinary.,The talent might be extraordinary.,"[-1.7995052   4.2777276   0.0863327  ... -0.04905725 -2.6469688
  2.3794732 ]","[-1.9421391   4.1818857   0.02112134 ...  0.37763062 -3.9748352
  1.9371592 ]"
822,The ability is remarkable.,The ability could be remarkable.,"[-0.16871364  6.813318    1.2961228  ... -0.2827364  -0.3028169
  1.4468043 ]","[ 0.08887943  6.8585277   2.075484   ... -0.17874269  0.6346975
  1.3971657 ]"
823,The potential is unlimited.,The potential may be unlimited.,"[ 0.15804496  6.1202993   2.208531   ...  0.50595933 -1.7161274
  0.51019937]","[-0.5582677   5.969958    2.5730217  ...  0.44900015 -2.6447594
  0.66050696]"
824,The capacity is immense.,The capacity might be immense.,"[-1.1953304   2.3281837   1.8956531  ...  0.25112283 -2.633822
  0.9223383 ]","[-1.9395603   1.709963    2.0912437  ...  0.50231653 -3.7212813
  0.8232231 ]"
825,The power is significant.,The power could be significant.,"[-0.4653867   5.937483    1.7243057  ... -1.1892982  -1.9192661
  0.18588185]","[ 0.38155028  6.531838    2.1524048  ... -0.91060525 -1.077507
  0.7071063 ]"
826,The strength is impressive.,The strength may be impressive.,[-0.2506741  3.444838   1.5435435 ...  0.6944321 -1.7006557  0.5830769],"[-1.0341257   3.3550308   1.9223447  ...  0.9833407  -3.575051
  0.19319761]"
827,The influence is considerable.,The influence might be considerable.,"[-0.2771385   4.1631813   1.2212905  ...  0.75569504 -0.2841355
  1.0650759 ]","[-0.44600534  4.252828    1.1944882  ...  1.1058652  -1.072285
  1.4317311 ]"
828,The impact is far-reaching.,The impact could be far-reaching.,"[-1.2638106   4.6407533   1.2721287  ...  0.6115872   0.03540381
  0.8264727 ]","[-0.86012787  5.320293    0.3717297  ...  0.46392265 -0.4164835
  1.3598126 ]"
829,The legacy is enduring.,The legacy may be enduring.,"[-1.7064632   2.7185817   0.36278504 ...  0.22631875 -1.47612
  0.8702094 ]","[-2.1842325   1.8848096   0.04791469 ...  0.086185   -2.3755562
  0.87969637]"
830,The contribution is invaluable.,The contribution might be invaluable.,"[ 1.0465415   3.3466275   0.5750474  ... -0.48085684  1.3932388
  0.353987  ]","[ 0.8960869   2.608225    0.33972383 ... -0.31964913  0.18182671
  1.1168292 ]"
831,The value is immeasurable.,The value could be immeasurable.,"[-2.3847847   4.905168    1.1363684  ... -0.02667427  0.0885554
  0.77164716]","[-1.6202881   4.6019945   0.94710624 ... -0.18804298  0.4360153
  0.74085027]"
832,The experience is unforgettable.,The experience may have been unforgettable.,"[-2.1455479   2.4249718   1.1377478  ... -0.49667722  0.09850156
  2.8361187 ]","[-2.5255132   2.7800756   0.65891516 ... -0.39247188 -1.0347536
  1.2226584 ]"
833,The learning was significant.,The learning might have been significant.,"[-0.4193942   1.5345036   1.5557219  ... -0.2555693  -0.65759283
  0.4094953 ]","[-1.2219497   1.9928261   1.4803667  ...  0.8273551  -0.78657836
 -0.01576652]"
834,The growth was substantial.,The growth could have been substantial.,"[-0.1547307  -0.35773236  2.6460776  ... -0.7444062  -0.42395544
  2.0505376 ]",[-1.4574907  2.6520197  1.3710845 ...  0.6688315 -0.3111334  1.730382 ]
835,The development was impressive.,The development may have been impressive.,[ 0.0472302 -1.5033804  1.0281935 ... -0.8319534 -0.8309228  1.5409312],"[-1.1277516  -0.01648979  0.9738474  ...  0.6044485  -1.3792692
  1.3814622 ]"
836,The progress was remarkable.,The progress might have been remarkable.,"[ 0.8975188   1.6444381   1.9151907  ... -0.7019312  -0.06331392
  1.4681461 ]","[-0.46928596  1.0397607   1.2168465  ...  0.15874068 -1.4258115
  1.4128895 ]"
837,The artist painted a masterpiece.,The artist may have painted a masterpiece.,"[-0.31108603 -0.5485502   1.0670974  ... -1.4661852  -0.31870627
  1.4229592 ]",[-2.3765574  0.9135367  1.0273573 ... -0.5386052 -1.7416606  0.6263538]
838,The musician composed a symphony.,The musician might have composed a symphony.,"[ 0.6511059   3.3980904   1.332429   ... -3.9150865   0.31176376
  1.415695  ]","[-0.71062946  4.2773924   1.3790141  ... -1.8907275  -0.18908148
  1.0672352 ]"
839,The writer wrote a novel.,The writer could have written a novel.,"[-0.42405048  1.3060251   1.3743502  ... -1.7020282   1.130651
  2.5622485 ]","[-1.3260965   0.37727684  1.9446874  ... -0.64418995  0.6264882
  1.615059  ]"
840,The poet penned a poem.,The poet may have penned a poem.,"[ 0.7489603   1.3334154   0.05401425 ... -0.37669447 -0.5988099
  1.6615771 ]","[-1.3487716   1.143008    1.2001476  ... -0.07337516 -1.3440516
  1.01245   ]"
841,The sculptor created a statue.,The sculptor might have created a statue.,[-3.728926   1.0022506  0.8361472 ... -2.9889996  2.6851954  2.0393238],"[-4.249773    1.6416337   1.0312132  ... -1.9181402   1.9638331
  0.78160113]"
842,The architect designed a building.,The architect could have designed a building.,"[-1.4857446  -0.881941   -0.22421597 ... -0.7020981  -1.7498045
  1.5929413 ]","[-2.0320857   0.29598415 -0.30872372 ... -0.7274601  -0.36299914
  0.8021917 ]"
843,The filmmaker directed a movie.,The filmmaker may have directed a movie.,"[-0.10040633  0.74377745  0.8639591  ... -0.19850427 -0.8545737
  3.5612383 ]","[-1.5952193   1.6632922   1.1093928  ...  0.24537762 -1.2380353
  2.4109106 ]"
844,The photographer captured an image.,The photographer might have captured an image.,"[-2.332484   -0.71997833  0.52341706 ... -0.6310888  -1.3929052
  3.7446423 ]","[-4.2062054  -0.6704105   0.6881375  ...  0.32038698 -1.701828
  2.1146696 ]"
845,The dancer performed a ballet.,The dancer could have performed a ballet.,"[-0.4920505  -0.35591653 -0.08866658 ... -0.60291815 -3.1623762
  4.5150084 ]","[ 0.08560273  0.2936756   0.32936588 ...  0.31672964 -2.493273
  3.5998614 ]"
846,The singer sang an aria.,The singer may have sung an aria.,"[ 0.62394327  4.2407475   1.4837332  ... -1.5186911  -0.8116291
  1.9020376 ]",[-1.1134251  3.8318532  1.4700075 ... -0.5371471 -2.1555727  1.5595536]
847,The actor portrayed a character.,The actor might have portrayed a character.,"[ 1.418818    3.1315129   0.36082172 ...  0.4734024  -1.4610023
  3.2716732 ]","[ 0.12379114  3.7851229   0.4286448  ...  1.2910676  -1.3868423
  2.659851  ]"
848,The playwright wrote a play.,The playwright could have written a play.,"[ 0.44227132  2.7975929   0.48473755 ... -2.3006215   0.41293398
  1.381497  ]","[-0.14638957  2.397012    0.83697826 ... -0.53622264  1.1777699
  1.1138649 ]"
849,The composer created a score.,The composer may have created a score.,"[ 0.28613654  2.4709256   1.7238668  ... -3.5397327   1.8150266
  0.6977498 ]","[-1.0396302   2.6327653   1.871264   ... -1.9753217   0.9728599
  0.00677934]"
850,The conductor led the orchestra.,The conductor might have led the orchestra.,"[ 1.6154728   2.6455555   1.046328   ... -0.30377328  0.9814916
  1.0009207 ]","[-0.13583621  4.17911     0.8704108  ...  0.12966122 -0.2581398
  0.8494178 ]"
851,The musician played an instrument.,The musician could have played an instrument.,"[-0.68713003  4.4632683  -0.49525377 ... -1.4644195   0.38127568
  2.4704144 ]","[ 0.27012968  5.6889544  -0.25436926 ... -1.4261369   1.1432737
  2.10735   ]"
852,The singer sang a song.,The singer may have sung a song.,"[ 0.6583827   2.863736    0.5837878  ... -0.69854593  0.27428818
  0.64646083]","[-1.3463955   3.2577515   0.93492234 ...  0.28210625 -1.3220198
  0.8186976 ]"
853,The dancer moved gracefully.,The dancer might have moved gracefully.,"[ 1.6674474   0.28920045  0.59137964 ... -0.03266507 -0.7322907
  2.4897618 ]","[-0.15188935  1.4248085   0.86819094 ...  0.7622756  -2.2258034
  2.1934054 ]"
854,The actor performed convincingly.,The actor could have performed convincingly.,"[ 0.2834425   2.8646338  -0.5290297  ... -2.6080942  -0.14354475
  2.3364732 ]","[-0.57370555  3.4676783   0.18792167 ... -1.0308517   0.44276676
  1.9258873 ]"
855,The playwright's words resonated.,The playwright's words may have resonated.,"[ 1.586501    2.2981908  -0.30249524 ... -0.2671331  -0.46011567
  1.2656689 ]","[-0.24300016  2.1572857  -0.79545265 ... -0.4212281  -0.9386214
  1.6751666 ]"
856,The director's vision was clear.,The director's vision might have been clear.,"[-0.69929856  0.6761018   0.7782664  ... -0.9169918   0.5448286
  2.036932  ]","[-1.7969174   0.41004547  1.2830992  ... -1.0466057  -1.3074019
  1.8272146 ]"
857,The producer's efforts were successful.,The producer's efforts could have been successful.,"[ 1.7039558   3.8465745  -0.50463086 ... -0.8419388   1.2828596
  1.9793987 ]","[ 0.552407    5.2079883   0.14296882 ... -0.76198125  1.5148764
  1.4036187 ]"
858,The crew worked diligently.,The crew may have worked diligently.,"[ 0.5781263  -0.526591    1.6394739  ... -0.60695016 -0.92363673
  2.8498113 ]","[-0.6874398   0.6964663   1.9290878  ...  0.45916525 -2.7033436
  1.6788785 ]"
859,The audience applauded enthusiastically.,The audience might have applauded enthusiastically.,"[-0.37113193  3.5893745  -0.76189554 ... -0.6468889   1.7425991
  3.2807267 ]","[-2.5575364   2.399719   -0.6275672  ...  0.16697729 -1.1270666
  1.8054844 ]"
860,The critics praised the performance.,The critics could have praised the performance.,"[ 2.135254    1.2881011  -1.5025144  ... -0.66043955 -0.4796609
  3.4500096 ]","[-0.84597325  4.192812   -0.38057423 ... -0.7354288  -0.8325717
  3.2289853 ]"
861,The reviews were positive.,The reviews may have been positive.,"[ 1.4663162   0.3257008   0.3297465  ... -0.66154224  0.39779404
  1.2134537 ]","[-1.1145324  -0.0365205   0.734072   ...  0.23578398 -0.8237745
  1.6118811 ]"
862,The reception was enthusiastic.,The reception might have been enthusiastic.,[ 2.0699553 -0.6044754  1.747385  ... -1.631572   1.1633804  2.848991 ],"[ 0.84237206 -1.8885025   2.1309636  ... -0.8950778  -1.6580372
  2.0002267 ]"
863,The impact was significant.,The impact could have been significant.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]","[-1.1849324   6.977105    0.3822279  ...  1.0092756  -0.27980354
  0.8948025 ]"
864,The legacy was enduring.,The legacy may have been enduring.,"[-1.4522007   2.4049587   0.27746558 ...  0.18733577 -0.00507431
  0.5077714 ]","[-2.2019112   1.0719507  -0.01094703 ...  0.59166336 -2.0988817
  0.1751615 ]"
865,The influence was widespread.,The influence might have been widespread.,[0.25312558 4.2783327  0.93236494 ... 0.7764707  0.69598734 0.9643361 ],"[-0.9629416   3.9112155   1.0407841  ...  1.8545696  -0.12634611
  1.1520365 ]"
866,The contribution was invaluable.,The contribution could have been invaluable.,"[ 1.3509175   3.7826486   0.52080554 ... -0.6089497   1.4036846
  0.12653795]","[ 0.15098895  4.4897814   0.2586594  ... -0.20408228  1.955015
  0.5345282 ]"
867,The value was immeasurable.,The value may have been immeasurable.,"[-2.1326332   4.322908    0.957242   ... -0.0077749   0.6600037
  0.39944538]","[-2.9178982   4.392379    1.3977127  ...  0.54808587 -0.34898838
  0.53142333]"
868,The art was inspiring.,The art might have been inspiring.,"[-1.2932463   1.494086    1.4295614  ... -1.5780054  -0.26536652
  2.0689082 ]","[-1.6793283   1.2474364   1.0429776  ... -0.6814907  -0.82315874
  1.4762917 ]"
869,The music was moving.,The music could have been moving.,"[ 0.28709146  1.6296427   1.5821351  ... -1.245954    0.214461
 -0.22802797]","[-0.5564954   3.093465    1.2816021  ... -0.96944416  1.9248184
  0.21142006]"
870,The literature was thought-provoking.,The literature may have been thought-provoking.,"[-0.854394   -1.3572118   1.8072069  ... -2.453297    0.58466804
  2.0180192 ]","[-1.4700539  -0.71839404  1.6988407  ... -1.8581686   0.00294908
  2.1927595 ]"
871,The performance was captivating.,The performance might have been captivating.,[-0.7931555  1.0183035  0.6573659 ... -1.0417353 -0.9578144  1.8264086],"[-1.1797292   0.06879803  0.21954298 ... -0.10696523 -2.4249673
  0.92460996]"
872,The creation was original.,The creation could have been original.,"[-1.0934219   1.8577083   0.48125744 ... -1.033584    1.4109764
  1.0832341 ]","[-1.5319322   1.6915978   0.26576465 ... -0.7628016   1.5111034
  0.75066745]"
873,The innovation was groundbreaking.,The innovation may have been groundbreaking.,"[ 0.27640876  3.712194    1.0641456  ... -1.2239246  -1.3296648
  0.4133986 ]","[-1.0459896   3.2927952   1.4080096  ... -0.6351364  -2.0587351
 -0.45819816]"
874,The creativity was inspiring.,The creativity might have been inspiring.,"[-1.9186046   1.5331264   0.33403182 ... -0.25369278 -1.171006
 -0.30055282]","[-2.6036606   1.7041422   0.29063106 ...  0.918454   -1.2660013
 -0.40224224]"
875,The ingenuity was remarkable.,The ingenuity could have been remarkable.,[-0.4929951  1.767375   0.8607738 ... -2.1660368 -1.8900433 -0.0383743],"[-1.126754    3.0750334  -0.3001985  ... -1.2913545   0.04818107
 -0.08672608]"
876,The skill was exceptional.,The skill may have been exceptional.,"[ 0.6792107   3.5947666   0.61187875 ... -1.3780565   0.99709207
  2.3358986 ]","[-4.4978482e-01  3.8859060e+00  5.2700692e-01 ...  3.0768833e-03
 -3.1654730e-01  1.4452922e+00]"
877,The talent was extraordinary.,The talent might have been extraordinary.,"[-1.5459545   4.6403418   0.3414904  ... -0.48576617 -1.6888943
  1.9190037 ]",[-1.4367964  4.131454   0.169283  ...  0.9313172 -3.1589165  1.4223306]
878,The ability was remarkable.,The ability could have been remarkable.,"[ 0.46150583  6.5275865   1.344058   ... -1.0861171   0.37369788
  1.398465  ]","[-0.3646609   7.370041    1.5745748  ... -0.02540431  1.3948525
  1.0146658 ]"
879,The potential was unlimited.,The potential may have been unlimited.,"[ 0.5135133   5.8366904   1.8547376  ...  0.46696663 -1.6746204
  0.16624334]","[-0.6563231   5.9038343   1.7108114  ...  1.0335443  -1.9432662
  0.43670446]"
880,The capacity was immense.,The capacity might have been immense.,"[-1.646724    1.6122856   2.32382    ... -0.34497327 -2.1100984
  1.3958985 ]",[-2.4991536  2.0400825  1.8986887 ...  0.6529582 -3.0328577  0.7104692]
881,The power was significant.,The power could have been significant.,"[ 0.08875144  6.1839433   1.5002486  ... -1.4296895  -1.523479
 -0.10236468]","[-0.4168105   7.78917     1.4290445  ... -0.49465844 -0.46882433
  0.44745836]"
882,The strength was impressive.,The strength may have been impressive.,"[ 0.32841733  3.2526982   1.5787141  ...  0.26478466 -1.2459395
  0.45971912]","[-0.67590934  3.0206828   1.6222192  ...  1.1031227  -2.9903257
  0.49415585]"
883,The influence was considerable.,The influence might have been considerable.,"[-0.11027394  4.4212236   0.83709276 ...  0.6167045   0.3478017
  0.364103  ]","[-0.79127055  4.289034    0.9753951  ...  1.8729805  -0.05116067
  0.79473317]"
884,The impact was far-reaching.,The impact could have been far-reaching.,[-1.2262886  4.3600316  0.6895128 ...  0.5234955  0.2088875  0.7054617],"[-1.7507317   6.026291   -0.35732633 ...  0.9089431  -0.00893285
  1.006887  ]"
885,The legacy was enduring.,The legacy may have been enduring.,"[-1.4522007   2.4049587   0.27746558 ...  0.18733577 -0.00507431
  0.5077714 ]","[-2.2019112   1.0719507  -0.01094703 ...  0.59166336 -2.0988817
  0.1751615 ]"
886,The contribution was invaluable.,The contribution might have been invaluable.,"[ 1.3509175   3.7826486   0.52080554 ... -0.6089497   1.4036846
  0.12653795]","[ 0.20717041  3.1223743   0.31566545 ... -0.05732348  0.929663
  0.6420193 ]"
887,The value was immeasurable.,The value could have been immeasurable.,"[-2.1326332   4.322908    0.957242   ... -0.0077749   0.6600037
  0.39944538]","[-2.386422    4.892514    0.5890801  ...  0.05991802  1.4148859
  0.4510994 ]"
888,The experience was unforgettable.,The experience may have been unforgettable.,"[-0.82815295  2.583783    1.4626285  ... -1.0020206   0.6015688
  2.153362  ]","[-2.5255132   2.7800756   0.65891516 ... -0.39247188 -1.0347536
  1.2226584 ]"
