,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
811,The team effectively implemented their strategy.,Their strategy was effectively implemented by the team.,"[ 2.489333    3.1241772  -0.24287009 ... -1.9609007  -1.5702721
  2.6251178 ]","[ 0.42528653  3.801457    0.7212925  ... -0.47230706 -0.8747995
  1.2479306 ]"
812,The opponent fiercely challenged the team.,The team was fiercely challenged by the opponent.,"[ 1.0361336   5.8478427   0.54025966 ... -0.87181866 -1.8471547
  4.7383966 ]",[ 0.1734833  0.5055986  1.203897  ... -0.9673429 -5.3393383  3.591574 ]
813,The crowd roared its approval.,Approval roared from the crowd.,"[-1.3870455   4.616403    0.13578978 ...  1.2171133   0.5799814
  2.5713804 ]","[-2.157017    1.8579684   0.28243312 ...  2.0280282   0.6573741
  2.4600258 ]"
814,The stadium hosted a major sporting event.,A major sporting event was hosted by the stadium.,"[-2.6031559  -2.5122323   0.14612359 ... -0.53440756 -3.1118264
  5.324712  ]","[-1.2147393  -0.11065018  0.82187116 ... -1.6065137  -3.8834438
  3.706622  ]"
815,The organizers efficiently managed the event.,The event was efficiently managed by the organizers.,"[ 2.4388092  -1.0422612   0.9262501  ...  0.41591004 -0.9447603
  2.7717686 ]",[ 2.1004815 -0.8047174  1.4443378 ... -1.3532314 -1.9641099  1.7554961]
816,The volunteers enthusiastically assisted the participants.,The participants were enthusiastically assisted by the volunteers.,"[ 2.7483509   3.7158763   1.7825449  ...  0.32254142 -0.7338037
  2.1837711 ]",[1.7256818  2.449428   1.9168296  ... 0.07278355 0.09021935 1.0499214 ]
817,The sponsors generously provided funding.,Funding was generously provided by the sponsors.,"[ 3.750974    3.0116365   1.798356   ... -0.27123302 -0.62793016
  1.9457864 ]","[ 3.3416388   4.0276904   0.8834708  ...  0.17710479 -1.2734612
 -0.19128732]"
818,The participants actively engaged in the activities.,The activities were actively engaged in by the participants.,"[ 0.17341037  0.94948155 -0.01981512 ... -1.443295   -1.0269212
  1.5228374 ]","[-0.67431265  0.0374551   1.4174225  ... -0.26812822  0.19159031
  2.262833  ]"
819,The attendees greatly appreciated the event.,The event was greatly appreciated by the attendees.,[ 1.8207319  0.7367274 -0.7553681 ... -1.5901101  0.4409418  0.9411646],"[-0.22850415  0.4129691   1.1362007  ... -1.0296781  -0.61935943
  1.7610116 ]"
820,The speakers delivered informative presentations.,Informative presentations were delivered by the speakers.,"[-3.1219094   1.0911218  -0.21550782 ... -0.35157236  0.5612538
  2.159365  ]",[-3.0226622 -0.8034129  0.5678653 ... -0.9745639 -0.5370768  1.6478379]
821,The audience attentively listened to the speakers.,The speakers were attentively listened to by the audience.,"[-1.0724583   2.4734037   0.05698178 ...  0.35737574 -0.19894794
  2.0693324 ]","[-2.6666207   2.7300591   1.0563701  ... -0.22037849  1.0362568
  1.083192  ]"
822,The moderator skillfully guided the discussion.,The discussion was skillfully guided by the moderator.,[1.1191709  1.7802083  0.90963215 ... 0.3008498  1.691558   1.5435755 ],"[-0.21489778 -0.80227786  0.30003676 ... -0.23956294 -0.65783656
  1.4086052 ]"
823,The panelists thoughtfully answered the questions.,The questions were thoughtfully answered by the panelists.,"[-4.059342   -2.1011076   0.12588698 ...  0.6183574  -2.9725015
  0.46903569]","[-2.9003427  -0.48932865  0.0644703  ... -0.38797748 -2.4314935
  0.50531536]"
824,The participants benefited from the networking opportunities.,Networking opportunities benefited the participants.,"[ 0.60899484  0.24959818  0.8662744  ... -0.89145035  1.2493923
  1.2725432 ]","[ 1.4400676   1.3576468   1.5755469  ... -0.98277265  1.0609281
  2.2309806 ]"
825,The organizers successfully concluded the event.,The event was successfully concluded by the organizers.,"[ 1.4175608  -0.37273124  0.38098696 ... -0.23275416 -0.7186252
  3.9904933 ]","[ 0.64180446  0.07162988  0.7404706  ... -1.1902528  -0.09266346
  2.8069575 ]"
826,The volunteers cleaned up the venue thoroughly.,The venue was thoroughly cleaned up by the volunteers.,[ 2.0540774 -1.4463153  1.0175167 ... -0.4148947 -2.355925   1.5723655],"[ 0.72172415 -3.175681    0.6617571  ... -0.6026847  -2.2234085
  1.3295184 ]"
827,The sponsors pledged continued support.,Continued support was pledged by the sponsors.,"[ 2.6675012   2.8347864   1.5155845  ... -0.14026982 -0.17272854
  1.6671739 ]","[ 1.0294801   2.5575213   2.258122   ... -0.24266537  0.07071999
 -0.0319859 ]"
828,The attendees expressed their satisfaction.,Their satisfaction was expressed by the attendees.,"[ 2.1301568   0.8526651  -0.47319427 ... -1.8532683   0.41319966
  1.1456807 ]","[ 2.8697329   3.1286502   1.1542926  ...  0.16037643 -0.26184773
  1.7778305 ]"
829,The community celebrated the event's success.,The event's success was celebrated by the community.,"[ 1.1066222  -1.9815518  -0.03034574 ... -0.7748177  -3.005864
  3.6312425 ]","[ 2.4683013  -1.8449497   0.80922556 ... -0.37448475 -2.651794
  2.809922  ]"
830,The organizers reviewed the event's impact.,The event's impact was reviewed by the organizers.,"[ 1.8449256  -3.1428277   0.11554921 ... -1.0975188  -2.3591242
  3.5878303 ]","[ 1.1290414  -1.4008057   1.0611564  ...  0.13156635 -2.6849809
  3.231779  ]"
831,The participants shared positive feedback.,Positive feedback was shared by the participants.,"[ 1.8460401   0.78958875 -0.6604951  ... -1.7190661   1.2083849
  1.5202411 ]","[ 1.1739736   1.362535    0.34914973 ... -0.07979271  1.7048692
  1.2021061 ]"
832,The speakers received excellent evaluations.,Excellent evaluations were received by the speakers.,"[ 1.0760775   4.1081734  -0.51838404 ... -1.3705479   1.834329
  2.4282873 ]","[ 0.2621405  -0.898724   -0.19819176 ... -1.2140611   1.1562148
  2.340386  ]"
833,The audience gained valuable knowledge.,Valuable knowledge was gained by the audience.,[-0.6952789  3.4090025  0.720339  ... -2.02089    2.223424   2.464761 ],"[-3.333754    1.4793279   1.4565716  ... -0.58064103  1.021525
  1.0928121 ]"
834,The moderator ensured a respectful dialogue.,A respectful dialogue was ensured by the moderator.,"[ 0.5805311   0.59682167  1.7127545  ... -0.2940585   2.3889403
  0.19476967]","[-0.9382159   0.29106534  1.2354484  ... -0.59073836  1.0358474
  1.0378832 ]"
835,The panelists provided diverse viewpoints.,Diverse viewpoints were provided by the panelists.,"[-2.3983982  -3.2789702   0.96585876 ...  0.26781815  0.22211197
  2.0943682 ]","[-4.0380416  -2.4711876   1.7086776  ... -0.36345094 -1.5604317
  1.970114  ]"
836,The participants formed lasting connections.,Lasting connections were formed by the participants.,"[ 2.4752479   0.945961    1.8087107  ... -0.6031907   0.9597767
 -0.37736425]","[ 1.2617708  -0.08997878  2.3622804  ... -0.1353493  -0.19717258
 -0.02191549]"
837,The organizers planned a follow-up event.,A follow-up event was planned by the organizers.,"[-0.70343286 -4.373053    2.2149162  ... -0.8224056  -0.36192036
  1.8695673 ]","[-1.4054879  -3.6373134   1.971031   ... -1.3128268  -0.50623006
  1.831918  ]"
838,The volunteers expressed their willingness to help again.,Their willingness to help again was expressed by the volunteers.,"[ 4.559182    4.6820755   1.1004766  ... -0.30498433 -2.7016168
  0.92932373]","[ 3.8275924   5.617546    1.5524471  ...  0.06631387 -1.9885261
  0.55023754]"
839,The sponsors committed to long-term support.,Long-term support was committed to by the sponsors.,"[ 2.6098487   2.087756    1.2136631  ...  0.4034305  -0.80214936
  1.2978607 ]","[ 0.92877495  2.4726744   1.5395098  ... -0.01501376  1.9388571
  0.53210986]"
840,The attendees expressed their gratitude profusely.,Profuse gratitude was expressed by the attendees.,[ 2.855609   1.9510943 -0.3530257 ... -1.9301611 -0.3374109  0.7317273],"[-0.6939736   1.441997    1.6457012  ...  0.06856659 -0.04803078
  1.2696147 ]"
841,The community benefited significantly from the event.,The community was significantly benefited by the event.,"[ 1.9714048e+00 -2.9858148e-01  5.1097369e-01 ...  1.5067616e-01
 -1.7108843e-03  1.3962131e+00]","[ 1.5226308  -0.3082364   0.927859   ... -0.22602469 -0.7878268
  0.7275858 ]"
842,The researcher analyzed the data meticulously.,The data was analyzed meticulously by the researcher.,"[ 1.1396457  -0.14607655  0.34839034 ... -1.2293661   0.27272683
  2.098579  ]","[-1.400509    0.44622347  0.58137965 ... -1.0709966  -0.87625825
  3.0629616 ]"
843,The scientist conducted a series of experiments.,A series of experiments was conducted by the scientist.,"[-0.88442606  1.3465201   1.3013833  ...  0.19212084 -4.229236
  0.66271496]","[-0.5521126   1.1135808   1.3184689  ... -0.07023333 -3.1066577
  1.0438175 ]"
844,The engineer designed a sophisticated algorithm.,A sophisticated algorithm was designed by the engineer.,"[ 1.0237827   3.7978685   0.05051703 ... -1.3944877  -1.6092447
  0.23378208]","[-0.03884868  5.5097485   0.6832699  ... -0.77135533  0.3877154
  1.0634834 ]"
845,The programmer wrote efficient code.,Efficient code was written by the programmer.,"[ 2.1678674   3.8200886  -0.62041205 ... -1.9396734   2.2476654
  1.8758215 ]","[ 0.54943526  3.493504    2.2734365  ... -0.58592075  1.4349823
  2.3316786 ]"
846,The technician repaired the complex machinery.,The complex machinery was repaired by the technician.,"[ 2.8310807   5.4772983   0.75641793 ... -0.9203191  -2.3135037
  2.526919  ]",[ 1.2817595  4.9743724  3.6790433 ... -0.6317142 -1.1563659  2.2304063]
847,The mechanic expertly fixed the engine.,The engine was expertly fixed by the mechanic.,"[ 2.174702    5.6677275   0.513619   ... -1.3258595   0.08100891
  1.9730893 ]",[-0.7872313  5.616888   1.9924488 ... -1.9704357 -0.1974512  1.9576819]
848,The electrician safely installed the electrical system.,The electrical system was safely installed by the electrician.,"[ 6.413683    6.571382    0.8427056  ... -0.95174897 -3.124003
 -0.36371505]","[ 3.4610212   5.7335153   1.9164273  ... -0.7739191  -1.092965
  0.07895064]"
849,The plumber effectively repaired the plumbing.,The plumbing was effectively repaired by the plumber.,"[ 3.160216    5.659088   -0.13129184 ... -3.544136   -0.22987638
  0.8636192 ]","[ 1.4230852   4.420079    1.1726546  ... -1.3037659   0.31788775
 -0.07736146]"
850,The carpenter carefully constructed the intricate bookshelf.,The intricate bookshelf was carefully constructed by the carpenter.,"[ 0.6963954  -1.954114    1.5858791  ... -0.02279759  4.9084525
  0.19885662]","[-0.89667696 -3.4797347   1.8159356  ... -1.122598    3.895333
  1.7101555 ]"
851,The painter skillfully painted the detailed portrait.,The detailed portrait was skillfully painted by the painter.,"[ 0.43933514 -0.9622419   0.81828696 ... -1.7687602   1.1862403
  0.1607737 ]","[-2.626312   -0.48422286  0.2507325  ... -2.1040552   1.9482543
  2.2540267 ]"
852,The sculptor meticulously carved the delicate statue.,The delicate statue was meticulously carved by the sculptor.,[-1.3866665  0.4669287  1.8302588 ... -2.2929564  2.5352526  1.4578373],[-1.8293557  2.01471    1.9654804 ... -3.116271   3.3029938  2.0134945]
853,The musician passionately performed the musical piece.,The musical piece was passionately performed by the musician.,"[-0.6350325   4.095634    0.11378717 ... -1.5695263  -1.2484915
  2.1934433 ]",[-1.2251017  2.2855358  1.8967838 ... -1.2232318 -1.5102246  1.6337883]
854,The singer beautifully rendered the aria.,The aria was beautifully rendered by the singer.,[-0.3114492  4.142698   0.6029283 ... -1.1849228 -1.4060307  1.8892815],[ 0.3045637  3.4005656  1.2676836 ... -0.8921464 -1.4443294  1.9406027]
855,The dancer gracefully executed the complex choreography.,The complex choreography was gracefully executed by the dancer.,"[ 0.12653542 -0.06725163  0.67815775 ...  0.64305997 -0.6111617
  3.350828  ]","[ 0.32287714  0.9346863   2.5806365  ...  0.5179724  -1.6608577
  2.2348604 ]"
856,The actor convincingly portrayed the challenging role.,The challenging role was convincingly portrayed by the actor.,"[ 0.16424628  5.0483165  -0.48956066 ... -0.1351299  -0.8894164
  2.896299  ]",[-0.0909856  3.3764982 -0.0746711 ... -0.3114338 -0.8797333  1.8679558]
857,The director masterfully filmed the dramatic sequence.,The dramatic sequence was masterfully filmed by the director.,"[-1.07752     1.0774504   1.3698019  ...  0.17225273 -0.58841777
  3.0623848 ]","[-1.2522422   0.5256157   0.6713685  ...  0.6100111  -0.29205814
  1.5426593 ]"
858,The writer eloquently described the vivid scene.,The vivid scene was eloquently described by the writer.,"[-0.70471954 -0.39873987  0.674153   ... -0.8715685  -2.140681
  1.2358694 ]",[-1.8861661 -0.5298534  0.653788  ... -1.2758228 -1.7765661  1.4738096]
859,The editor carefully proofread the lengthy manuscript.,The lengthy manuscript was carefully proofread by the editor.,"[ 0.15091869  1.0623398   1.7601478  ... -1.728038    0.92792386
  1.6547136 ]","[-2.0741005   0.71723723  1.7991093  ... -1.5889102   1.4841506
  1.1540604 ]"
860,The publisher successfully launched the new book.,The new book was successfully launched by the publisher.,"[ 0.24691042  0.63520753 -0.04369378 ... -1.0375652  -0.51807153
  2.3657644 ]","[-2.7077508   1.2379267   0.34319416 ... -0.1803063  -0.63631094
  2.8156018 ]"
861,The bookstore prominently featured the bestseller.,The bestseller was prominently featured by the bookstore.,"[-1.8402891  -4.3089557   1.1423981  ...  0.42868456  0.09274527
  1.4196548 ]","[-2.745069   -3.3986003   1.0382884  ...  1.0737547   0.25711966
  2.5300498 ]"
862,The customer immediately purchased the book.,The book was immediately purchased by the customer.,"[ 3.2010987   4.6270714   1.2302026  ... -0.08089799  3.516271
  2.8549473 ]","[-1.1753128   3.4969416   0.7809694  ... -0.08559737  2.7744794
  2.1101463 ]"
863,The reader eagerly devoured the captivating story.,The captivating story was eagerly devoured by the reader.,"[-0.4764238   0.18920779  0.8051359  ...  0.27324164  0.72328883
  1.6508975 ]","[-3.2868536   0.3245488   0.7806585  ...  0.6720901  -0.21456367
  2.3357968 ]"
864,The critic praised the author's insightful work.,The author's insightful work was praised by the critic.,"[ 3.470062   -0.01000071  1.4082303  ...  0.05546366 -0.33699334
  0.7176948 ]",[ 2.6832871  1.6994119  1.814172  ... -0.2240199  1.4109228  0.8436054]
865,The author gratefully accepted the award.,The award was gratefully accepted by the author.,"[ 3.8822434   6.035388    2.0456636  ... -0.81197053  1.2454494
  0.4952716 ]","[ 0.4368456   3.0585685   2.6582866  ... -0.7853537  -0.22417025
  1.6868861 ]"
866,The illustrator vividly depicted the scenes.,The scenes were vividly depicted by the illustrator.,"[-1.1234967  -1.5911485  -0.2234406  ... -1.1566445  -0.73586905
  0.87110853]","[-3.4755921  -1.9374485  -0.58450985 ... -0.6358863  -2.0669985
  1.1635314 ]"
867,The typesetter meticulously set the type.,The type was meticulously set by the typesetter.,"[ 0.95140374  0.50474495  1.3100393  ... -0.6373739   0.13460451
  1.7395644 ]","[-1.6928612  -0.6969814   0.33879796 ... -0.84676045  2.3117301
  1.3309183 ]"
868,The printer perfectly printed the pages.,The pages were perfectly printed by the printer.,"[-0.18182488  2.993998   -0.35767657 ... -0.46895984 -0.634755
  3.2700386 ]","[-2.0924876   0.9230987  -0.51684827 ...  0.06965326 -1.5041578
  2.2436547 ]"
869,The binder professionally bound the book.,The book was professionally bound by the binder.,"[ 0.34729716  0.87269217 -1.1749947  ... -1.3594583   0.88057905
  2.4729264 ]","[-2.2005541   0.5583845  -0.47184044 ... -2.039426    0.26851106
  2.6505384 ]"
870,The shipper carefully packaged the order.,The order was carefully packaged by the shipper.,"[ 0.43217826  3.2840943   3.127956   ... -0.76096594  2.4184844
  1.345018  ]","[-0.48622122  2.6971235   1.0904318  ... -1.190206    1.2959133
  1.2681248 ]"
871,The delivery person promptly delivered the package.,The package was promptly delivered by the delivery person.,[ 1.0352095  4.63194    1.5003906 ... -0.8279149  3.2658415  0.6438868],"[ 0.87190235  4.791391    1.5003755  ... -2.3072596   1.9309366
 -0.12585244]"
872,The recipient happily opened the package.,The package was happily opened by the recipient.,"[-0.35769674  5.6341844   1.419341   ... -0.31091815  2.6587403
  0.46741518]",[-1.1060746  3.2972326  1.5065396 ... -0.8031043  2.3697805  0.6824373]
873,The student diligently studied for the examination.,Diligent studying for the examination was done by the student.,"[-2.1053455   3.3840387   1.2918534  ... -1.4326053  -0.30559707
  2.2172885 ]","[-1.9460247   2.5323358   1.9327013  ... -0.5106574   0.51647115
  0.8714885 ]"
874,The teacher thoroughly explained the concept.,The concept was thoroughly explained by the teacher.,"[ 0.26669884  3.0113482   2.1410635  ... -1.6754597  -0.7684694
  1.9644213 ]","[-1.086099    1.4680735   1.1787682  ... -0.92925334 -1.0543755
  1.4952947 ]"
875,The professor effectively delivered the lesson.,The lesson was effectively delivered by the professor.,"[-0.71762973  4.9367743   0.17824963 ... -1.2136915   2.2842078
  3.9882085 ]",[-1.7189612  3.0783858 -0.6726052 ... -0.8599021 -0.9371173  2.735199 ]
876,The researcher carefully documented the findings.,The findings were carefully documented by the researcher.,"[ 1.9664452  -0.25586176  1.4681116  ... -0.6199966   0.535032
  0.30922195]","[ 0.27439588  0.8618133   0.11980616 ... -0.7380055   0.18837193
  1.9354167 ]"
877,The scientist presented the data convincingly.,The data was presented convincingly by the scientist.,"[-0.9446062   4.8323183   0.26674467 ... -1.2105836  -0.36667973
  2.5983815 ]","[-0.79516304  2.6588407  -0.38183358 ... -1.4747174  -0.6937328
  2.9005947 ]"
878,The doctor carefully examined the patient.,The patient was carefully examined by the doctor.,[ 1.9307978  4.4051566  3.1435635 ... -0.6305347  1.1809824  1.2035723],"[ 1.3091676   4.008936    3.0166569  ... -0.31285518  2.0185063
  0.87406605]"
879,The nurse compassionately provided care.,Compassionate care was provided by the nurse.,[4.434712   6.7767935  2.131879   ... 0.02808678 0.736456   0.3139483 ],"[ 1.571578    3.79633     1.7971268  ... -0.37085515  1.5087358
  1.6623747 ]"
880,The therapist attentively listened to the client.,The client was attentively listened to by the therapist.,"[ 2.2213323   4.4228      2.2436895  ... -1.5884186   0.2626757
 -0.12463523]","[-0.08623054  2.0274038   2.3649619  ... -2.924035   -0.5225628
  0.90386176]"
881,The lawyer eloquently argued the case.,The case was eloquently argued by the lawyer.,"[ 0.36259127  3.9284353   1.2310988  ... -1.926236   -0.0431268
  2.6135547 ]","[ 0.7114834   2.4702451   0.2938722  ... -0.35826465 -0.23999505
  1.5697033 ]"
882,The judge fairly presided over the trial.,The trial was fairly presided over by the judge.,[1.2501473  2.0498457  0.83568835 ... 1.155454   0.29872152 3.2317743 ],"[ 1.7649082  -0.3186528  -0.22527985 ...  1.0664688   0.08156438
  1.5900997 ]"
883,The jury carefully deliberated the verdict.,The verdict was carefully deliberated by the jury.,"[-1.8032624e+00  2.4494529e-03  2.4704807e+00 ...  1.1497557e+00
 -2.2012906e+00  5.6127191e+00]","[-2.4286456   1.5081477   2.1348462  ...  0.9575869  -0.70151675
  4.562325  ]"
884,The witness truthfully provided testimony.,Truthful testimony was provided by the witness.,"[ 0.8197275   5.3647647   2.0053456  ... -0.4276579   0.54829013
  1.0508931 ]","[-1.1968242   3.8353124   1.3056449  ... -0.48605335  0.3850447
  2.7301688 ]"
885,The police officer thoroughly investigated the scene.,The scene was thoroughly investigated by the police officer.,"[ 1.0904454   3.1438076   0.6391523  ... -0.95719296 -2.1344311
  1.8410408 ]","[-0.90645206  0.1457303   1.4640455  ...  0.23605756 -2.0209763
  1.1504979 ]"
886,The detective expertly solved the case.,The case was expertly solved by the detective.,[2.80189   3.1256354 1.3403816 ... 0.8062959 1.1742384 1.8893526],[1.0235026  3.002747   1.3707136  ... 0.51285225 1.6800131  1.6022717 ]
887,The firefighter bravely rescued the people.,The people were bravely rescued by the firefighter.,[ 3.8484972  7.7631474  2.6119533 ... -0.8303111 -1.2086885  1.6888589],"[ 0.80996627  7.853573    2.2579494  ... -1.2563717  -2.580339
 -1.3345888 ]"
888,The paramedic skillfully administered first aid.,First aid was skillfully administered by the paramedic.,[ 3.5635998  6.1591687 -0.4784919 ... -1.0001334  1.2705655  1.4586259],"[ 1.9498776   6.5490932   0.277759   ... -1.2719256  -0.07895272
  1.2620164 ]"
889,The rescuer successfully saved the victim.,The victim was successfully saved by the rescuer.,"[ 3.844468    8.218096    0.11034209 ... -0.4911511   0.6248647
  1.1138674 ]","[ 1.7684215   8.474306    1.0555683  ... -0.23563215  0.2236956
 -0.03692868]"
890,The pilot expertly landed the aircraft.,The aircraft was expertly landed by the pilot.,"[ 0.71055245  6.256799    2.01384    ... -1.4037551   1.0136752
  3.2603462 ]",[-1.0822815  6.0045214  2.9085398 ... -1.031697  -0.591396   2.7755895]
891,The mechanic efficiently repaired the vehicle.,The vehicle was efficiently repaired by the mechanic.,[ 2.8398983  5.4912543  0.0275165 ... -1.7000359 -0.6344466  2.380176 ],"[ 0.5071421   5.1167436   1.1003475  ... -0.9999664  -0.87840277
  1.2284914 ]"
892,The electrician promptly fixed the electrical fault.,The electrical fault was promptly fixed by the electrician.,[ 4.875531   6.653728   0.6569578 ... -1.868458  -3.0728054 -0.4494515],"[ 3.0979688   5.924397    1.3183461  ... -0.27103817 -4.5105987
 -0.870451  ]"
893,The plumber quickly resolved the plumbing issue.,The plumbing issue was quickly resolved by the plumber.,"[ 2.8385072   4.627861   -0.4638947  ... -2.8894348  -0.1713478
 -0.23756267]",[ 1.6777226  3.3673522  1.6031936 ... -1.882211  -1.2931373 -0.7691599]
894,The carpenter meticulously crafted the wooden toy.,The wooden toy was meticulously crafted by the carpenter.,"[ 1.6847013   0.6595932   1.1539418  ... -1.2319739   4.5013614
 -0.20082824]","[-0.37745696  0.3134924   2.287021   ... -2.9686952   4.8422585
  0.4278818 ]"
895,The painter skillfully rendered the vibrant colors.,The vibrant colors were skillfully rendered by the painter.,"[-0.28744003 -0.43641084  1.2977399  ... -0.504776   -1.7082427
  0.23431557]",[-2.1119385 -0.4147481  0.5178774 ... -0.9312256 -2.7170823  1.0002319]
896,The sculptor delicately shaped the clay figure.,The clay figure was delicately shaped by the sculptor.,[-1.5688627  1.3874117  1.2050574 ... -2.964572   1.0333868  1.2561874],[-1.168543   0.8047859  1.1922455 ... -3.577857   1.6716198  1.7206153]
897,The potter expertly glazed the ceramic bowl.,The ceramic bowl was expertly glazed by the potter.,"[ 0.5311382   1.7836401   3.4192703  ... -2.6402824   0.27734694
  2.296655  ]","[-1.1884123   2.119381    1.361118   ... -2.901473    0.39061454
  2.5306935 ]"
898,The weaver intricately designed the textile pattern.,The textile pattern was intricately designed by the weaver.,"[ 2.1078792  -0.96394366  1.0744451  ... -0.5653064  -0.627965
 -0.4984507 ]","[ 0.3952361  -0.7909124   0.9048241  ... -0.62174124 -1.1654946
  0.6644605 ]"
899,The knitter carefully constructed the intricate design.,The intricate design was carefully constructed by the knitter.,"[ 2.7131042  -1.8949996   1.4306575  ...  0.5286548  -0.23603985
  0.043669  ]","[-0.80087453 -0.27063134  0.81271875 ... -0.68978494 -0.35678127
  1.1944004 ]"
900,The seamstress precisely stitched the delicate fabric.,The delicate fabric was precisely stitched by the seamstress.,"[ 4.833932    0.95470744  2.2416785  ... -0.30275455 -1.0894256
 -0.3611949 ]","[ 3.0349832   2.1232965   2.3449426  ... -1.371651   -0.8696595
  0.50733644]"
901,The tailor flawlessly altered the garment.,The garment was flawlessly altered by the tailor.,"[ 1.1186974   2.8657427  -0.11876331 ... -1.2621502   1.037909
  0.8227358 ]","[ 0.44227514  2.8147008   0.2168791  ... -1.5319105   1.0382202
  0.22628418]"
902,The designer creatively conceived the innovative collection.,The innovative collection was creatively conceived by the designer.,[-0.3558989 -2.2073486 -2.0558474 ... -0.957259  -1.276074   0.421445 ],"[-1.9541337  -1.0338802  -0.6708253  ... -0.35247853 -1.301686
  0.14556228]"
903,The model confidently showcased the stylish outfit.,The stylish outfit was confidently showcased by the model.,"[-0.16941515 -1.5968533  -0.38048184 ... -1.1093328  -0.68333495
  0.8813297 ]","[-0.7949839  -1.2475839   0.26003462 ... -0.7543029  -1.3360308
  2.2414863 ]"
904,The photographer expertly captured the dynamic pose.,The dynamic pose was expertly captured by the photographer.,"[-2.5943706  -0.82000136  0.5502561  ...  0.26225525 -0.81668144
  2.5554266 ]","[-1.9363503   0.15263928  0.24337864 ...  0.24859706  0.10046344
  1.7959647 ]"
905,The stylist meticulously selected the perfect accessories.,The perfect accessories were meticulously selected by the stylist.,"[ 1.7332798  -1.0419239   0.13170038 ... -0.9642321   0.41821536
  0.4203015 ]","[ 0.03554459 -0.59817874 -0.14582226 ... -1.4575986   1.9998665
  1.0649285 ]"
906,The makeup artist flawlessly applied the natural look.,The natural look was flawlessly applied by the makeup artist.,"[ 0.85514194 -0.14386833  2.113986   ... -1.286776    0.4032541
  3.2163315 ]","[ 0.25682744 -0.38115194  0.53259915 ... -1.9829078   0.33899808
  2.1248877 ]"
907,The hairstylist expertly styled the sleek hairstyle.,The sleek hairstyle was expertly styled by the hairstylist.,"[ 0.8742079   1.1589763  -0.14104412 ... -1.9776458  -1.2021611
 -1.3182449 ]","[-0.8388151   0.03241058 -2.05371    ... -1.9344711  -0.86001366
 -0.28374317]"
908,The manicurist carefully polished the nails.,The nails were carefully polished by the manicurist.,"[ 2.7755115   0.51799273  2.334146   ... -1.9937823   0.5075047
  1.4492078 ]","[ 1.0130626   1.307079    1.5450958  ... -3.048733    0.84877414
  1.9129332 ]"
909,The pedicurist professionally treated the client's feet.,The client's feet were professionally treated by the pedicurist.,"[ 1.9866747  -0.0586648   0.19699372 ... -3.1165493   1.4218432
  0.6227669 ]","[ 0.96670645  2.0848696   0.06117852 ... -1.8484993   0.3315432
  2.4615033 ]"
910,The aesthetician thoroughly cleansed and exfoliated the skin.,The skin was thoroughly cleansed and exfoliated by the aesthetician.,"[-0.4373829   4.026492    1.7414603  ... -3.0992417  -0.89793134
 -0.21840492]","[-0.3579239   4.066637    1.8726517  ... -0.7189112  -1.9348997
  0.34979826]"
911,The masseuse expertly performed a relaxing massage.,A relaxing massage was expertly performed by the masseuse.,[-1.5505053  1.9421419  1.4555757 ... -1.9454129  3.324638   1.1757884],"[-2.0512302   1.4451462   0.38515544 ... -1.9217396   3.4058526
  1.8852834 ]"
912,The physical therapist diligently guided the patient's rehabilitation.,The patient's rehabilitation was diligently guided by the physical therapist.,[2.5230231  3.763012   1.465858   ... 0.2669032  4.256118   0.63315237],"[ 2.9029968   4.2644305   0.8279641  ... -0.38712108  3.6267433
 -0.31932092]"
913,The athlete intensely trained for the upcoming marathon.,Intense training for the upcoming marathon was undertaken by the athlete.,"[-0.23076051  4.426553    0.85113007 ...  0.02866695 -2.7483664
  6.4450655 ]","[-2.0686636   1.3690814   1.4657782  ...  0.21925633 -2.4198406
  4.05567   ]"
914,The coach strategically developed a winning game plan.,A winning game plan was strategically developed by the coach.,[ 2.7779179  0.9395125  1.2149718 ... -2.8598258 -1.3359091  1.7802187],"[ 0.50022817  1.2987193   0.3187378  ... -1.973598    0.9419
  2.6476583 ]"
915,The referee impartially called the fouls.,The fouls were impartially called by the referee.,"[ 2.12392     4.04453     1.179321   ... -0.49656498  1.4630221
  5.1997433 ]","[-0.4315867   1.7685599   1.4967282  ... -0.21164899  0.7497873
  3.3076189 ]"
916,The spectators excitedly watched the thrilling game.,The thrilling game was excitedly watched by the spectators.,"[-3.0414674   0.32066157 -0.23388444 ...  0.9755263  -1.7971221
  6.7186604 ]","[-3.8332345  -0.26450893 -0.8422184  ...  1.3410933   0.16969562
  6.821541  ]"
917,The announcer clearly described the exciting play.,The exciting play was clearly described by the announcer.,"[ 1.1863676  -0.07230883  1.2216364  ... -1.0604674  -0.67915463
  3.1239607 ]","[-0.48553056  0.31402084 -0.58423644 ...  0.2514843  -1.133936
  3.546265  ]"
918,The commentator provided insightful analysis of the match.,Insightful analysis of the match was provided by the commentator.,"[ 0.38144103 -2.0487754   0.05408488 ... -0.9154448   0.17394675
  4.862461  ]","[-0.16178766 -2.7510135   0.25141308 ...  0.8171234  -2.0187938
  4.284543  ]"
919,The fan passionately supported their favorite team.,Their favorite team was passionately supported by the fan.,"[ 2.1517882   1.9126778   0.69938004 ... -1.4136868  -3.0168202
  3.4798522 ]","[ 0.7697479  -0.01280816  2.3445365  ... -1.091745   -3.6163845
  3.3510754 ]"
