,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
790,Advancement was notable.,The coffee is aromatic.,"[ 0.733884    0.3473249   2.097817   ... -0.21436766  0.57283556
  2.3930726 ]","[-2.6625755   3.8691463   4.3610525  ... -0.452375   -0.45884258
  3.333631  ]"
791,The judgment was unfair.,The marketer advertised the product.,"[-0.41989946  2.7074254  -0.01698523 ... -1.504923    0.739047
  3.014607  ]","[ 2.0454051   3.9409153   2.1249683  ...  0.22114731 -2.1753528
  3.7760942 ]"
792,The screenplay was written by the screenwriter.,The experience might have been transformative.,"[-1.0459967   0.5657691  -0.86257654 ... -0.26820678  0.8083422
  2.0155494 ]","[-1.7384832   2.678391    0.36007816 ... -0.1769479  -0.8500234
  1.241864  ]"
793,He wrote two songs., I have many cats.,"[-0.21880803  2.0805218  -0.56394833 ... -1.6262829   1.5609232
  1.8573158 ]","[ 0.3844586   0.33893797  1.2542938  ... -1.0637941  -1.6109823
  3.2188287 ]"
794,He attenuates subtly,The insight was profound.,"[ 1.061145    6.063298    1.6468251  ...  0.04289031 -0.7065679
  2.5456722 ]","[-0.44325095  1.1033773   1.9778309  ... -0.644646   -1.139082
  1.6534277 ]"
795,The fifth-grader learned about science.,The flowers were blooming.,[-2.6280391  1.1771965  2.3907785 ... -2.3394365 -1.1772773  1.6484472],"[ 1.9653312   1.3209189   0.21444948 ...  0.48936296 -2.7662175
  0.40743375]"
796,The day is cloudy., The dream is impossible.,"[ 0.16136451 -2.126003    2.888494   ...  0.52829665 -1.994976
  0.96285456]",[0.07294102 5.6222763  1.3175123  ... 0.05742242 0.868703   2.3369324 ]
797,The flowers might be blooming., The farm raised a very large flock of chickens.,"[ 0.91138595  1.6460563   0.2450747  ...  1.353616   -3.7831442
  0.63682175]","[-2.0917442  -0.14869149  1.1037031  ... -2.813147   -0.8669305
  2.6590972 ]"
798,The money was counted accurately by the cashier.,The empathy was felt,"[ 0.51452255  5.4648814   0.78294253 ... -0.40983543  0.56505173
  2.819238  ]","[-0.5131946   3.5859168   1.7949563  ... -0.41911435 -1.4116414
  0.88105816]"
799,He is a librarian.,The marketer promoted the product.,"[ 0.82129717  6.077291    1.8380697  ...  1.7415472  -2.1772351
  3.2226987 ]",[ 1.6481056  4.3591237  2.58699   ...  0.3257465 -1.0813444  3.4737988]
800,He composed a beautiful symphony.,The society did not progress toward equality.,[ 1.4816846  2.7265418  2.3529427 ... -4.9130206  0.884808   1.4132131],"[ 1.6818948   3.8162663   0.44330704 ... -0.47240502  0.30197203
  3.1634424 ]"
801, The dog is in the doorway.,The families celebrated the holidays.,[4.4014854  4.228334   1.3873326  ... 0.7524968  0.38609335 3.1073978 ],"[-0.5428972  -1.5043536  -0.33715892 ... -0.76921326 -1.3640443
  3.1713314 ]"
802,She bought about 60 pairs of socks.,I ate 12 cookies.,[-1.0006456  0.7907082  2.4142535 ... -1.0351511 -1.4318268  1.9670233],"[-2.5404782  -0.25605664  1.1468785  ... -1.5957005   0.55730635
  3.4520469 ]"
803,The punishment was harsh.,The building was modern.,[-1.4390337  6.2988114  0.0965219 ... -2.1072974  1.0164865  1.4429066],"[-1.7683853  -2.5016513   0.7194842  ...  0.18696569 -3.4097042
  2.3865368 ]"
804,The influence might have been considerable.,The storm could have destroyed the buildings.,"[-0.79127055  4.289034    0.9753951  ...  1.8729805  -0.05116067
  0.79473317]","[ 0.08843604  4.200874    2.708242   ...  1.781898   -2.5004125
  0.01753747]"
805,An alarm rang loudly,The encounter was positive.,[ 0.6083122  3.7569745 -0.5347441 ... -1.040641  -1.3887502  4.342444 ],"[ 1.9573269   1.3789074   1.5214142  ... -1.5807927   0.42633206
  1.5648799 ]"
806,The cricket did not precisely time its chirps., The decline was gradual.,"[ 0.09598736  1.5500963  -1.2742617  ... -0.9670092   0.22675519
  2.4689555 ]","[ 2.0406303  -2.4285226   0.9520451  ... -0.04643767  0.87570524
  2.23389   ]"
807,The ambiance was relaxing., The decline was rapid.,"[ 0.11579724 -4.537811    1.4801198  ...  0.58963996  0.49992403
  1.0224397 ]","[ 1.0520941  -0.89095384  0.38194105 ... -0.25869346  1.2454269
  2.1980991 ]"
808,The fans cheered loudly for their team.,The talent was exceptional.,"[-0.26155928  3.4051747  -1.2412393  ... -0.5495192  -2.2716532
  5.1460953 ]","[-1.2125212   3.765733    0.14241715 ... -0.49649248 -1.2932451
  2.0753622 ]"
809,The invention was revolutionary.,The holiday was enjoyable.,"[ 2.065635    4.591905    1.4788816  ... -1.7181866   0.6358429
 -0.45057434]",[ 0.7984589 -3.536635   1.5947502 ... -1.4212682  2.3460293  1.6438158]
810,The bees pollinated the flowers efficiently.,The hypothesis is supported.,[ 2.4647925  3.7668924  1.6913624 ... -0.630041  -1.5826716 -0.7910682],[2.4953125  3.2852128  0.63108337 ... 0.66463315 1.2383958  1.9858358 ]
811,The development was rapid.,The crime was atrocious.,"[ 0.2566218  -0.68685776  1.1364877  ... -0.9071744  -0.55381334
  1.8924391 ]","[-0.12313429  4.332575    0.8001763  ... -1.1234995  -1.2638885
  1.8860346 ]"
812,The editor revised the manuscript.,He improved public services.,"[ 1.4891189   0.7907842  -0.38271996 ... -1.1246548   0.8338291
  2.9341564 ]","[ 1.5734799   6.5703344  -0.69969046 ... -1.856272    1.5087639
  1.5601478 ]"
813,The view was stunning.,A country progressed,"[-1.2288048  -2.573004    2.4410162  ...  0.69297063 -1.1449769
  2.3997936 ]","[ 1.6025754   0.5919907   0.5141942  ... -2.1420434  -0.34007955
  2.7528932 ]"
814,The temperature may have dropped significantly.,The view was stunning.,"[ 0.11832571 -1.1385137  -0.7952203  ... -1.0658329  -4.3657727
  1.5793408 ]","[-1.2288048  -2.573004    2.4410162  ...  0.69297063 -1.1449769
  2.3997936 ]"
815, The system is remarkably reliable.,The school enrolled over 3000 students.,[ 1.7091688  4.1850543  1.2863109 ... -0.6468978 -1.206704   2.803811 ],"[-2.1459453  -3.0617585   2.8748555  ... -0.76350427 -4.505797
  3.1111572 ]"
816,The witness was questioned by the lawyer.,The lion is outside the trees,"[ 0.31497467  4.7031994   1.5598814  ... -0.3092543  -0.2631338
  1.7428224 ]","[ 1.6057204   4.64681    -0.07156336 ...  0.5150812  -0.8297326
  2.9746954 ]"
817, The setback was surprisingly temporary.,She drank close to 50 cups of tea.,"[ 0.74483424  0.25202715  0.9394126  ...  0.19564803  1.6697224
 -0.27957258]","[-2.1701498   0.68107843  3.691387   ... -1.0352149   1.9969883
  4.5544696 ]"
818,She developed a new theory.,The reader thoroughly enjoyed the story.,"[ 1.9448986   4.0091662  -0.10708513 ... -0.64527565 -1.4417257
  0.21356814]","[ 0.7699518  -0.70181245  0.11088521 ... -0.79817194  1.7381668
  2.0129144 ]"
819,The mechanic inspected the car.,The polar bears hunted seals,[ 1.2632486  4.368323   0.5752652 ... -1.9059647 -2.8658648  3.2882738],"[ 0.44197828  2.6821902   0.17413025 ... -2.7429225  -0.61584055
  1.2290869 ]"
820,The lighthouse did not beam its warning light.,The buyer purchased the house.,"[-1.5890791   4.6460853   2.6578038  ... -1.7424835  -2.4093654
 -0.28651446]",[ 0.684272   2.3444037  2.00971   ... -1.271029   1.4696757  3.1590822]
821,The patient received excellent care.,The bear is near the cave.,[ 2.1015713  5.403986   0.5212036 ... -1.7054518  3.7685585  1.4394945],"[ 2.1188312   4.4884996   0.76028556 ... -0.70219094  2.8805747
  2.9362319 ]"
822,He spent 25 hours studying.,The stars shone brightly in the darkness.,"[-0.7911998   1.2411714   0.41037646 ...  1.086606    1.222971
  1.7402999 ]","[-0.72746634 -0.06496157 -0.563994   ... -1.4739631  -2.7996783
  0.9849298 ]"
823,The train traveled swiftly across the country.,The reduction may have been substantial.,"[ 0.5503497   1.8080983   2.3394713  ... -0.86362594  0.02369612
  2.7171757 ]","[-0.72076607  2.6745975   0.78413284 ...  0.47996828 -1.6743771
  1.4773942 ]"
824,She drank approximately 30 bottles of water.,The engineer constructed a sturdy bridge.,"[-1.5881888   1.8290037   3.1699307  ... -0.697311    0.54788506
  3.1641908 ]","[ 2.6286447   2.8394203   0.5304659  ... -0.7058192   1.0485489
  0.46278054]"
825,The technicians repaired the equipment., The store had many apples.,"[ 2.174526    4.9413543   0.67396766 ... -1.1261401  -3.0535347
  2.277045  ]","[-1.830099   -2.8088734   2.9674413  ...  0.07531452 -0.79982686
 -0.7237692 ]"
826,The glass is in the sink.,The reaction was immediate.,"[-1.7753764   3.3617985   5.563239   ...  0.12410799  0.3837304
  1.7582759 ]","[ 0.19949384  6.0172396  -0.5242261  ...  0.40161777 -0.38279858
  3.28449   ]"
827,They contract slightly,He runs a marathon.,"[ 1.4482564   3.974266    0.18848634 ...  0.4241096  -2.267411
  1.5794221 ]",[ 2.9072711  2.6910462  0.9336008 ... -0.7780469 -3.1838562  4.706994 ]
828,The seals swim gracefully,The cat slept on the couch.,[ 0.9927787  1.5518332 -1.0923686 ... -2.7572424 -1.2833744  1.7526518],"[ 5.7277      2.2523777   0.66121167 ... -0.2023875   0.03247234
  6.0501223 ]"
829,The arctic hares skillfully evaded their predators.,The recovery might be strong.,"[ 1.7411398   2.5774193  -0.60163826 ... -1.2729762   0.316705
  1.8569322 ]",[ 1.0968748  1.3406771  1.7810177 ... -1.1134601 -1.0475911  2.0434434]
830,The flow of discussion was controlled by the moderator.,The sugar is in the bowl,"[ 0.7630126   0.44297782  0.9513179  ...  1.2340797  -0.7320819
 -0.1371952 ]","[ 0.10385863  5.5986066   2.2632866  ...  0.25678638 -0.17488122
  1.6322161 ]"
831,The wind blows softly,The outlook was optimistic.,"[ 4.1433315   2.0106804  -0.9367417  ... -0.07066357 -1.9415191
  0.43805903]","[-0.4351426  -2.4810154   2.3919818  ... -1.6946583  -0.60075843
  2.6940541 ]"
832,The crime scene was investigated thoroughly by the detective.,The giraffe reached for the leaves.,"[ 2.0969539   0.9848854   2.3014503  ...  0.45849377 -1.4985558
  1.1999482 ]","[ 1.3084507   3.0284421   2.4976912  ...  0.27296805 -1.1888837
  0.79836684]"
833,The product was launched globally by the company., They are planning a trip to Europe next year.,"[-1.3868756  -0.804148    0.03159301 ... -1.3060818   0.45875412
  1.112369  ]","[-0.16824117  1.835556    1.8780642  ... -3.217704   -0.25276566
  2.8938708 ]"
834,The influence might have been considerable.,The jewelry is near the box.,"[-0.79127055  4.289034    0.9753951  ...  1.8729805  -0.05116067
  0.79473317]",[-0.6811432  1.8814328  2.2498956 ... -1.2859329  2.9581997  3.5593784]
835,The customer received excellent service.,The manuscript was revised thoroughly by the editor.,[ 2.521373   5.439284   1.4866618 ... -1.290816   3.3001564  3.1564589],"[-1.5723803  -0.04662285 -0.30750057 ... -1.6447015   2.8142898
  1.6926599 ]"
836, There were many people at the party.,A lucrative market opportunity was identified by the entrepreneur.,[-2.8354025 -2.766862   1.2982427 ... -1.5018221 -1.1524777  2.646601 ],"[-0.45330137  0.25386986  1.9694083  ... -0.9511156   0.26854956
  0.9429002 ]"
837, He worked extremely long hours this week., The mood is downcast.,"[ 0.4285265  -2.0894325   0.8567092  ... -0.41822726 -0.36259907
  4.0592403 ]","[ 2.2580369  -2.0064733   2.3529594  ... -1.2345003  -0.807879
  0.29104525]"
838,The challenge was daunting.,The book club discussed the novel.,"[-1.486854    0.6170224   0.5391957  ... -0.64356154 -2.6717682
  1.9102783 ]",[ 0.2644829 -4.742662   1.7075137 ... -1.2062547 -1.2532598  3.3680706]
839,The tigers stalk silently,The road is icy.,"[ 1.7350105   0.7093412   0.36538428 ...  0.97117376 -1.3616527
  3.445731  ]","[-0.41147596  1.5288109   2.204043   ... -1.1403944  -1.8886395
  2.2258701 ]"
840,The bridge was designed by the engineer.,The consequence was serious.,"[-1.5993593   4.083788   -0.93376213 ... -0.3298638   1.3588765
  1.2008375 ]","[-1.1334488   6.246517    0.8648237  ...  0.05504696  1.4822
  2.0508473 ]"
841,The salad is fresh.,A flower bloomed in the spring,[ 1.5542368  1.6530384  2.5498185 ...  2.1565595 -3.5446668  1.7191858],"[ 1.6048464   0.61212593  0.03113161 ...  1.267511   -2.7422333
  1.6902161 ]"
842, The data is very consistent.,The capacity could have been immense.,"[-1.7978926  -0.3819487   0.82588243 ... -0.6756978  -0.16585536
  2.424461  ]",[-2.062891   3.3757813  1.5683149 ...  0.7807711 -1.2249771  1.4069836]
843,The broccoli is in the bag,The reunion was joyful,"[-0.34254894  4.266891    1.6185547  ...  0.5764165  -1.8758836
  2.3421094 ]","[ 1.7413062  -4.029332   -0.09631506 ... -1.0156304  -0.84451646
  3.8801064 ]"
844,The meeting may be unproductive.,The house is large.,"[ 0.71315753 -1.6143507  -0.90640396 ...  0.34733215 -0.62212783
  2.4323547 ]","[-0.6973797  -3.0500205   3.1334128  ... -0.76710767 -3.3453212
  3.2534165 ]"
845, He devoted countless hours to the project.,The snail secreted a trail of mucus.,"[-0.2228761   2.068257   -0.63926643 ...  1.0517503   0.39750746
  1.4418811 ]","[ 2.9549842   4.1394496   4.7137084  ... -0.20891613 -3.0559442
 -1.1175647 ]"
846,It may snow tonight., The employees are disengaged.,"[-0.07025187  0.7237837  -0.00783968 ... -1.5672433  -3.4627814
  3.266293  ]","[ 2.3160079   1.9594871   2.6630406  ... -1.9142112   0.23431003
  1.4587277 ]"
847,You learn quickly,He ensured structural integrity.,"[-0.29832378  3.063304    1.0008646  ... -0.3125837   0.745828
  4.2175565 ]","[-1.3095629   5.364586    0.5649297  ...  0.93237144  3.713178
  2.0442414 ]"
848,He wrote close to 400 pages of his manuscript.,A problem was solved,[-2.3699837 -1.5519351  0.6341915 ... -1.7111032  2.7379727  1.1235114],"[ 0.58140707 -0.10203773  1.5859404  ... -0.72643125 -2.147891
  1.1728868 ]"
849,The investor funded the startup.,It may be a busy day.,[ 2.156386   2.3723114  2.2691143 ... -1.3060623 -2.800726   3.2131634],"[-2.3696072  -3.3287323  -0.32238117 ... -0.66574615 -1.2771636
  1.2629907 ]"
850,The activist worked tirelessly for a cause.,The technology is innovative.,[ 1.279923   4.780134   2.4586039 ... -1.3056164 -5.2542534  3.3832498],"[ 0.33741707  4.1585855   1.5392287  ... -1.0702076  -2.6657634
  1.5761964 ]"
851, The car must be fixed.,The fox sneaks around the den,"[ 0.19092743  5.5609384   1.152047   ... -0.165082   -0.9480521
  3.2683468 ]","[ 1.7994425  -1.2705748   0.65258706 ...  0.60029596 -0.02206011
  1.7033685 ]"
852,The business model was successful.,The business might have thrived.,"[ 0.819978   -0.04255354  1.6714301  ... -1.6017255  -0.22057278
  1.9830283 ]","[ 0.0730269   1.5346957   1.2119659  ... -0.39247558 -0.72459346
  2.140703  ]"
853,The house was painted by the painter.,The reward was given.,"[-0.67222714 -1.4995091   2.7159357  ... -1.390703   -1.8061435
  1.5884159 ]",[ 0.3271442  7.3453765  1.563714  ... -0.7272634  1.6733501  1.7452152]
854,The path is muddy.,The producer's efforts could have been successful.,"[ 0.02495931  0.81556684  2.3474345  ...  0.11765222 -2.6171148
  2.4629064 ]","[ 0.552407    5.2079883   0.14296882 ... -0.76198125  1.5148764
  1.4036187 ]"
855,The management could have been efficient.,Loudly was trumpeted by the elephant.,"[-0.2981174   3.5562909   1.5514709  ... -1.4298733  -0.71616113
  1.4015343 ]","[-1.36745     2.4189937   0.22385053 ...  0.70451605  0.50657684
  1.8753729 ]"
856, The mountains are slightly high.,The flowers did not bloom vibrantly in the garden.,"[ 0.4422826  -1.0284954   1.5068582  ...  0.13019128 -2.2471912
  2.4274304 ]","[ 2.132429   -0.9669813  -2.3287134  ...  0.16043872 -5.030865
  2.7585857 ]"
857,The results were analyzed by the scientist.,The effect was significant.,"[ 1.007453    2.1839044   0.6399225  ... -0.51166415 -1.5956014
  3.1463227 ]","[ 1.0677372   5.265264    0.96155894 ...  0.20228192 -0.88023853
  0.01644528]"
858, The maintenance was reactive.,The earthquake could have shaken the ground.,"[ 2.8793519   0.5018884   1.4966182  ... -1.136261   -1.1426693
  0.07977369]","[-1.9331901   4.4594607   3.9288168  ... -0.90678596 -0.9487003
  2.3080761 ]"
859,The request was approved., He is able to efficiently solve the problem.,"[ 0.19757003  5.677182    0.6959489  ... -0.9378767   0.8330927
  1.7517195 ]",[2.3950138 7.0743794 0.6325073 ... 0.5687209 0.5984667 1.7673917]
860,The issue may have been addressed.,The wolves did not collaboratively hunt in a pack.,"[-2.0747488  -0.22508638  1.41873    ... -0.13176782 -3.0751898
  1.491042  ]","[ 0.84699035  1.5563827  -0.82551557 ... -1.5064217   1.8308978
  0.8578907 ]"
861,She hired talented employees., The vacation was stressful.,"[ 6.7622125e-01  5.2963552e+00  1.5813746e+00 ... -8.7488496e-01
 -2.8676091e-04  3.0763175e+00]","[ 0.97823346 -1.6488979   2.1293106  ... -0.86439836  2.3411648
  3.908609  ]"
862,The nurse cared for patients diligently, The achievement was very significant.,"[ 2.7360344   2.3682835   1.4582062  ... -1.5363464   0.80449414
  1.981012  ]","[ 2.1245084   3.7446873   0.06535695 ... -0.4208609  -0.75350493
  1.1518525 ]"
863,The belt is in the drawer,The plumber expertly fixed the leak.,[2.2385721 3.4480093 1.0435281 ... 1.6136557 1.2417221 1.4023914],"[ 2.2728755   4.7754173   0.75885606 ... -2.3975909  -0.66757137
  0.15361978]"
864,The student did not diligently study for the exam.,The solution was simple.,"[-1.2509614   4.0973597   0.03071598 ... -1.5016705  -0.04159959
  2.7305417 ]",[2.676948   4.9025373  0.4684661  ... 0.4148112  0.38922524 0.34268793]
865,He does not like to swim,The team won the game.,"[ 2.861305    5.124755   -0.90723616 ...  0.5055174  -3.2761524
  4.733764  ]",[ 4.164245   2.3644314 -1.1137491 ... -0.6289492 -2.1621294  5.6285954]
866, The musician played numerous songs., The yacht is sailing out to sea.,"[-0.8981212   1.2153766  -1.3354353  ... -1.6216804   0.29291782
  0.97868156]","[-2.3787813   1.4139698   2.157327   ... -0.17148824 -1.1024647
  0.75263256]"
867,He planted approximately 160 trees in the park.,The satellite approaches the Earth.,"[-1.8728548  -1.2554296   0.67319417 ... -0.6400964  -0.21813409
  1.5749294 ]",[-2.1769166  3.419606   3.803498  ...  1.0246453 -4.2080836  3.4497287]
868, The rice is in the pot.,The package was promptly delivered by the delivery person.,[ 0.6566643  5.707444   2.849714  ...  1.3022068 -0.3459603  1.2701255],"[ 0.87190235  4.791391    1.5003755  ... -2.3072596   1.9309366
 -0.12585244]"
869, The dance performance was awkward.,You fail miserably,"[ 0.41665292 -2.6340349   1.2001482  ...  0.3419335  -0.07778744
  2.984563  ]",[ 0.8960388  4.554535  -2.1402202 ... -2.5051167  0.6667387  1.639467 ]
870,The rescuer saved lives., She has an enormous stamp collection.,"[ 2.6848881   7.479688   -0.01481253 ... -0.43034467 -1.2483162
 -0.8001234 ]","[-0.5575694   2.007859    1.5975416  ... -0.36149114 -1.4621346
  1.9031247 ]"
871,The game may be tied., The rain is heavy.,"[ 2.6473327  -1.3464667  -0.27357152 ...  0.09808049 -1.6401676
  2.976614  ]","[ 0.7774782   3.3575187   3.8955026  ...  0.16908708 -3.444495
 -0.11851096]"
872,She may be tired.,The hawk caught the mouse.,"[ 0.12987271  2.9752307   3.2793422  ... -0.08141532 -3.0608115
  4.0401926 ]",[ 5.1442094  6.0686135  1.7718539 ... -2.8760593 -0.8170418  2.9696515]
873,The remote control is on the nightstand,The waiter served the drinks.,"[ 1.6201105e+00  2.2189589e+00  1.3286942e+00 ... -1.6154647e-03
  8.7868130e-01  8.5780746e-01]",[ 2.2275395  2.6262128  3.5794384 ... -0.7413358  2.359513   2.2296512]
874,The bear hibernated inside the cave,The farmer harvested the crops.,[ 1.9182752  2.0186827 -1.4870992 ... -1.0741271  3.5726657  2.1603863],"[-0.9244642   2.6928005   2.056049   ...  0.02261096 -0.8178861
 -0.01391844]"
875,She inspired others.,The accessories were carefully selected by the stylist.,"[-1.5403942   6.694996    0.20206772 ...  0.1054037  -1.4856825
  2.8871264 ]","[-0.35635054  0.15758677  0.15455402 ... -1.8397276   1.2701244
  1.6723542 ]"
876,The husky pulled the sled.,The loss was significant.,[ 1.123631   2.4334393  1.2763493 ... -2.1802447  1.5696901  2.6350234],[-0.717039   2.9473112  1.370244  ... -1.0151262 -1.0905992  1.6478462]
877,The prediction was wrong., There are many books on the shelf.,"[-0.8901638   2.7782872   0.9080409  ... -0.8349126   0.24497871
  3.805801  ]","[-4.255147   -1.0772505   0.82175386 ...  0.13696508  0.02727914
  3.1765196 ]"
878,The hiker did not traverse the trail., Many students attended the graduation.,[2.6742394  0.18531258 1.3741082  ... 1.0472018  0.8233869  3.5448983 ],[-3.2904997  0.9069621  0.6787155 ...  1.4894179 -2.3538191  5.197451 ]
879,She designed beautiful clothes.,The concert was spectacular.,"[ 1.147606    1.9597356  -0.61618555 ... -1.9247448  -1.4816751
  1.3121955 ]","[-0.6426181  -0.20331636  0.4850102  ... -0.7156808  -2.0517955
  2.1750586 ]"
880,The data was analyzed by the researcher.,The improvement may have been substantial.,"[-0.5530057   0.6078061   0.01074755 ... -0.19440566 -1.2435424
  2.8172743 ]","[-0.10696925  2.0300016   1.568734   ...  0.776144   -0.8691672
  0.77604145]"
881,The bathroom was spotless.,She admired the sculpture.,"[ 0.55261207 -2.0872564   1.1929199  ... -0.2525454  -0.20499325
  1.4096327 ]","[-0.83927745  1.5566368   1.2206558  ... -1.6145229  -1.5342759
  2.027716  ]"
882,He painted a picture.,The cheese is in the refrigerator.,"[ 0.6837737   0.29339805  1.8278625  ... -2.4025064   0.12455375
  1.1897025 ]","[ 1.0246158   3.8121874   3.7943404  ...  0.14525186  0.56620926
 -1.0858085 ]"
883,The ducks swim happily, The plum is near the bowl.,[ 1.133359  -1.2257106 -3.1923587 ... -2.9977136 -2.2446284  3.7238607],"[ 1.3057404   2.4780524   1.1660287  ... -1.1063597  -0.27942604
  0.7453663 ]"
884,The team did not win the championship.,The legend left a lasting legacy.,[ 3.204834   1.9909472 -1.2466053 ... -0.6044397 -2.5768383  6.1082172],"[-0.50134975  1.9852273   0.34824744 ...  0.01896774  2.4421856
  0.850917  ]"
885, There are many apples in the orchard.,They arrive early,"[-0.28273723 -1.0413442   0.26237327 ... -2.3181129  -1.0623449
 -1.487157  ]",[ 1.6822542  1.7784773  0.6871602 ... -1.377004  -0.7641489  5.31247  ]
886,The economy expanded rapidly.,The news was upsetting,"[ 1.527003   -0.09974422  1.5618587  ... -4.5044417   0.5771428
  3.669541  ]","[-0.8900951   1.6894486   0.04996077 ... -0.35916367 -1.6635334
  1.4706006 ]"
887,A diet was followed,The opportunity was missed.,[ 3.1886096  3.1197658  1.4258921 ... -1.6904504 -0.9917951  2.5727167],"[-0.9427045   5.10569     3.0668197  ...  0.7745943  -0.6963898
 -0.07909042]"
888,The cat is near the box.,The kidnapper released the hostage.,"[ 6.0197625   4.333304    4.038984   ...  0.69057834 -2.3116167
  4.602634  ]","[ 3.8971324   7.3664985   0.24755743 ... -0.40795428  1.7176126
  2.028872  ]"
889,The farm raised more than 6000 chickens., The bowl has a few oranges.,"[-2.6729271  -0.2063623   1.998679   ... -2.3173347  -0.26625118
  1.3079346 ]","[ 1.1564268   0.37189987  0.5182832  ...  0.72606236 -2.6675305
  1.2782202 ]"
890,The advice was followed.,The method might be efficient.,"[-0.38005075  4.140107    0.5837736  ... -1.3518883   2.0646527
  2.1039505 ]","[ 1.9101566   3.7728722   1.3696312  ... -0.09704817 -1.5275031
  2.5074651 ]"
891,The wind could have carried the scent of flowers.,He crafted compelling characters.,[ 2.7000437  5.4513593  1.2904618 ...  0.9478537 -1.7092285 -0.7298173],[-1.1847434  2.682366   0.5763343 ... -1.0347773  1.9258738  1.9257596]
892,The lawyer prepared cases,I lost three buttons.,"[ 0.03042643  2.5378242   0.881873   ... -2.373518    1.261396
  1.6900103 ]","[ 1.0339606   1.0937301   1.2428191  ... -1.4036605   0.85977185
  0.6426431 ]"
893,Arctic foxes survived harsh winters,The game was played by the team.,[ 1.2981511  0.7825669 -0.5319614 ... -2.33445    0.8444742  3.617815 ],"[ 0.48016882 -1.3825003  -0.4564404  ... -0.23156334 -1.6274605
  4.3295813 ]"
894,The player performed exceptionally.,She is a mechanic.,[ 2.3990402  3.3802872 -1.5306851 ... -3.5478415 -0.8336069  2.4633927],[ 1.1607139  4.8238554  2.6985478 ...  0.5333649 -4.388454   4.1053514]
895,The lesson was taught by the teacher.,The mistake was made.,"[-1.80337     2.0212605   0.01795676 ...  0.03289536 -1.4760734
  2.90386   ]","[-1.7014946   3.8058343   1.2333248  ... -0.09682055 -0.07625437
  0.79769737]"
896,The child is in the house,The travel was smooth.,[0.5788067  2.432661   2.382617   ... 0.88269347 0.06496402 1.8459969 ],[ 4.4411087 -0.0246761  2.2300575 ... -1.5903581  2.903691   1.3895519]
897, He read a substantial portion of the book.,The editor corrected mistakes,"[-1.9756805  -0.03836743 -0.3725759  ... -0.25913695  1.4467036
  2.8437903 ]",[ 2.5752473  1.9134188  1.5199958 ... -1.2523322  0.296978   1.7288725]
898,He can play the violin beautifully., The apple is under the tree.,"[ 2.0664945   9.592275    0.44700593 ... -1.5234851  -1.3193167
  2.295121  ]","[ 3.4975827   4.6929584   2.6211236  ... -2.1909802   0.22741918
 -0.77218765]"
899,The thief was convicted of grand larceny.,The dance was performed by the dancer.,"[-1.4930279   4.8493056   1.6061758  ...  0.9218377   1.2042602
 -0.36909354]","[-1.4335294   0.35569113  0.907199   ...  0.6975175  -1.2893505
  3.915574  ]"
900,The world did not address global issues collaboratively., The galaxy collided with another galaxy.,[-2.9734547  2.7164989 -1.0463712 ... -1.0204719  0.7141449  1.9042273],"[-3.7052236   2.6954267   0.77835315 ...  0.21425843 -1.8060066
  1.7332923 ]"
901,The programmer wrote the software.,She may be feeling stressed.,[ 2.5680645  3.7921112 -0.7646823 ... -1.5421208  1.5537645  2.6507618],[-1.05266    4.0955777  1.8357769 ... -0.5236764 -2.7763383  2.8593674]
902,A rock was sunned on by the lizard.,The commentator provided insightful analysis of the match.,"[-1.8705132   4.057029    2.4887967  ...  0.869769    0.14400299
  3.2543159 ]","[ 0.38144103 -2.0487754   0.05408488 ... -0.9154448   0.17394675
  4.862461  ]"
903,The books were securely packaged by the shipper.,The opportunity is rare.,[-2.1995242  2.1793776  1.6662197 ... -1.5533272  2.0911689  0.9301025],"[-1.7374481   4.6457877   2.775619   ...  0.40591636 -0.21936932
  0.5609719 ]"
904,The level is acceptable.,The steps did not climb to the top of the hill.,[-0.7317634  1.8535016  1.842067  ...  0.8904494 -0.8643459  2.650641 ],"[ 2.066738    2.8483133   0.44415733 ...  1.2268764  -0.8385076
  3.3893108 ]"
905,The customer purchased the items.,The settlement was reached amicably,[1.2105327  3.0249052  2.3639138  ... 0.06750989 1.6212238  3.5865421 ],"[ 2.7451777  -0.09337841 -0.41538456 ... -1.9038956  -1.3446579
  1.7335272 ]"
906,The damaged pipes were replaced by the plumber.,The universe was immense.,"[ 0.671795    6.246378    1.4303627  ... -1.5435567  -2.404435
 -0.73381096]","[-0.45112848  0.9635438   3.1319904  ...  0.50293195 -1.2362052
 -0.11690948]"
907,The organization effectively managed its operations.,The solution was effective.,[ 2.6049423  3.6957717  1.7501366 ... -0.8082342 -1.7028037  1.2483953],"[ 2.0069227   6.18171     0.44827175 ... -0.57665175 -0.39024225
  0.5911368 ]"
908,The squirrels did not gather nuts for the winter.,The papers were graded by the teacher.,"[-0.5431354  -0.0833715  -0.7837175  ... -2.854598    1.3984615
  0.66621464]",[-1.3498285  1.8456478  2.2315416 ... -1.246068  -1.6790993  1.4652181]
909,The bag is on my shoulder,The experience was unforgettable.,"[ 0.6774642   3.820216    2.9618416  ... -1.2950121  -0.26010486
  1.9426875 ]","[-0.82815295  2.583783    1.4626285  ... -1.0020206   0.6015688
  2.153362  ]"
