,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
792,The marine life thrived in the ocean.,The marine life did not thrive in the ocean.,"[-1.1655061   0.2105173   0.6673234  ...  0.32834467  1.2245171
  0.572448  ]","[-0.93621767  0.12580307 -0.24947533 ...  0.1525479   0.8235623
  1.0952724 ]"
793,The whales communicated through songs.,The whales did not communicate through songs.,"[ 1.0466889   5.893349    4.763243   ... -0.73842937 -1.5041165
 -0.36199427]","[ 0.19944017  5.378806    3.294913   ... -0.64296275 -1.5497956
  0.5007959 ]"
794,The dolphins playfully swam around the boat.,The dolphins did not playfully swim around the boat.,"[-0.4059477   1.2419767  -0.50198805 ... -0.8975128  -1.9341812
  0.6556729 ]","[ 0.83265895  2.0682077  -1.2054172  ... -0.68324095 -1.2336165
  1.5326718 ]"
795,The seals balanced on the rocks.,The seals did not balance on the rocks.,"[-0.55631036  2.1804621  -0.17224672 ... -1.1241875   2.6034837
  2.4478302 ]","[-0.30702317  3.3776474  -0.348901   ... -1.9430084   1.7892522
  2.6509326 ]"
796,The penguins huddled together for warmth.,The penguins did not huddle together for warmth.,"[ 0.64989173  0.48393407  0.7600523  ... -1.4234347   0.8434841
  2.1558414 ]",[ 0.8355673  1.173111  -0.5474201 ... -1.7880833  0.6580369  2.7760274]
797,The polar bears hunted seals on the ice floes.,The polar bears did not hunt seals on the ice floes.,"[-0.7926641   1.826469   -0.7704641  ... -3.6146722  -0.38854095
 -0.8251646 ]","[-0.8891812   1.4105994  -1.3804753  ... -3.3977163  -0.44040358
  1.0395277 ]"
798,The walruses rested on the ice.,The walruses did not rest on the ice.,"[-0.6939076  -0.58378905  0.19387871 ... -0.25951016  3.4506965
  0.45499623]","[-0.46463233  0.15890676 -0.18361534 ... -0.47231978  3.0708396
  1.1034331 ]"
799,The arctic foxes adapted to the cold climate.,The arctic foxes did not adapt to the cold climate.,"[ 2.5266693   2.455818    1.2010972  ... -2.4407823  -0.32401475
  1.597636  ]","[ 1.4395924   2.9722822   0.71641725 ... -2.342859   -0.71211284
  2.416564  ]"
800,The arctic hares blended with the snow.,The arctic hares did not blend with the snow.,"[ 1.4856572  -0.14802667  0.31414875 ... -1.4603631  -0.20322824
  1.2286398 ]","[ 9.4135219e-01 -3.6483029e-01 -2.4177630e-04 ... -1.4527448e+00
 -3.7831131e-01  1.9647394e+00]"
801,The reindeer migrated across the tundra.,The reindeer did not migrate across the tundra.,"[ 0.39015135  1.0452645   0.00898532 ... -3.5215197   1.7743951
  0.7721295 ]","[-0.01283942  2.0443678  -0.71348387 ... -3.53722     1.3475415
  1.5636975 ]"
802,The musk oxen defended their young.,The musk oxen did not defend their young.,[-1.3703685  2.2943265  1.5888333 ... -1.1817888 -1.0208468  2.9258184],"[-1.4215099   2.638838    0.97308505 ... -1.4930321  -0.4145893
  3.4487908 ]"
803,The snowy owls hunted in the arctic.,The snowy owls did not hunt in the arctic.,"[ 0.01802145  0.31872928 -0.8105833  ... -3.5984237   1.4018526
 -0.7717167 ]","[ 0.16168964  0.2880987  -0.7646604  ... -3.4193242   0.93926144
  1.0219878 ]"
804,The ptarmigans changed their plumage seasonally.,The ptarmigans did not change their plumage seasonally.,"[-0.35426724 -1.4150358  -0.27168906 ... -4.1641307  -1.9321003
  0.8761647 ]","[ 0.29229474 -0.8453847  -0.92691994 ... -3.3027174  -1.828841
  1.2339505 ]"
805,The glaciers slowly moved across the land.,The glaciers did not slowly move across the land.,"[ 1.8595374   1.4737058   2.8648777  ... -1.7344587   0.23268956
  1.7019503 ]",[ 1.5906123  2.0453796  1.3274853 ... -2.0368466 -0.499937   2.667235 ]
806,The icebergs floated in the ocean.,The icebergs did not float in the ocean.,"[ 1.0092497  -1.3718399  -0.22263272 ... -1.5471262  -0.89832467
  0.12915318]","[ 0.29890865  0.11428083 -1.2911499  ... -1.3322456  -1.1654522
  1.0174292 ]"
807,The mountains stood tall against the sky.,The mountains did not stand tall against the sky.,[-1.5593741  1.1982298  0.3215214 ...  0.87559   -2.7409863  0.9898645],"[ 0.2998067   4.674643   -0.34106505 ...  0.7320299  -1.8276131
  1.4721572 ]"
808,The forests covered the hillsides.,The forests did not cover the hillsides.,"[ 0.3152268  -1.3455983   1.386083   ... -0.507705   -0.33817846
  2.3773944 ]","[ 1.2280374  -0.36073422  0.52769405 ... -0.8861943   0.39096797
  2.9886425 ]"
809,The rivers flowed towards the sea.,The rivers did not flow towards the sea.,"[ 0.6769579   2.8257473   0.63753563 ...  0.98101234 -0.92172164
  1.9167155 ]",[ 1.6018672  2.6692271 -0.7523881 ...  1.0110756 -1.2978811  2.489071 ]
810,The lakes reflected the sky.,The lakes did not reflect the sky.,"[-0.18483813 -2.4949849   0.8258655  ...  0.42493907 -4.0817637
  2.3263485 ]","[-0.74502015 -0.6017171  -0.5927383  ...  0.5836015  -3.9917095
  2.5537841 ]"
811,The plains stretched out as far as the eye could see.,The plains did not stretch out as far as the eye could see.,"[-0.518513   -0.51273394  2.0954034  ...  0.16058189 -0.82597166
  2.0931575 ]","[-0.05782272 -0.7043533   0.9512569  ... -0.29018858 -1.0681529
  2.2816513 ]"
812,The deserts were vast and desolate.,The deserts were not vast and desolate.,"[-0.28438088  0.24254343  1.473984   ... -0.72222203  0.98603463
  0.6742134 ]","[-0.3971386  -0.3149124   1.1167464  ... -1.0200943   1.0558938
  0.69473326]"
813,The canyons were deep and impressive.,The canyons were not deep and impressive.,"[-0.33635747 -0.8513815   2.0366652  ...  0.43473625 -0.6011951
  0.43712437]","[ 0.27109987 -1.2466724   1.4778211  ...  0.09598313 -0.25716335
  0.5378092 ]"
814,The volcanoes erupted violently.,The volcanoes did not erupt violently.,[-3.4772928  1.6700445  1.8182372 ... -1.6659956 -2.9500885  3.592558 ],[-2.1302733  1.2307291  0.674868  ... -1.726486  -2.7621794  4.5092864]
815,The earthquakes shook the ground.,The earthquakes did not shake the ground.,[-3.463898   3.7394211  2.356229  ... -1.7930025 -1.8621082  2.7644203],"[-0.8560612   3.182397    1.043201   ... -0.70177966 -1.2297469
  2.9332705 ]"
816,The geysers erupted periodically.,The geysers did not erupt periodically.,"[-2.5052876  -0.69469196  1.2617971  ... -1.1734558  -3.8553262
  1.8126081 ]","[-2.4335718   0.03953047 -0.30566654 ... -0.67532635 -3.5163674
  2.5532956 ]"
817,The hot springs provided warmth.,The hot springs did not provide warmth.,"[ 0.45444012  2.2631629   2.202049   ... -1.0065337   2.3225467
  3.4752014 ]","[ 1.6258831   3.2690032   0.58889985 ... -0.52915215  1.5266106
  3.6129472 ]"
818,The caves were dark and mysterious.,The caves were not dark and mysterious.,"[-1.0028318  -2.503405    1.200637   ...  0.89880526 -0.44480968
 -1.1205527 ]","[-0.80257833 -2.576327    0.65354526 ...  0.01354487 -0.6707278
 -0.9645933 ]"
819,The waterfalls cascaded down the cliffs.,The waterfalls did not cascade down the cliffs.,"[ 1.925314   -0.8300342  -0.5334708  ... -0.17253128 -1.9716852
  1.5280488 ]","[ 2.200801    0.2653451  -1.379494   ... -0.46773547 -2.3996983
  2.6941469 ]"
820,The streams flowed through the valleys.,The streams did not flow through the valleys.,"[ 1.1277434   1.2446526   0.24238174 ...  1.8618774  -2.591819
  0.4701564 ]","[ 0.89865535  1.6029088  -1.1022547  ...  1.356536   -1.9943652
  1.4703195 ]"
821,The meadows were filled with wildflowers.,The meadows were not filled with wildflowers.,"[ 1.603109   -1.5746242   1.5546534  ...  0.3552448   0.07613938
  1.8289119 ]","[ 1.1101755  -1.550607    1.6268972  ...  0.10524567 -0.4190361
  1.9634594 ]"
822,The trees provided shade from the sun.,The trees did not provide shade from the sun.,"[-1.7505243   1.6528503   2.5125153  ...  0.08102308  0.49419436
  1.5648795 ]","[-1.7511351   2.7497513   0.42343062 ...  0.25888187 -1.0610937
  2.23294   ]"
823,The birds built their nests in the trees.,The birds did not build their nests in the trees.,"[ 2.5663853   1.6018128   0.70082104 ... -2.421964   -0.523955
 -0.32503   ]","[ 2.3655825   2.3564925  -0.6961839  ... -1.9020065  -0.25863492
  0.76522166]"
824,The squirrels gathered nuts for the winter.,The squirrels did not gather nuts for the winter.,"[-0.1291607   0.06593307 -0.5593568  ... -3.841204    1.5263264
 -0.4531079 ]","[-0.5431354  -0.0833715  -0.7837175  ... -2.854598    1.3984615
  0.66621464]"
825,The rabbits hopped through the grass.,The rabbits did not hop through the grass.,"[ 3.1686869   0.30232447 -0.33548355 ... -0.14405817 -2.1906624
  2.830414  ]",[ 1.5275489  2.068036  -0.6522386 ... -1.1421087 -2.425378   3.4410756]
826,The deer grazed peacefully in the meadow.,The deer did not graze peacefully in the meadow.,"[ 2.0554461e+00 -2.5743952e+00  9.8571775e-04 ... -1.2269467e+00
  1.5712153e+00  2.9402528e+00]",[ 1.3587428 -0.784236  -1.2691162 ... -1.5224911  1.2186226  3.5999572]
827,The foxes hunted mice in the forest.,The foxes did not hunt mice in the forest.,"[ 2.0560627   0.83277225 -0.6940191  ... -2.8774266  -0.8570588
  1.9986466 ]","[ 2.0450006   0.38408366 -0.9838032  ... -2.518345   -0.99831945
  3.3054307 ]"
828,The wolves howled at the moon.,The wolves did not howl at the moon.,"[-1.0096557   1.7468312  -1.9780996  ... -1.7370522   0.23612884
  1.9673117 ]","[ 0.1600841   2.4467516  -1.6869347  ... -1.8052944   0.31492773
  2.1641068 ]"
829,The bears fished for salmon in the river.,The bears did not fish for salmon in the river.,"[-0.19112545  1.9371876   0.33857617 ... -1.0759438   1.422936
  1.9308808 ]","[ 0.091174    1.9079399  -0.22847344 ... -2.1277714   1.6403892
  3.9761534 ]"
830,The elk grazed peacefully in the forest.,The elk did not graze peacefully in the forest.,[-0.4039288 -2.3092184  1.0829529 ... -1.4908847  2.2111473  3.1220734],"[-0.46101677 -0.02295373  0.1617892  ... -1.5189589   2.0893366
  3.9377112 ]"
831,The moose waded in the swamp.,The moose did not wade in the swamp.,"[-0.42481664  0.9880062  -1.1270194  ... -1.5712588   0.15181592
  3.708499  ]","[-0.42357543  1.9555446  -0.9608564  ... -1.8936912   0.3331354
  4.468184  ]"
832,The beavers built dams in the river.,The beavers did not build dams in the river.,"[ 0.3763796   4.5270514  -0.5520626  ... -3.1112306   1.6605268
 -0.68348354]","[-0.22971986  3.0061083  -0.7749115  ... -2.3450444   1.7427455
  0.7015562 ]"
833,The otters played in the water.,The otters did not play in the water.,"[ 1.1302822   1.8650246  -0.23110974 ... -3.6441305  -1.7397398
  3.022735  ]","[ 1.6493466   1.371711   -0.10336218 ... -2.9060185  -1.0776589
  3.6415627 ]"
834,The raccoons searched for food at night.,The raccoons did not search for food at night.,"[ 1.5156152  -0.01509826 -0.974726   ... -0.8775557   0.4552452
  0.6900423 ]",[ 2.132735   0.979908  -1.5631294 ... -1.1303549  0.567566   1.4506563]
835,The skunks sprayed their scent.,The skunks did not spray their scent.,"[-1.1323866   5.170577   -0.71979797 ... -1.5160261  -3.2157483
  0.41252044]",[-1.0217586  4.259325  -1.4787318 ... -1.3995618 -2.755473   1.5720909]
836,The deer leaped gracefully over the fence.,The deer did not leap gracefully over the fence.,"[ 0.9856193   1.2968638  -0.99194145 ... -2.0250723  -0.7419506
  3.4376593 ]","[ 0.85767937  1.0414951  -1.6776886  ... -1.5867331  -1.2506559
  4.4129925 ]"
837,The birds sang sweetly in the morning.,The birds did not sing sweetly in the morning.,"[ 1.4799323   0.2544175  -1.7134709  ... -2.8541605  -0.67947894
 -0.6504779 ]","[ 1.4437481   0.97097087 -2.4602206  ... -2.2508361  -0.78662467
  1.4974757 ]"
838,The squirrels chattered noisily in the trees.,The squirrels did not chatter noisily in the trees.,"[-0.6124253  -0.9004078  -0.16741543 ... -2.3116717   0.8326785
 -0.42196056]","[ 0.08887298 -1.258505    0.1314603  ... -2.5668962   0.5565589
  0.38652816]"
839,The rabbits darted quickly across the field.,The rabbits did not dart quickly across the field.,[ 1.2134154  1.7567965 -0.1058531 ... -1.669743  -2.4677112  3.8888457],"[ 1.0703259   2.178311   -0.37863287 ... -1.5191967  -2.4423995
  3.888865  ]"
840,The foxes slyly stalked their prey.,The foxes did not slyly stalk their prey.,"[ 1.8329812   0.03166699  0.6063305  ... -1.2206298  -1.8231846
  1.5563389 ]",[ 1.373528   0.9934585 -0.5919907 ... -1.4450256 -1.5270375  2.4853857]
841,The wolves hunted cooperatively in a pack.,The wolves did not hunt cooperatively in a pack.,"[ 0.73779666 -0.0265829  -0.8188915  ... -2.992847    0.459642
  0.42116654]","[ 1.1313002  -0.07107072 -1.1487327  ... -2.5825377   1.1464096
  1.3951793 ]"
842,The farmer successfully harvested his crops.,The farmer did not successfully harvest his crops.,"[-0.09855331  4.855432   -0.22256164 ... -0.595734    0.13116172
  1.5937731 ]","[ 0.6013488   5.243117   -0.276635   ... -0.14563182 -0.41653606
  2.5373378 ]"
843,The gardener diligently tended the garden.,The gardener did not diligently tend the garden.,"[ 3.1645353  -0.12900254  0.7156795  ... -1.5481783  -2.1271832
  2.6749268 ]","[ 3.3633175   0.7311086   0.12047359 ... -1.3917794  -1.2213455
  2.7105901 ]"
844,The chef meticulously prepared the meal.,The chef did not meticulously prepare the meal.,"[ 0.21787818  2.0937443   0.9510274  ...  0.46338573 -0.9552186
  1.193515  ]",[ 0.8820027  2.2343054 -0.1425007 ...  0.8195336 -1.1163408  3.0057864]
845,The baker expertly decorated the cake.,The baker did not expertly decorate the cake.,"[-0.31968886  0.4896932   0.4244242  ... -3.105029    1.232205
  1.5502954 ]","[-0.6932571  -0.24628973  0.26684955 ... -2.2877624   0.6816856
  2.7998269 ]"
846,The carpenter skillfully built the house.,The carpenter did not skillfully build the house.,"[ 1.4775152   1.1419947   0.1850013  ... -0.24504498  3.2364516
  0.09538347]","[ 1.0566245   1.8911183  -0.03130057 ... -0.12846796  3.6319802
  0.3635785 ]"
847,The plumber efficiently repaired the pipes.,The plumber did not efficiently repair the pipes.,"[ 3.827522    5.146426    0.4372344  ... -2.8798714  -0.34364912
 -0.18982689]","[ 2.6843913   5.668283   -0.78953695 ... -2.2250166  -1.0751319
  0.31689706]"
848,The electrician carefully wired the house.,The electrician did not carefully wire the house.,"[ 4.564484    4.1297164   1.4033117  ... -1.0047112  -2.336831
  0.70531154]","[ 3.8253472   4.977282    0.06412414 ... -1.2169693  -2.1884832
  1.1942627 ]"
849,The mechanic expertly repaired the car.,The mechanic did not expertly repair the car.,"[ 1.893298    5.533642    0.5498841  ... -0.95678335  0.03119999
  2.5178502 ]","[ 1.4997723   5.69658    -0.05794919 ... -0.8628994  -0.19042256
  3.1183486 ]"
850,The tailor precisely stitched the garment.,The tailor did not precisely stitch the garment.,"[ 1.8326378   2.550862    1.2583979  ... -0.5747395   0.69431674
  0.9594131 ]","[ 0.78510517  1.6965903   0.4430081  ... -0.4009422   0.8577297
  1.1016843 ]"
851,The seamstress carefully sewed the seams.,The seamstress did not carefully sew the seams.,"[ 5.705893    1.7748433   2.29967    ...  0.16397925  0.37398812
 -0.85734123]","[ 3.9334729   1.7349164   1.8003496  ...  0.33477476 -0.03376126
 -0.09696995]"
852,The artist skillfully painted the canvas.,The artist did not skillfully paint the canvas.,"[-0.104491   -0.00883883  0.7740451  ... -0.90825385 -1.0805383
  1.8599461 ]","[-0.27794084  1.463733    0.31395546 ... -0.99160993 -0.53931296
  2.7474618 ]"
853,The musician passionately played the instrument.,The musician did not passionately play the instrument.,"[-0.05286707  5.8940043  -0.14566858 ... -1.0398915  -0.5494665
  2.233972  ]","[ 0.86482334  5.8407435  -1.1867404  ... -0.8464449   0.41473687
  2.9906983 ]"
854,The writer creatively crafted the story.,The writer did not creatively craft the story.,"[ 0.33230624  0.48599932  1.1547831  ... -0.66019875  0.08017995
  1.1712598 ]","[ 0.09751526  1.3386621  -0.21319209 ... -0.12102016 -0.13002962
  1.1439065 ]"
855,The programmer efficiently wrote the code.,The programmer did not efficiently write the code.,"[ 2.5010684   4.1424627  -0.25578493 ... -1.2934355   2.3336272
  2.5028403 ]","[ 2.2690454   2.9033303  -1.0616713  ... -0.82561594  1.7946603
  2.0111272 ]"
856,The engineer effectively designed the bridge.,The engineer did not effectively design the bridge.,"[ 2.1772826   4.592706    0.34114376 ... -1.1528589   0.44574848
  1.0877279 ]","[ 2.020962    4.50405    -0.17124058 ... -0.53264093 -0.21015832
  1.8103633 ]"
857,The scientist carefully conducted the research.,The scientist did not carefully conduct the research.,"[-0.93090206  2.5385807   2.0408065  ...  0.7320987  -1.321251
  1.7746661 ]",[-0.6406476  3.3247366  0.9863843 ...  0.627015  -1.1957351  2.9175856]
858,The doctor accurately diagnosed the illness.,The doctor did not accurately diagnose the illness.,[1.8778123  7.255706   1.5486501  ... 0.17841117 1.2244877  2.9753559 ],[2.017303   6.709076   0.67865056 ... 0.74627405 0.4456464  3.9085302 ]
859,The teacher patiently explained the concept.,The teacher did not patiently explain the concept.,[ 2.3636956  3.1347597  3.4960306 ... -1.8689821 -1.7937046  2.1258597],[ 1.774534   4.4295163  1.5896255 ... -1.2798746 -0.8910604  3.0506682]
860,The student diligently completed the assignment.,The student did not diligently complete the assignment.,"[-0.5166537   1.9799243   0.42431325 ... -1.0828642  -0.39574316
  2.18106   ]","[-3.1462908e-03  3.2214491e+00 -2.9053527e-01 ... -8.4014672e-01
 -2.6980394e-01  2.1493807e+00]"
861,The athlete powerfully threw the ball.,The athlete did not powerfully throw the ball.,[0.5016217  9.6921215  0.43991202 ... 0.21047898 1.47718    5.366404  ],"[ 1.3238099   8.84916    -0.27616328 ...  0.17950638  0.97764206
  5.804295  ]"
862,The team strategically planned their attack.,The team did not strategically plan their attack.,"[ 0.58775157  1.229992    1.2617339  ... -1.7594761  -2.7666657
  2.7014263 ]",[ 1.2893403  1.3225529 -0.1932494 ... -1.5513036 -1.9152429  3.0118887]
863,The company successfully launched the product.,The company did not successfully launch the product.,[ 1.130207   3.869686   1.1963956 ... -0.8231402 -1.9167951  2.458021 ],"[ 0.11245444  4.2893887   1.0346814  ... -0.06297121 -3.037163
  3.326416  ]"
864,The investor wisely invested their funds.,The investor did not wisely invest their funds.,"[ 1.1214156   3.6520631   2.3547578  ... -0.81293124  0.32637897
  3.4093583 ]","[ 0.69761765  3.7255614   1.4458761  ... -0.10017603  0.5881665
  3.452263  ]"
865,The market steadily grew during the quarter.,The market did not steadily grow during the quarter.,"[ 2.4618077  -2.1532035   0.28728926 ... -0.02735066  0.9905592
  2.3966513 ]","[ 2.0764217  -1.3719127  -0.6560921  ...  0.3208467   0.98609763
  3.0268006 ]"
866,The economy significantly improved last year.,The economy did not significantly improve last year.,"[ 2.030581    0.35675806  1.0129274  ... -4.118859    1.9711056
  1.9824406 ]","[ 1.140056   -0.35655797 -0.9437611  ... -3.13395     1.3249955
  1.7631212 ]"
867,The government effectively addressed the problem.,The government did not effectively address the problem.,"[ 1.2881943   6.5809712   0.24792157 ... -1.8730723  -0.25416365
  1.8761094 ]","[-0.2854066   6.95366    -0.16674839 ... -1.001545   -1.6437848
  2.6698382 ]"
868,The politician convincingly presented their views.,The politician did not convincingly present their views.,"[ 1.5144203   5.608613    0.00851887 ... -2.2575216   0.5540483
  1.216569  ]","[ 1.3699663   5.49516     0.08897121 ... -1.6076304   0.9275174
  2.3800373 ]"
869,The leader decisively resolved the conflict.,The leader did not decisively resolve the conflict.,"[ 2.2304683   6.016556   -0.47286734 ... -0.21252695  0.57512134
  2.7581596 ]","[ 1.7279654   4.9420075  -0.57167447 ... -0.2656389  -0.5790409
  2.8841753 ]"
870,The manager successfully motivated their team.,The manager did not successfully motivate their team.,"[ 3.60424     5.4389186   1.5899351  ... -1.4740763   0.05876669
  3.6205504 ]",[ 3.4854002  5.6345654  0.6438945 ... -0.5578184 -0.6678121  3.3470247]
871,The employee consistently exceeded expectations.,The employee did not consistently exceed expectations.,"[ 4.1562557   4.8772554   2.2999537  ... -1.4502759   0.15831923
  2.5217526 ]","[ 4.1559515   4.3097343   1.2007647  ... -0.87338257  0.40383923
  2.7483196 ]"
872,The customer wholeheartedly recommended the service.,The customer did not wholeheartedly recommend the service.,"[ 2.902131    4.5986423   0.87863135 ... -0.6502669   0.0683661
  0.99960965]","[ 2.4435678   3.8562021  -0.03777549 ... -0.16364    -0.32663643
  1.8378392 ]"
873,The client happily signed the contract.,The client did not happily sign the contract.,"[ 2.609172    3.6569424   1.572671   ... -1.7291815   1.3296498
 -0.59176016]","[ 1.6040419   2.9541063   0.22750613 ... -1.2565508   0.26239315
  1.2709675 ]"
874,The patient fully recovered from the surgery.,The patient did not fully recover from the surgery.,[ 2.1819134  7.1426435  1.9693432 ... -2.785462   3.9762597  0.9009485],[ 1.1806269  5.9628696  0.6229612 ... -1.7391084  2.1366358  0.9533968]
875,The patient received outstanding medical care.,The patient did not receive outstanding medical care.,"[ 1.4232355   6.6250916   0.47219282 ... -1.8453739   3.982011
  2.4785047 ]","[ 1.8340533   6.6089883  -0.09215103 ... -0.9102657   3.2927053
  2.5169528 ]"
876,The family joyfully celebrated the special occasion.,The family did not joyfully celebrate the special occasion.,"[ 0.19260477 -1.9666445  -0.62585163 ... -0.6188322  -0.04144923
  3.1469374 ]","[ 0.8322192   0.54954606 -1.1584646  ... -0.0162015  -0.10064446
  3.7017891 ]"
877,The friends enthusiastically embraced the opportunity.,The friends did not enthusiastically embrace the opportunity.,"[ 3.449009    3.339434   -0.07906365 ...  0.20027502  1.6358191
  1.7077396 ]","[ 3.9929495   3.3318043  -0.71097153 ...  0.3536557   0.81939447
  1.8474691 ]"
878,The neighbors cordially settled their dispute.,The neighbors did not cordially settle their dispute.,[ 3.9860668  0.3042956  1.6026027 ... -0.9714587  0.6022325  3.5192385],"[ 3.2472992  -0.1051667  -0.01884511 ... -1.2295673  -0.5131007
  3.7192426 ]"
879,The community actively participated in the fundraiser.,The community did not actively participate in the fundraiser.,"[ 1.2836651  -1.0118622   1.3335419  ...  0.32530874 -3.3246403
  1.7383038 ]","[ 1.3191268   0.56745017  0.14550701 ...  0.31844583 -2.3939757
  2.868327  ]"
880,The volunteers selflessly dedicated their time and energy.,The volunteers did not selflessly dedicate their time and energy.,"[ 5.0359573   4.8934903   0.56984556 ...  0.41941935 -3.2183082
  1.3169329 ]","[ 4.228662    5.6911354   0.28224203 ...  0.6372085  -1.804782
  1.3895596 ]"
881,The organization efficiently managed its resources.,The organization did not efficiently manage its resources.,[ 2.1522946  3.9416792  1.3606416 ... -0.3249827 -1.7529972  1.1708351],"[ 1.5997515   4.309602    0.78983945 ...  0.5530142  -2.0886724
  1.7230786 ]"
882,The project was completed ahead of schedule.,The project was not completed ahead of schedule.,"[-0.30113763 -1.2108338   0.7244189  ... -1.6215351  -2.6606112
  1.5160757 ]","[-0.03230901 -1.2153713   0.6664002  ...  0.00953964 -3.3195987
  1.5502981 ]"
883,The product received overwhelmingly positive reviews.,The product did not receive overwhelmingly positive reviews.,[ 1.2125224  3.4121857 -0.9452465 ... -1.4598986  5.7931     2.110193 ],"[-1.9756953e-04  3.7877376e+00 -3.8208351e-01 ... -9.9684864e-02
  4.0043025e+00  3.1539006e+00]"
884,The campaign successfully reached its target demographic.,The campaign did not successfully reach its target demographic.,"[ 0.9108772   1.0741612   0.67734224 ... -1.96456    -2.321607
  3.1548495 ]",[ 0.5062176  1.6939805 -0.5713579 ... -0.9056636 -2.567246   4.01079  ]
885,The advertisement effectively conveyed its message.,The advertisement did not effectively convey its message.,"[ 0.959293    4.63965     0.27492958 ... -0.84603816  0.04732421
  2.2729926 ]","[ 0.8339913   3.9703724  -0.2864963  ... -0.80273765 -1.1853735
  3.8019092 ]"
886,The marketing strategy generated significant returns.,The marketing strategy did not generate significant returns.,[ 0.7161504  1.0737388  1.4191742 ... -1.9715331  1.205917   1.2438852],"[ 1.3954432   2.001767    1.109233   ... -0.89961594  0.43660933
  1.8809153 ]"
887,The sales team consistently met their quotas.,The sales team did not consistently meet their quotas.,[ 2.559921   1.3649764  2.828453  ... -2.0241547 -1.8986633  2.1346843],"[ 1.87297     0.73886395  2.0319033  ... -0.95831645 -2.1248155
  2.6513526 ]"
888,The company substantially increased its revenue.,The company did not substantially increase its revenue.,[ 1.0183822  1.5455929  2.737707  ... -0.3714064 -1.1519922  2.1605258],"[ 0.67240936  2.688476    1.1231036  ...  0.5372233  -2.069031
  1.8820223 ]"
889,The investor shrewdly profited from the investment.,The investor did not shrewdly profit from the investment.,"[ 1.6201395   3.4546146   1.6217645  ... -1.3842252   0.47110558
  2.285197  ]","[ 0.32306263  3.289618    2.0917134  ... -1.6541556   0.64891535
  2.1185658 ]"
890,The stock market experienced considerable growth.,The stock market did not experience considerable growth.,"[-1.4508064  -1.8775051   2.021909   ... -0.45479298  1.2118864
  2.3960588 ]","[-0.34142894 -1.1935326   0.80592704 ... -0.13240848  1.9045143
  2.0927057 ]"
891,The economy flourished during that period.,The economy did not flourish during that period.,[ 1.9490154  1.268719   0.0199265 ... -2.1229863  3.4146776  2.2130868],"[-0.10619541 -0.21372962 -1.3141448  ... -1.2051915   2.120786
  2.3364131 ]"
892,The country invested heavily in infrastructure.,The country did not invest heavily in infrastructure.,"[-1.0600599   3.76557     0.86002165 ... -1.8917702   0.7610757
  2.314388  ]","[-3.1279193e-03  4.4183416e+00  4.2218897e-01 ... -1.3716483e+00
  7.2426295e-01  3.0182002e+00]"
893,The world collaboratively tackled climate change.,The world did not collaboratively tackle climate change.,"[-3.3815017   5.044366    0.291662   ...  0.19365864 -0.9118435
  1.0890038 ]","[-3.8212895   5.0318823  -1.239389   ...  0.17029679 -0.18171012
  1.7349348 ]"
894,The scientists painstakingly conducted the research.,The scientists did not painstakingly conduct the research.,[-1.8045783  1.4197263  1.0989286 ...  0.5002638 -2.8504004  1.9495792],[-1.6730236  2.0881062 -0.2949702 ...  0.7282816 -1.4912087  1.9980456]
895,The explorers thoroughly documented their findings.,The explorers did not thoroughly document their findings.,"[-0.33093795 -0.5376591   0.88506097 ... -0.86022216  0.8570253
  0.3693481 ]","[-0.26607805 -0.19863926  0.55694664 ...  0.07057883  0.10505617
  0.94658965]"
896,The adventurers bravely conquered the mountain.,The adventurers did not bravely conquer the mountain.,"[ 3.4618745   5.329944   -0.6273651  ...  0.3583754  -0.90306604
  1.9567909 ]","[ 3.8246987   4.7068214  -0.95518243 ...  0.4558517  -1.2195805
  1.9771143 ]"
897,The travelers extensively explored the ancient ruins.,The travelers did not extensively explore the ancient ruins.,"[ 1.455942   -0.44049692  0.8661268  ...  1.8969901   2.3968675
  1.3484664 ]","[ 1.9271332  -0.8528692   0.22401078 ...  2.442468    1.4450811
  1.2361449 ]"
898,The tourists thoroughly enjoyed their vacation.,The tourists did not thoroughly enjoy their vacation.,"[ 3.1002269  -1.496091    0.45301843 ... -0.65806675  1.1494128
  2.7832916 ]",[ 2.7634394 -1.7656384 -0.9347853 ...  0.368024   0.7309808  3.1079566]
899,The photographer skillfully captured the essence of the moment.,The photographer did not skillfully capture the essence of the moment.,"[-1.7137458  -0.03802263  0.45057955 ...  0.44606218 -1.715926
  2.1265156 ]","[-2.2693374   0.3595653   0.25824466 ...  0.4739315  -1.4067523
  2.6327856 ]"
900,The artist masterfully sculpted the intricate details.,The artist did not masterfully sculpt the intricate details.,"[-1.661327    0.22590044  0.37705165 ... -1.2083007   0.6224276
  1.268993  ]","[-1.727739    0.8886614   0.03137946 ... -1.3033205   0.5403712
  2.4054165 ]"
901,The musician flawlessly performed the concerto.,The musician did not flawlessly perform the concerto.,[ 0.6573305  3.8842604 -1.474337  ... -1.8470588  1.3414416  2.74487  ],"[ 0.13878204  3.9089522  -2.2353175  ... -1.4871621   1.1436449
  2.4558039 ]"
