,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
807,The burglar broke into the apartment silently.,The apartment was broken into silently by the burglar.,[1.144361   3.4810145  1.2615113  ... 0.29428887 2.9431088  0.8490437 ],"[ 0.9132881  -0.67014164  1.936367   ... -1.543616    0.5373841
  1.1432582 ]"
808,The vandal damaged the historical monument.,The historical monument was damaged by the vandal.,[ 1.0329854  2.5501056  1.4307966 ... -1.4887161 -1.5611494  2.0833244],"[-3.7941694   2.362423    0.29006705 ... -1.5018009  -0.8403802
  2.8883917 ]"
809,The arsonist set fire to the building deliberately.,The building was set on fire deliberately by the arsonist.,[-1.8181318  3.334386   0.8862387 ...  1.1185745 -1.8013966  0.6093591],"[-4.5791144   1.7922987   0.30753633 ...  0.46518326 -2.939553
  0.85020643]"
810,The kidnapper held the victim hostage.,The victim was held hostage by the kidnapper.,[ 2.2033052  5.144904   1.3453217 ... -0.9564425  2.1174426  2.5368872],"[ 0.8182694   5.301613    0.64544123 ... -1.0923759   0.56526566
  3.2577186 ]"
811,The murderer planned the crime meticulously.,The crime was planned meticulously by the murderer.,"[ 2.1179833   1.4727688   1.4404753  ... -1.22236    -0.08039434
  0.8006636 ]",[ 2.0162578  3.117589   0.7095022 ... -1.5061505 -1.0880953  1.5529227]
812,The victim suffered significant emotional trauma.,Significant emotional trauma was suffered by the victim.,"[-2.7977855   3.992582    2.0065968  ... -1.3320009   0.39343855
  1.9053777 ]","[-2.1051154   2.8995593   2.363496   ... -0.49850225  0.3271889
  1.4579575 ]"
813,The witness gave compelling testimony.,Compelling testimony was given by the witness.,"[-0.20953195  4.0903993   0.9069188  ... -0.5719227   1.2371546
  0.80898553]","[-1.2270604   3.324293    0.305699   ...  0.33319274  0.8023634
  3.1111982 ]"
814,The lawyer presented a strong case.,A strong case was presented by the lawyer.,"[-0.48090127  4.1512194   1.9279474  ... -1.6939049   1.3103231
  1.9287192 ]","[ 0.76916087  3.9705534   1.2040113  ... -0.53685516  1.2881145
  2.4453514 ]"
815,The judge imposed a just sentence.,A just sentence was imposed by the judge.,"[-0.17147864  5.099614    0.6004683  ... -0.93587863  0.94448453
  1.4491059 ]","[-0.40539148  3.2535982   1.3857223  ... -1.0169159   1.3973871
  1.2292136 ]"
816,The jury deliberated for hours.,Hours were deliberated by the jury.,"[-1.0926884  -2.0855482   1.9077548  ...  0.94876045 -2.889012
  6.0136695 ]","[-1.3240522  -3.1634455   1.9052737  ... -0.01251657 -0.41863316
  2.7905936 ]"
817,The prosecutor presented overwhelming evidence.,Overwhelming evidence was presented by the prosecutor.,[1.7109698  4.846556   1.1855978  ... 0.65376467 2.3070762  4.1380577 ],"[-0.587877    3.0598726   1.0223722  ...  0.75571185  2.1545374
  3.5471683 ]"
818,The defense attorney questioned the witness's credibility.,The witness's credibility was questioned by the defense attorney.,"[ 1.159711    4.80584    -0.16239174 ... -1.1629051  -1.0511507
  2.2279642 ]","[-0.34392288  4.0806627   0.5132331  ...  0.47255117  0.22997735
  1.1731282 ]"
819,The bailiff maintained order in the courtroom.,Order in the courtroom was maintained by the bailiff.,"[ 0.17575389  1.3926673   0.707091   ... -0.04365962  1.3121123
  0.70367223]",[0.1601158  0.7255451  0.10115435 ... 1.2551128  1.1389534  1.9016167 ]
820,The clerk meticulously recorded the proceedings.,The proceedings were meticulously recorded by the clerk.,[1.7647129  0.61552554 2.6245117  ... 0.3951249  1.5143092  1.8026431 ],"[-0.2460848   1.1247976  -0.07691555 ...  0.6363964   0.5109775
  2.5126486 ]"
821,The reporter filed the story accurately.,The story was filed accurately by the reporter.,"[ 0.0790941   2.8657804   1.1910471  ... -1.0195079  -0.59739214
  2.7699718 ]","[-0.602179    0.96155     0.96611375 ...  0.70742685 -1.0242366
  2.5415883 ]"
822,The editor edited the article for clarity.,The article was edited for clarity by the editor.,"[ 0.39447346  2.922396    0.4634542  ... -1.3081778   0.19194244
  1.6940506 ]","[-0.5068997   1.8659375  -0.33327395 ... -1.119388   -0.2530163
  0.8952244 ]"
823,The publisher promoted the book extensively.,The book was promoted extensively by the publisher.,"[-0.6573386  -0.4620166   1.298394   ... -0.6766612   0.11176221
  3.1984127 ]","[-1.916153   -0.74479955  1.8475859  ... -0.74440515  0.39879954
  3.5440302 ]"
824,The author signed copies for their fans.,Copies were signed for their fans by the author.,"[-2.362926   -0.17498147  1.9295127  ... -2.0127206  -0.63246864
 -0.6763843 ]","[-1.186657   -0.34768492  0.98116803 ... -1.1148111  -0.9190441
  1.3665818 ]"
825,The reader purchased the newly released novel.,The newly released novel was purchased by the reader.,"[ 0.16857538  1.2479839   0.00520602 ... -1.5033947   1.4763572
  2.4801898 ]","[-2.6891305   2.7850838   0.26397294 ... -0.8941396   0.98406917
  2.1295905 ]"
826,The critic gave a positive review.,A positive review was given by the critic.,"[ 4.8935227   3.2224078   2.3529918  ... -1.5171309   0.44274154
  0.28032   ]","[ 2.1958432   0.7313655   0.5968096  ... -0.95437896  0.44593558
  2.5534954 ]"
827,The audience enjoyed the captivating performance.,The captivating performance was enjoyed by the audience.,"[-0.6130103  -0.18915449 -1.147999   ... -1.288017   -0.96454173
  3.614691  ]","[-1.7038684   0.22245735 -0.7663777  ...  0.62599796  0.57463264
  3.696203  ]"
828,The musicians played a harmonious melody.,A harmonious melody was played by the musicians.,"[ 0.67866254 -0.40519565  0.1872299  ... -1.8589612   0.07907411
  1.5871844 ]","[ 0.38017368  1.6093992   0.57486266 ... -0.54495895  0.04458489
  0.85795534]"
829,The singer hit a high note effortlessly.,A high note was hit effortlessly by the singer.,"[-1.5339439   2.6262646   0.31453997 ... -0.43742496  0.29074574
  0.57260543]","[-0.95494306  0.21755204  0.7059663  ...  0.5348426   0.38548797
  1.7643795 ]"
830,The dancer moved with grace and precision.,Grace and precision were moved with by the dancer.,"[-0.43415633  0.76536185  0.47163725 ...  0.86152786 -1.7328677
  0.9620955 ]","[-0.8973214   1.5688452  -0.01748986 ...  0.65512204  1.1523838
  0.9320183 ]"
831,The actor delivered a powerful performance.,A powerful performance was delivered by the actor.,"[-0.1145298   3.3071074   0.37636083 ...  1.747929    0.09683633
  3.321773  ]","[-1.546755    2.5698433   0.8093657  ... -0.16481446 -0.63135594
  2.3358479 ]"
832,The playwright created a compelling story.,A compelling story was created by the playwright.,"[-0.35517865  1.5885822   0.47317794 ... -1.0925419   0.30517575
  1.3594028 ]","[-3.0694942   0.40982392  0.14230439 ...  0.03563292 -1.5952759
  2.477355  ]"
833,The director envisioned a unique cinematic style.,A unique cinematic style was envisioned by the director.,"[-3.0941374  -2.3699045  -0.12957054 ... -0.8036253  -1.788144
  2.0895176 ]","[-2.8146675  -2.7429938  -0.06441019 ... -0.68360835 -1.353911
  2.0861163 ]"
834,The producer funded the independent film.,The independent film was funded by the producer.,"[ 1.2652327   0.66969    -0.16869323 ... -0.3334405  -1.1479368
  4.207702  ]",[ 1.2370844  2.6742325  1.1819782 ...  0.3796817 -1.4983287  4.031354 ]
835,The cinematographer captured stunning visuals.,Stunning visuals were captured by the cinematographer.,"[-1.2557498  -0.95502555  1.0491983  ...  0.43476972  0.44429517
  2.1438506 ]","[-4.0544343  -2.3626575  -0.2085919  ...  0.7733596  -0.42214757
  1.5543188 ]"
836,The editor assembled the footage skillfully.,The footage was assembled skillfully by the editor.,"[ 1.0435115  -0.33363807  2.2085109  ... -1.0236381   0.5571786
  3.1738052 ]","[-1.3390219  -0.19758804  0.28662974 ... -1.0791392  -1.1153136
  3.9276702 ]"
837,The composer wrote a memorable soundtrack.,A memorable soundtrack was written by the composer.,"[ 0.05945953  2.4004521   1.6907326  ... -3.864016    2.5538447
  0.9085074 ]","[-2.6220236   0.88611984 -0.31683195 ... -0.7902665   2.1421096
  1.6972164 ]"
838,The sound designer crafted a realistic soundscape.,A realistic soundscape was crafted by the sound designer.,"[-2.373505    0.72611743  0.73550385 ... -0.3538599   2.199135
  1.5423155 ]","[-2.5909255  -0.5918948   0.47230017 ... -0.7052112   0.9658155
  1.2638226 ]"
839,The costume designer created elaborate costumes.,Elaborate costumes were created by the costume designer.,"[ 1.4260569  -0.7331506  -0.11937577 ... -0.8847786   0.9135961
  1.1143614 ]","[-0.28313637 -0.59008414 -0.6656786  ... -1.0279542   0.08789644
  0.8048397 ]"
840,The makeup artist applied flawless makeup.,Flawless makeup was applied by the makeup artist.,"[ 0.614889   -0.15115343  3.8335822  ... -0.7417411   1.3171831
  3.0549705 ]","[-0.40681693  0.01360685  1.409759   ... -0.7170853   1.2742509
  2.7107038 ]"
841,The hairstylist styled the hair beautifully.,The hair was styled beautifully by the hairstylist.,"[ 1.0449777   0.56121963 -0.12055058 ... -2.5593011  -1.5236468
 -0.9160994 ]","[ 0.6190864   0.25534964 -1.4507676  ... -2.0271094  -2.3094656
 -0.5444078 ]"
842,The set designer built impressive sets.,Impressive sets were built by the set designer.,"[ 0.6183666  -2.507933   -0.79311717 ... -0.9820834   0.3494847
  0.64904976]","[-2.2036214  -1.8681122  -0.49927372 ... -0.834478    1.9175618
  2.544305  ]"
843,The lighting designer illuminated the stage dramatically.,The stage was illuminated dramatically by the lighting designer.,"[-1.6888589  -0.5890306  -0.4004292  ...  0.8059473  -1.9061989
  0.44349092]","[-2.2655873  -2.1693964  -1.284814   ...  2.664064   -3.4117215
 -0.50543153]"
844,The screenwriter penned a gripping script.,A gripping script was penned by the screenwriter.,"[-1.6095698  -0.35096055 -0.45526385 ... -0.7845016   1.075963
  1.9143935 ]","[-2.8454502   0.6452581  -0.464332   ...  0.01260488  1.5368721
  2.900707  ]"
845,The director guided the actors expertly.,The actors were guided expertly by the director.,"[-0.05830657  2.4140677   1.3281418  ...  0.13064688  2.6107183
  2.1702173 ]",[0.7290937  0.47908616 0.8315458  ... 0.7434131  0.5802578  1.9815319 ]
846,The actors portrayed their characters convincingly.,Their characters were portrayed convincingly by the actors.,"[-0.37559772 -0.15092987 -0.6671494  ... -0.7012033  -2.236472
  2.954205  ]","[-1.0635024  -0.15018389 -0.1619116  ...  0.08846185 -2.4981456
  2.329409  ]"
847,The crew worked tirelessly on the production.,The production was worked tirelessly on by the crew.,"[-1.6612221  -1.1850377   0.55226886 ... -0.08147607 -2.3158126
  2.5072947 ]","[-1.8923919  -1.2272954   0.14284877 ... -0.9332024  -0.4163436
  2.21525   ]"
848,The studio released the film to great success.,Great success was released to the film by the studio.,"[-0.52696127 -1.736273   -0.1420285  ... -0.03385701  0.53962475
  2.484936  ]","[-1.7095904   2.4644034  -0.62706995 ... -0.49227265  1.785009
  2.3526435 ]"
849,The critics praised the film's originality.,The film's originality was praised by the critics.,"[ 1.5697559  -0.04080791 -0.8323682  ... -1.1498182  -0.30468184
  2.6491077 ]","[ 0.21357417 -0.5060769   0.8187034  ... -0.31702164 -1.1116052
  2.6780274 ]"
850,The audience applauded enthusiastically.,Enthusiastically was applauded by the audience.,"[-0.37113193  3.5893745  -0.76189554 ... -0.6468889   1.7425991
  3.2807267 ]","[-0.7877376   2.5844972   0.12484233 ...  0.13317299  1.6837295
  2.2658315 ]"
851,The fans celebrated the film's success.,The film's success was celebrated by the fans.,"[ 0.09429624 -0.39290422 -0.97632223 ... -0.63008934 -1.5670495
  4.8116274 ]",[ 0.9236349  1.3197851  0.9175808 ...  0.0078882 -1.408642   2.9289446]
852,The viewers enjoyed the thrilling plot.,The thrilling plot was enjoyed by the viewers.,"[-0.3510807  -2.7406936  -1.0541767  ... -0.93380255 -1.2325813
  4.1569595 ]","[-3.1387684   0.13618013  0.2482908  ... -0.21041071  0.5192296
  3.714912  ]"
853,The readers devoured the page-turning novel.,The page-turning novel was devoured by the readers.,"[-2.214644   -3.1523576   1.2441753  ...  0.72524434 -0.9685707
  2.4988308 ]","[-2.5588279  -0.8507771   1.8040134  ...  0.37870777  0.38570538
  2.369684  ]"
854,The author received numerous accolades.,Numerous accolades were received by the author.,"[ 3.1619813   3.8928306   0.35837665 ... -1.2536494   2.5313334
  1.3006457 ]","[-0.6430419   1.0162739  -0.46659654 ... -0.04986653  0.44892102
  2.614589  ]"
855,The publisher marketed the book successfully.,The book was marketed successfully by the publisher.,"[-0.42632893  0.31963524  0.30218548 ... -1.679447    0.18148044
  3.3395016 ]","[-1.7133899   0.70988804  0.84246963 ... -1.2877327   0.62341917
  3.3873854 ]"
856,The bookstore displayed the bestseller prominently.,The bestseller was displayed prominently by the bookstore.,"[-3.6442864  -5.4652233   1.1789961  ...  0.02057891  0.23645432
  1.980788  ]","[-2.4482245  -3.6725383   0.52336067 ...  0.48154545  1.1961815
  1.7098455 ]"
857,The librarian recommended the book to patrons.,The book was recommended to patrons by the librarian.,"[-0.8372632   2.0174108   0.6163398  ... -0.76559204  2.780573
  4.3971977 ]","[-1.5737011   0.57798815  0.76349175 ... -1.2973353   1.5330651
  4.1537223 ]"
858,The student studied the complex subject.,The complex subject was studied by the student.,"[-1.6900445   2.9818134   3.2630904  ... -0.87862164 -2.6611066
  3.207672  ]",[-2.6881151  1.297835   4.1177454 ...  0.3073732 -2.229308   3.6706395]
859,The teacher explained the difficult concept.,The difficult concept was explained by the teacher.,[ 1.6055784  1.6323092  2.338696  ... -1.4795525 -2.317474   2.687678 ],"[ 0.28718662  1.9122043   1.3420289  ... -0.10963652 -2.5528858
  2.509836  ]"
860,The professor assigned challenging problems.,Challenging problems were assigned by the professor.,"[-1.4012016   1.5714744   1.7223765  ... -2.33723     0.26880804
  2.0522683 ]","[-1.6794338   1.5269072   0.2625227  ... -0.41142386 -1.7222421
  1.5243171 ]"
861,The student solved the equation correctly.,The equation was solved correctly by the student.,"[ 1.2605047   6.213223   -0.22159804 ... -1.4490287  -1.8683294
  2.9315012 ]","[ 0.571619    3.3355472   0.24468255 ... -0.36680108 -0.7118386
  2.6544223 ]"
862,The teacher graded the exams fairly.,The exams were graded fairly by the teacher.,[ 1.1191095  2.786599   2.003979  ... -2.8878407 -0.9007577  2.2302969],"[-0.82707196  0.13881937  0.893059   ... -1.2790177  -2.0092444
  2.3660374 ]"
863,The principal implemented new school policies.,New school policies were implemented by the principal.,"[ 0.5390629   2.148702   -2.2306473  ... -0.872868   -2.604897
 -0.23813412]","[-1.1905714   0.1480368  -1.1682391  ... -1.4431154  -2.9119725
  0.32925493]"
864,The superintendent oversaw the entire school system.,The entire school system was overseen by the superintendent.,"[-0.39457613 -1.3479891   1.7363652  ... -0.06850613 -1.4244038
  1.7946641 ]","[-1.0949894   1.0299121   1.3023751  ... -0.50394785 -0.8822302
  0.9249403 ]"
865,The board approved the new curriculum.,The new curriculum was approved by the board.,"[ 0.03984841 -0.6041922  -0.03716128 ... -0.553119   -0.44740722
  0.9516174 ]",[-2.847701   0.9995469  1.2419944 ... -0.9749492 -1.1839846  1.8056219]
866,The parents supported the school initiatives.,The school initiatives were supported by the parents.,[ 1.3129256  2.6723692 -0.963739  ... -1.649046  -3.4560127  2.0384917],"[ 1.9957727   0.9580629   1.2770988  ... -0.32467735 -4.3762264
  0.52540433]"
867,The community celebrated the school's achievements.,The school's achievements were celebrated by the community.,"[ 0.27143973 -2.2424881   0.12792355 ... -0.94214034 -3.9211984
  3.9852622 ]","[ 0.73489875 -1.6689323   1.4796555  ... -0.44933182 -5.55433
  3.4376156 ]"
868,The athletes trained rigorously for the competition.,Rigorously was trained for the competition by the athletes.,"[-0.21308057  2.2035022  -0.9918322  ... -0.8882233  -3.9214413
  4.9577956 ]","[ 0.83289695  4.041776   -0.17788757 ...  0.0164732  -0.27253562
  3.472185  ]"
869,The coach motivated the team effectively.,The team was motivated effectively by the coach.,"[ 2.1993651   4.7292275  -0.15019147 ... -0.638014   -1.0816226
  4.945759  ]","[ 1.9227846   2.555772   -0.40433413 ... -1.2177794  -2.5672722
  3.7103205 ]"
870,The referee officiated the match fairly.,The match was officiated fairly by the referee.,"[ 2.2188442   1.2630792  -0.61784816 ... -0.7474092  -0.7591143
  6.6667576 ]","[ 1.6190567  -1.4384208  -1.7722471  ...  0.39340955 -1.4826845
  5.6253786 ]"
871,The fans cheered loudly for their team.,Their team was cheered loudly for by the fans.,"[-0.26155928  3.4051747  -1.2412393  ... -0.5495192  -2.2716532
  5.1460953 ]","[ 0.01359389  0.8701437   0.6579372  ... -0.06081858 -1.6600597
  4.7794685 ]"
872,The commentators provided insightful analysis.,Insightful analysis was provided by the commentators.,"[-0.40258637 -2.9578924   0.46834722 ... -0.9613126   1.4079461
  2.706235  ]","[-0.54258716 -2.4586396   1.5374584  ...  0.24639288 -1.6863302
  1.5872202 ]"
873,The journalist reported the news accurately.,The news was reported accurately by the journalist.,"[-0.541637    3.888056   -0.23050399 ... -0.943067   -2.6078715
  3.5769637 ]","[-0.7097961   2.3833635  -0.8949153  ... -0.01075512 -2.7421424
  3.5181475 ]"
874,The editor fact-checked the article thoroughly.,The article was fact-checked thoroughly by the editor.,"[-0.10284179  1.1325612   1.8004916  ... -0.5997308   0.16964841
  2.7601762 ]","[-1.4093425   1.5661346   0.85111415 ... -0.7530385   0.5653612
  2.0753303 ]"
875,The publisher printed millions of copies.,Millions of copies were printed by the publisher.,[-3.8523962  2.1385438  1.0329621 ... -1.4352814 -1.6046526  2.6617367],[-5.481305   2.744928  -1.2780714 ... -1.1613262 -1.448941   2.0190988]
876,The author signed countless books.,Countless books were signed by the author.,"[ 0.04174948  3.2924366   1.5752982  ... -1.3512517   1.7117281
  0.13649912]","[-4.518466    2.3824015   0.8415039  ... -0.37643516  1.0607519
  0.37091786]"
877,The reader absorbed the information readily.,The information was absorbed readily by the reader.,"[-0.2258189   3.1925616   0.56623405 ... -0.755652    1.2789819
  2.1811936 ]","[-1.5903265   6.1203923   1.673396   ... -0.37873077 -0.99889976
  1.4523001 ]"
878,The researcher conducted extensive experiments.,Extensive experiments were conducted by the researcher.,"[ 1.4608206  -0.5189845   1.4582481  ...  0.30054823 -0.7120004
  0.5060858 ]","[-0.08785595  0.31176123  2.0355523  ... -0.05918453 -1.3061423
  0.4444176 ]"
879,The scientist presented the findings at a conference.,The findings were presented at a conference by the scientist.,"[-2.0265913   3.1463614  -0.10539476 ... -0.16174044 -1.3111275
  1.5270147 ]","[-0.12373814  0.25900632  0.24434595 ...  0.03776818 -2.5610824
  0.9999719 ]"
880,The engineer designed a revolutionary device.,A revolutionary device was designed by the engineer.,"[ 1.6391469   4.864926    0.06323017 ... -2.0564382  -1.2195997
 -0.16422598]","[-0.57915086  7.025709   -0.5051276  ... -1.0523232   0.8452596
  0.48493916]"
881,The inventor patented the new technology.,The new technology was patented by the inventor.,"[ 3.8944373   6.581073   -1.1353887  ... -1.3571757   0.1452274
 -0.75112116]",[ 0.6127089  5.9381413 -0.4457257 ... -1.1274824 -0.4179962 -0.5244601]
882,The technician maintained the equipment regularly.,The equipment was maintained regularly by the technician.,"[ 3.948647    3.5813758   1.6544794  ... -1.3443211  -0.99226063
  0.2646158 ]",[ 2.6938672  3.213856   2.9159803 ... -1.7976499 -2.0095117  1.3523896]
883,The mechanic repaired the vehicle expertly.,The vehicle was repaired expertly by the mechanic.,"[ 1.3027356   6.352332   -0.14910273 ... -1.8947715   0.31256735
  2.251185  ]","[-0.6154488   4.4584894   1.0843203  ... -1.490955   -0.48865995
  2.0808196 ]"
884,The pilot landed the plane smoothly.,The plane was landed smoothly by the pilot.,"[ 0.17203559  6.6353235   2.311308   ... -2.4324386   0.37772217
  3.8833194 ]","[ 0.07617047  4.6909924   2.7667818  ... -1.1038895  -0.6169386
  2.8272111 ]"
885,The captain navigated the ship safely.,The ship was navigated safely by the captain.,"[ 0.15207046  4.0152197   1.3654988  ... -0.89796686  2.024359
  0.34799403]","[-1.6795063   4.51688     2.3251314  ...  0.08695457  1.9381821
  0.30739054]"
886,The driver followed the traffic laws.,The traffic laws were followed by the driver.,"[ 0.6075052   3.9182398   0.16397643 ... -1.3688257   1.8219956
  0.64615697]","[ 1.070276    2.8045025   1.3816369  ... -2.2724733   0.71407384
  3.1513398 ]"
887,The passenger enjoyed the comfortable ride.,The comfortable ride was enjoyed by the passenger.,"[ 3.8756275   1.4413292   0.82765675 ... -1.7101656   2.5957909
  1.5008738 ]",[ 1.1537769 -1.2392374  1.268371  ... -0.6075041  4.2978973  1.2007736]
888,The tourist visited the ancient ruins.,The ancient ruins were visited by the tourist.,[ 1.9698192 -1.4158877  1.0166225 ...  0.8292437 -0.3733881  3.5960822],"[-2.527553   -0.49471527  0.74686664 ...  0.7284493   0.5845416
  3.3074594 ]"
889,The explorer discovered a hidden cave.,A hidden cave was discovered by the explorer.,"[ 3.7312157   3.5979202   1.6024979  ... -0.30527452  1.8514531
 -1.1937786 ]","[ 0.42090735  2.4670732   0.7129052  ...  0.74355704  0.6287966
 -0.31687483]"
890,The anthropologist studied the ancient culture.,The ancient culture was studied by the anthropologist.,"[-0.97262174  0.17203984  2.6086175  ...  0.6288643  -0.41474834
 -0.22626263]",[-2.057839   2.0274818  2.0193436 ...  0.6809939  1.0972928  2.1913676]
891,The archaeologist unearthed valuable artifacts.,Valuable artifacts were unearthed by the archaeologist.,"[-1.7934365   2.3271382   0.36843213 ...  1.3326325   3.455388
  0.7106337 ]","[-3.7762756   2.08002    -0.42887446 ...  0.18651104  3.3395438
  0.8658486 ]"
892,The historian researched the historical event.,The historical event was researched by the historian.,"[-1.4425436  -0.24084854 -0.71168625 ... -0.8893943  -1.3375349
  3.6523404 ]","[-2.2293587   1.1200218  -0.3989945  ... -0.08213858 -0.00965428
  4.3628764 ]"
893,The writer crafted a compelling narrative.,A compelling narrative was crafted by the writer.,"[-1.0965005  -0.45978135  1.3063529  ... -1.3239176   1.16952
  1.0504768 ]","[-2.8995192  -0.2997257   0.7141144  ... -0.95042443 -0.8155786
  3.1874647 ]"
894,The editor revised the manuscript thoroughly.,The manuscript was revised thoroughly by the editor.,"[ 0.9099058   0.07339586 -0.21738195 ... -1.4003723   1.4243958
  2.3592641 ]","[-1.5723803  -0.04662285 -0.30750057 ... -1.6447015   2.8142898
  1.6926599 ]"
895,The publisher marketed the book aggressively.,The book was marketed aggressively by the publisher.,"[-1.4146177  -0.25462484  0.30574068 ... -1.4916632  -0.33333015
  3.5362747 ]","[-2.4741635e+00  4.4252121e-01  7.6956886e-01 ... -1.4296441e+00
  1.3194350e-03  3.4962549e+00]"
896,The bookstore owner promoted the author's new release.,The author's new release was promoted by the bookstore owner.,"[-0.93744385 -3.0756357   2.4585116  ... -0.39687338 -0.2575272
  0.63988656]","[ 1.7854003  -1.844029    2.6819255  ... -0.47548768 -0.18893258
  1.4084109 ]"
897,The librarian recommended the book to readers.,The book was recommended to readers by the librarian.,"[-0.6534647   2.157976    1.0721769  ...  0.01312304  2.9721382
  4.33827   ]","[-2.006308    1.3613883   1.3809316  ... -0.34068012  2.1817584
  3.3212636 ]"
898,The student read the assigned chapters.,The assigned chapters were read by the student.,"[-1.6220483   1.4384181  -0.31313515 ... -0.9714252   0.02803718
  3.1397786 ]","[-2.874798   -1.8322271   1.1009794  ... -0.23310174  0.32245615
  2.4436214 ]"
899,The teacher assessed the student's understanding.,The student's understanding was assessed by the teacher.,[ 0.0178712  2.2568152  0.9050291 ... -3.4971786 -1.7937278  2.12146  ],"[-3.4096240e-04  1.2953062e+00  1.8298445e+00 ... -2.4294171e+00
 -2.6715293e+00  5.7357466e-01]"
900,The professor explained the complex theory.,The complex theory was explained by the professor.,"[ 1.3243319   1.4431511   2.1812363  ... -0.63247436 -2.4889758
  2.5500305 ]","[ 0.5383511   2.6841083   2.2501247  ...  0.00915124 -1.6582735
  3.3041108 ]"
901,The student completed the challenging assignment.,The challenging assignment was completed by the student.,"[-0.2501491   2.5482323   0.24083154 ... -1.0536757  -1.1069751
  2.6294284 ]","[-1.4234343   2.0114985   1.0586352  ... -0.51405585 -1.0348905
  3.4289012 ]"
902,The teacher graded the exams fairly and objectively.,The exams were graded fairly and objectively by the teacher.,"[ 1.071777    3.0414624   1.909266   ... -2.6682615   0.03340157
  2.1908956 ]","[-1.0171767   1.1175189   0.72038865 ... -2.21836    -1.9182881
  2.1420202 ]"
903,The principal announced the school's new policies.,The school's new policies were announced by the principal.,"[ 0.6841106  -0.15165049 -1.656411   ... -0.24410449 -2.665631
  1.9981725 ]",[ 0.4328992 -0.5812058  1.2422795 ... -1.1015817 -6.032025   1.9175057]
904,The superintendent implemented the changes effectively.,The changes were implemented effectively by the superintendent.,"[ 1.7071062   4.004022    0.06400064 ... -0.9916385  -0.51905644
  1.000724  ]","[ 0.4451337   1.6985986   0.8729     ... -1.1302052  -0.39807668
  0.87306964]"
905,The school board approved the budget unanimously.,The budget was approved unanimously by the school board.,"[-0.61851645 -0.5976386   1.0841274  ... -1.3882935  -3.413337
  1.4463508 ]","[-1.4215415   0.21594432  1.4372945  ... -1.7054386  -0.01221969
  1.6543019 ]"
906,The community supported the local schools wholeheartedly.,The local schools were supported wholeheartedly by the community.,"[ 0.9228512   1.0723583   0.14131069 ... -0.6237461  -3.8703275
  1.7846966 ]","[-0.03518069  0.11416519  1.4537038  ... -0.23194444 -4.8347898
  0.16744268]"
907,The parents volunteered at the school regularly.,The school was volunteered at regularly by the parents.,[ 2.2712584 -1.2879162  1.9555314 ... -1.6334194 -5.0180416  2.212741 ],[ 0.4214657 -1.1418489  2.321099  ... -1.7655656 -3.645258   1.6001189]
908,The children participated enthusiastically in the school play.,The school play was participated in enthusiastically by the children.,"[-0.77778214 -2.007348   -0.34108362 ... -1.3522848  -4.2155538
  2.0503528 ]","[-0.21772519 -2.2028286   1.3197644  ... -0.9761814  -4.255268
  1.7075095 ]"
909,The actors memorized their lines diligently.,Their lines were memorized diligently by the actors.,"[-0.32061505  1.0267715   0.08522656 ...  0.5941453  -1.2929263
  2.4383805 ]","[-2.068156    0.03422801 -0.09092218 ...  0.67567265 -1.1365192
  0.8625574 ]"
910,The director guided the actors with precision.,The actors were guided with precision by the director.,[0.00423443 3.2277937  0.776713   ... 0.72890484 2.226252   1.5010315 ],"[ 0.344692    1.281695    0.50173676 ...  1.0784906  -0.25119966
  1.6762978 ]"
911,The producer funded the ambitious project generously.,The ambitious project was funded generously by the producer.,"[-0.03707455  0.6734103  -0.16081756 ... -0.9374967  -1.3228053
  2.9627485 ]","[ 0.5238316   2.1892343   0.41761598 ... -1.3804157  -1.6984692
  0.9660943 ]"
912,The crew worked diligently on set.,The set was worked diligently on by the crew.,"[-0.65376633 -1.9619137   1.039709   ... -0.71031606 -0.9060504
  1.7201372 ]","[-0.9342621  -3.598257    1.0411274  ... -1.7358153   0.51632607
  1.5423778 ]"
913,The editor meticulously edited the film.,The film was meticulously edited by the editor.,[ 1.8685347  2.065867   1.9659617 ... -0.1071002  1.3828331  2.1235538],[0.16460483 1.4486375  1.3217877  ... 0.7168923  0.8322345  2.5014992 ]
914,The composer scored the film dramatically.,The film was scored dramatically by the composer.,"[-0.3299821   3.1904972   0.98864096 ... -2.0433555   0.6195918
  2.345652  ]",[-1.8134643  2.0239825  0.8070464 ... -0.5377207  0.4565745  1.843799 ]
915,The sound designer created a realistic soundscape.,A realistic soundscape was created by the sound designer.,"[-1.9819173   1.0694692   0.66665226 ... -0.40862405  2.7302866
  1.7020265 ]","[-2.3024788  -0.31365883  0.4391215  ... -0.7950215   0.65044594
  1.1641473 ]"
916,The costume designer created elaborate costumes.,Elaborate costumes were created by the costume designer.,"[ 1.4260569  -0.7331506  -0.11937577 ... -0.8847786   0.9135961
  1.1143614 ]","[-0.28313637 -0.59008414 -0.6656786  ... -1.0279542   0.08789644
  0.8048397 ]"
917,The makeup artist applied stunning makeup.,Stunning makeup was applied by the makeup artist.,"[ 0.0523886  -1.4022993   3.9762282  ... -1.3778061   0.01858382
  3.4741547 ]",[-1.4521031 -2.32522    1.5115081 ... -0.6237715 -0.1057101  4.1661367]
