,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
755,The soup was flavorful., The soup was very flavorful.,"[-0.8281738   1.8703645   3.2763443  ... -0.17864476 -3.9649606
  1.8051344 ]","[-0.6769064   1.9044262   2.9823265  ... -0.09641521 -2.988705
  1.204074  ]"
756,The pasta was al dente., The pasta was perfectly al dente.,"[ 0.85751826  2.808902    1.5358276  ...  0.35653692 -3.6047635
  2.3941128 ]","[ 1.3963268   2.8673491   0.91384643 ... -0.0688241  -2.7278528
  1.4744134 ]"
757,The pizza was cheesy., The pizza was extremely cheesy.,[-1.2730795  0.2115268  4.2867312 ... -0.5872464 -1.1883305  2.4640784],"[-1.6175498   0.74894196  3.246546   ...  0.12134853  0.28025103
  1.9279181 ]"
758,The sandwich was delicious., The sandwich was very delicious.,[-0.8113266  2.4123673  4.078643  ... -0.4883439  0.5623471  2.3030052],"[-0.9115731   2.9317195   4.6472745  ... -0.53966653  1.0508698
  1.884623  ]"
759,The burger was juicy., The burger was incredibly juicy.,[-3.484797   1.9905773  4.794538  ... -1.1249484 -1.3334533  2.9278815],"[-4.348238    2.3679898   4.135773   ... -1.0830487   0.30273858
  1.7851697 ]"
760,The fries were crispy., The fries were very crispy.,[-2.5327327  2.097961   2.787512  ...  0.8302202 -1.7647035  2.8020396],[-2.8820047  1.0912684  2.6680546 ...  1.0233259 -1.1824051  1.7905523]
761,The milkshake was thick., The milkshake was extremely thick.,[-1.287839   1.0790778  4.8324127 ... -1.0672952 -2.2553337  1.9229456],"[-1.1193447   2.22366     3.9827363  ... -0.46641973 -0.71817416
  1.7477146 ]"
762,The ice cream was cold., The ice cream was very cold.,"[-0.12330791  2.1935716   2.8650272  ... -2.0935585  -0.74725366
  1.2806829 ]","[-0.40223932  2.814177    3.1004977  ... -2.3323307  -0.02488095
  0.62996525]"
763,The cake was moist., The cake was incredibly moist.,"[ 0.2977789   1.4777507   2.382719   ... -1.0743954  -0.01375505
  2.4593177 ]","[-0.34112024  1.902331    1.0806979  ... -1.2112144   1.3027595
  1.8743815 ]"
764,The pie was tart., The pie was slightly tart.,[ 0.509042   1.0168141  2.6473846 ... -1.0846385 -1.6465164  1.8625851],"[ 0.48251164  0.13449787  1.9819525  ...  0.17208453 -2.0130103
  1.4564033 ]"
765,The cookies were chewy., The cookies were very chewy.,"[-1.227805    1.9179964   2.368517   ... -2.2038653   0.18616837
  0.5021532 ]","[-1.3644422   1.6175662   2.107899   ... -1.3619102  -0.03668088
 -0.47999123]"
766,The chocolate was rich., The chocolate was incredibly rich.,"[-2.299649    3.5257137   4.9831743  ... -2.8371816  -0.12525602
  0.63584524]","[-1.987513    3.334767    3.8083105  ... -2.611911    0.5752725
  0.34722707]"
767,The candy was sugary., The candy was extremely sugary.,"[ 0.17675309  4.0797853   3.3561609  ... -3.7097807  -0.238554
 -0.2009098 ]","[-0.05405672  4.262989    2.7857878  ... -1.8201908   0.83636606
 -0.39764383]"
768,The drink was refreshing., The drink was very refreshing.,"[-0.41305548  2.30981     2.8837945  ...  0.5010781   1.4372175
  2.0287805 ]","[-0.46587786  3.3768113   2.4945385  ... -0.01411676  2.119738
  1.8082285 ]"
769,The juice was fruity., The juice was incredibly fruity.,"[-1.6765887   3.6158912   4.225758   ...  1.5662351  -2.023344
  0.68078935]","[-1.9238843   4.4913135   3.0397015  ...  1.8887554  -0.7105209
  0.06932491]"
770,The fruit was ripe., The fruit was very ripe.,"[-0.45677534  3.8308644   3.5795937  ... -0.7236146  -0.08676963
 -0.22015052]","[-0.74486095  3.9302921   3.2133968  ... -0.15429394 -0.1295377
 -0.43249413]"
771,The vegetables were fresh., The vegetables were remarkably fresh.,"[ 0.02918518  3.1012154   1.8833506  ...  0.96940833 -2.8147655
  1.5835276 ]","[ 0.01347178  1.8254081   1.5530705  ...  0.42512617 -1.845846
  1.4953021 ]"
772,The meal was filling., The meal was very filling.,"[-0.7515046  -0.10670681  2.6407654  ...  0.6388627   0.49539366
  0.53655636]","[-1.0164152   0.6827538   3.039632   ...  0.33566555  0.6660513
  0.7429641 ]"
773,The portion was small., The portion was surprisingly small.,"[-0.20449658 -0.3984071   2.8346882  ...  0.7781308  -1.2832377
  2.4793222 ]","[ 0.20321621 -0.6552156   2.3288977  ...  0.61200756 -0.18476135
  2.3651767 ]"
774,The service was excellent., The service was remarkably excellent.,[ 2.3920968  2.9687343  1.5552237 ... -1.0784316 -0.6871662  1.0278488],"[ 2.3600311   2.9819357   1.5726871  ... -1.7991719  -0.37918052
  0.90823054]"
775,The atmosphere was pleasant., The atmosphere was very pleasant.,"[ 2.8047462  -1.7277691   1.4719722  ... -0.53901947 -1.1756861
  0.96861297]",[ 2.0497105 -0.1674308  1.7494402 ... -1.2803625 -1.4665283  0.4832863]
776,The restaurant was crowded., The restaurant was extremely crowded.,"[ 0.46393695 -5.0376835   2.0969338  ...  0.15979558 -0.98116684
  4.364621  ]","[ 0.7228885  -4.7957788   1.6956596  ... -0.04008628 -0.6704537
  3.3972263 ]"
777,The bill was expensive., The bill was surprisingly expensive.,"[-0.01412954  4.6489086   2.5715282  ... -0.80906665 -0.6406113
  1.5192281 ]","[ 0.37373638  3.5347157   2.258278   ... -1.080515    0.42327046
  1.6035625 ]"
778,The experience was memorable., The experience was very memorable.,"[-0.75616384  1.5586698   1.4054022  ... -1.1344473   0.26320058
  2.1049266 ]","[ 0.15947253  1.5536442   1.3365964  ... -1.3968444   0.28380677
  1.3314868 ]"
779,The taste was unique., The taste was remarkably unique.,[-2.3849335  2.2124543  3.4737442 ...  0.3515101 -0.7189878  0.6706697],"[-1.7363291   1.4728742   3.2120087  ... -0.39286497 -0.188906
  0.3050286 ]"
780,The flavor was intense., The flavor was extremely intense.,[-2.2820916  2.0815074  2.5551891 ...  1.0856168 -1.7736422  0.9888625],"[-1.3164424   2.2011585   2.0540583  ...  1.3729416  -1.2278287
  0.37518728]"
781,The aroma was pleasant., The aroma was very pleasant.,[-0.7160936  2.8172565  1.0491502 ...  0.8718586 -1.6333895  1.3372892],"[-0.89298445  2.649895    1.1538055  ...  0.62676376 -1.1814685
  0.7113588 ]"
782,The presentation was appealing., The presentation was very appealing.,"[-1.125377   -0.1790556   0.3866923  ... -1.292392   -0.37318537
  1.7211148 ]","[-1.1534944   0.0138191   0.15245362 ... -2.0001295  -0.19252484
  1.9806007 ]"
783,The ingredients were fresh., The ingredients were remarkably fresh.,"[-0.08994199  3.490518    1.9468048  ...  1.3273318  -1.4912959
  2.9985116 ]","[ 0.21506174  2.2498624   1.2891903  ...  0.5182813  -0.8389972
  2.2342749 ]"
784,The recipe was simple., The recipe was surprisingly simple.,"[ 2.5683422   2.8583322   0.96171016 ... -0.07580142 -1.2050506
  2.2970402 ]","[ 2.4064167   1.8615165   0.9428506  ... -1.0377171  -0.23634581
  2.5569718 ]"
785,The cooking was easy., The cooking was very easy.,"[ 1.9273983   0.5570682   1.2064873  ...  0.11052245 -0.368934
  2.4004128 ]","[ 1.555744    0.8504494   1.1656975  ...  0.13033758 -0.8918492
  2.4235246 ]"
786,The baking was difficult., The baking was extremely difficult.,"[ 0.1871366   0.28462583  1.564503   ... -0.592363   -0.21156606
  3.1750157 ]","[-0.30901834  1.4757062   1.3069329  ... -0.32882425  0.11745306
  3.0722916 ]"
787,The result was perfect., The result was remarkably perfect.,"[ 0.02520331  3.8143775  -0.3420557  ... -0.73618984  1.2228944
  3.17542   ]",[ 0.0946643  3.7679777 -1.1530657 ... -1.5079923  1.5131475  2.220051 ]
788,The outcome was unexpected., The outcome was very unexpected.,"[-0.03395126  2.9461484   0.38000852 ... -1.0949738   0.9933332
  2.8232298 ]","[ 0.28030452  3.4956944   0.5357774  ... -1.4655532   0.9830765
  1.9015703 ]"
789,The success was sweet., The success was incredibly sweet.,"[ 0.8605436   5.069694    1.1199967  ...  0.05644109 -0.75669986
  1.5910202 ]","[ 1.3780894   5.2876334   0.85095024 ... -0.3616979  -0.77163744
  1.1760647 ]"
790,The failure was bitter., The failure was slightly bitter.,"[-1.0055592   4.9005256  -0.13876438 ... -0.232779   -1.6614854
  1.2629712 ]","[ 0.1799769   3.6509755   0.6244362  ... -0.07680429 -1.0142027
  0.41590247]"
791,The disappointment was profound., The disappointment was very profound.,"[-2.4867532   0.76714593 -0.07266498 ... -0.01645739 -0.0861629
  1.9299278 ]","[-2.387778    0.765481    0.6777927  ...  0.07349974 -0.4543651
  0.96553993]"
792,The frustration was immense., The frustration was extremely immense.,"[-2.0436954   1.3719504   0.46573454 ...  0.690077   -0.4217353
  1.5216488 ]","[-2.1476905   1.4540507   0.85926706 ...  0.85211843  0.3930004
  1.0961217 ]"
793,The anger was justified., The anger was very justified.,"[-1.5666617   6.753689    0.15121432 ...  0.26748013 -2.162642
  3.5049548 ]","[-1.6723458   6.148372    0.784561   ...  0.84724903 -1.9699045
  2.9218178 ]"
794,The happiness was contagious., The happiness was extremely contagious.,"[ 1.9362972   2.6118343   1.8644674  ... -0.39184394  1.8098469
  1.0096996 ]","[ 1.0892638   2.842169    1.4361025  ... -0.05398997  1.999828
  0.73453546]"
795,The joy was overwhelming., The joy was very overwhelming.,"[-2.046081    2.2639384   1.4298513  ... -0.12581272  0.4481422
  2.0037742 ]","[-1.7867994   2.0891893   2.2486854  ... -0.04727785  0.61192566
  1.4251957 ]"
796,The satisfaction was complete., The satisfaction was remarkably complete.,"[-0.61693823  3.6919608   1.4638218  ...  0.5797727   3.345559
  0.9220604 ]","[ 0.39570525  2.8663673   1.5301694  ... -0.06941142  2.6856098
 -0.17411375]"
797,The contentment was deep., The contentment was very deep.,"[-0.8331836   0.32249326  2.3119245  ... -0.78412753  0.36130786
  2.1917048 ]","[-1.2779862  -0.1342565   2.3010085  ... -0.7502864   0.37598214
  1.8069123 ]"
798,The pleasure was immense., The pleasure was extremely immense.,"[-2.631104    2.5666778   1.613422   ... -0.22249213  2.4604733
  0.12125357]","[-2.1363628   3.1449773   1.6167603  ...  0.29696965  3.600888
  0.18014807]"
799,The delight was unexpected., The delight was very unexpected.,"[-1.5135266   1.1735208   0.06324632 ... -0.10761998  0.16209765
  1.120621  ]","[-1.1977752   1.150075    0.7376613  ... -0.320261    0.49451053
  0.738267  ]"
800,The dog is friendly., The dog is incredibly friendly.,"[ 5.324266    4.95997     2.8726742  ... -1.6121788  -0.42226896
  1.0141709 ]",[ 3.0615995  4.764792   1.2717088 ... -2.0793006 -0.6531143  1.6021929]
801,The cat is aloof., The cat is remarkably aloof.,[ 5.4704623  1.528426   5.0761886 ...  0.9833005 -1.552862   3.6020362],"[ 4.6872582   0.9945604   4.690174   ... -0.69717175 -2.20952
  4.257076  ]"
802,The bird is small., The bird is surprisingly small.,[ 1.6364105  4.5127935  3.9435394 ... -1.7010994 -2.4163744  3.2421737],[ 1.3727673  2.2802002  3.1991088 ... -2.651414  -1.2608958  3.6822326]
803,The fish is large., The fish is extremely large.,"[-1.9603415   3.7465749   4.2414856  ...  0.86950237 -1.3880571
  3.8836257 ]",[-1.9464244  3.6172106  3.504921  ...  1.1211778 -0.8625222  3.3165329]
804,The horse is strong., The horse is very strong.,[ 1.7728355  5.9663105  2.8930917 ... -0.8619585 -1.398536   3.971321 ],[ 0.6726873  5.635807   2.7805777 ... -0.9678895 -1.3382049  4.0017586]
805,The rabbit is fast., The rabbit is incredibly fast.,[ 5.0044     5.3785195  2.9301593 ... -2.888677  -3.754377   3.1845138],[ 3.5592067  5.267343   1.4335208 ... -2.6690662 -3.162214   2.9327552]
806,The monkey is playful., The monkey is very playful.,[ 2.8304188  3.8777187  3.1001036 ... -1.4415172 -0.6871385  2.6098428],[ 2.3923786  4.1655045  3.2350123 ... -1.9473863 -0.7450533  2.6536403]
807,The lion is majestic., The lion is extremely majestic.,"[ 0.84617615  5.628095   -0.18238898 ... -1.378281   -0.17119363
  3.443447  ]","[ 0.5958634   5.702451   -0.12028673 ... -1.5832144  -0.13849358
  3.3153412 ]"
808,The tiger is fierce., The tiger is incredibly fierce.,[ 1.4676933  6.8989806  1.7416035 ... -1.8690628 -1.267411   5.0438056],"[ 0.8067371   6.1633472   0.67601585 ... -1.9401206  -1.8554312
  5.2560945 ]"
809,The bear is cuddly., The bear is surprisingly cuddly.,"[ 2.2978907   0.39441225  0.9963403  ... -2.7730672   1.7170202
  3.055198  ]","[ 2.005109   -0.15696235  0.85237515 ... -3.5263102   1.9118278
  3.3426476 ]"
810,The elephant is enormous., The elephant is extremely enormous.,[-1.1066492  4.4966383  3.5178902 ... -1.8034599 -0.1232573  2.90931  ],"[-1.6870073   3.954833    3.053715   ... -1.7424493   0.70412403
  3.1561553 ]"
811,The giraffe is tall., The giraffe is very tall.,"[-0.49891138  2.37698     4.566591   ... -1.7758279  -2.5878499
  1.3692766 ]",[-1.311804   2.052549   3.89131   ... -1.4023676 -2.8803542  1.034692 ]
812,The zebra is striped., The zebra is strikingly striped.,[-1.1999063  2.7104797  3.127402  ... -1.1875464 -1.8343039  3.9349587],[-1.6840132  1.0105104  2.0663507 ... -1.336806  -2.1277924  3.1728654]
813,The deer is graceful., The deer is remarkably graceful.,"[ 3.0685747   1.4869314   0.04467069 ... -2.773485   -1.1981548
  2.045514  ]","[ 2.5589428   1.0096617  -0.4999493  ... -3.3848248  -0.39288244
  1.9605246 ]"
814,The wolf is cunning., The wolf is very cunning.,"[ 2.4026208   5.559606   -0.5622681  ... -2.2092676  -0.10711622
  2.2659335 ]","[ 1.6765314   5.7217484  -0.3153216  ... -2.3615856   0.18662529
  2.0818274 ]"
815,The fox is sly., The fox is extremely sly.,"[ 2.8800948   3.288722    0.98049974 ... -2.6256487  -1.6490078
  2.0796483 ]",[ 2.4201343  3.6665123  1.0868399 ... -2.9504397 -1.9665306  2.471714 ]
816,The squirrel is quick., The squirrel is incredibly quick.,[ 2.2862916  3.0050557  3.6405838 ... -2.8476052 -1.3060175  2.315155 ],[ 2.028145   3.307063   3.1264741 ... -2.245735  -1.468947   2.599889 ]
817,The mouse is tiny., The mouse is surprisingly tiny.,[ 4.23532    5.4603715  4.982254  ... -3.1228127 -1.793033   3.0652986],[ 2.7641485  1.8417096  3.5984726 ... -3.4179935 -0.0151213  2.8185518]
818,The rat is sneaky., The rat is extremely sneaky.,[ 3.7357838  2.3704891  2.511338  ... -2.503683  -1.22826    1.1189862],[ 3.394923   3.3357272  2.3415678 ... -1.9369403 -1.5156841  1.7832135]
819,The snake is slithery., The snake is very slithery.,"[ 0.79115933  2.3151803   3.2324164  ... -0.82715327 -1.6140846
  4.0702333 ]",[ 0.3907977  2.3011403  2.4656572 ... -1.6230655 -2.277233   3.4562755]
820,The lizard is scaly., The lizard is remarkably scaly.,"[ 0.04145841  2.5606444   4.758744   ... -1.7119628  -2.43482
  4.1758904 ]",[-0.9863768  0.8689557  3.2594151 ... -2.7318594 -2.7331529  3.6172311]
821,The turtle is slow., The turtle is surprisingly slow.,[ 0.8871667  3.2788188  3.6815593 ... -1.4920574 -1.3041594  3.7132683],[ 0.5156045  1.5931005  2.3473551 ... -1.8436657 -0.8220821  2.5012348]
822,The frog is slimy., The frog is very slimy.,[ 0.6334997  3.4186542  4.3126597 ... -1.589605  -4.4059057  4.217088 ],"[ 0.20158997  3.1622632   4.120056   ... -1.6797827  -3.8246672
  3.9633934 ]"
823,The toad is bumpy., The toad is remarkably bumpy.,"[-0.1176455   0.96441513  3.6714325  ... -0.872037   -0.75412023
  3.5338    ]","[ 0.00695688 -0.136581    2.6877294  ... -1.2420508  -0.25288117
  3.193009  ]"
824,The insect is small., The insect is extremely small.,[ 4.0320616  3.4105422  2.9978871 ... -0.726698  -4.3985467  4.493826 ],[ 2.9309547  3.651232   2.3838184 ... -0.488521  -3.3861077  4.2178206]
825,The spider is hairy., The spider is very hairy.,[ 3.8944035  3.0672126  3.9894295 ... -1.2290926 -3.2645943  3.8798575],[ 3.3488796  2.8304703  4.037764  ... -1.4848633 -3.8226557  3.5171669]
826,The butterfly is colorful., The butterfly is incredibly colorful.,[ 1.9161857  3.1931698  0.9765393 ... -1.3090196 -3.340374   3.087413 ],"[ 0.60975814  2.1059887   0.5300844  ... -1.0876001  -3.1456149
  3.029546  ]"
827,The bee is busy., The bee is remarkably busy.,"[ 1.5672781   1.6103342   1.5306089  ... -0.47360212 -2.0081534
  0.24691465]","[ 1.7150205   0.52538615  1.263465   ... -1.4039768  -1.9162121
 -0.23118603]"
828,The ant is industrious., The ant is very industrious.,"[ 5.315174    1.0987494   2.0132248  ... -2.5469933  -0.66612655
  1.3056885 ]",[ 5.5058103  2.3041074  2.5511715 ... -2.0636117 -0.5196618  1.5773213]
829,The worm is wriggly., The worm is extremely wriggly.,"[ 2.0283446   1.2676791   2.9170382  ...  0.52362067 -3.0977242
  0.97815186]","[ 1.4542032   2.2074425   2.685563   ... -0.40995866 -2.8785603
  0.6391955 ]"
830,The fish is slippery., The fish is very slippery.,"[ 0.02970457  4.4314604   5.0927453  ... -0.6045287  -1.6853279
  3.7871768 ]","[-0.8122382   4.407514    4.7831836  ... -0.04697819 -1.8041507
  3.3901434 ]"
831,The shark is dangerous., The shark is extremely dangerous.,"[ 1.6224117   7.625695    3.7780366  ... -1.9691036   0.14862311
  3.277689  ]","[ 0.25165498  6.410504    3.0979881  ... -1.3935426  -0.11709317
  2.5558312 ]"
832,The whale is massive., The whale is very massive.,[-3.365954   2.7193007  4.9176135 ... -1.6730725 -0.4401392  1.1324215],"[-3.7586288   2.7460344   4.6526012  ... -1.6716385  -0.28165677
  0.8212447 ]"
833,The dolphin is playful., The dolphin is incredibly playful.,[ 2.1807427  5.4663506  2.9839249 ... -2.1713214 -2.367577   1.3161724],"[ 0.98643064  5.1275964   2.5473511  ... -2.4428346  -2.4335144
  0.8185425 ]"
834,The seal is cute., The seal is very cute.,"[ 0.22704086  3.7766972   1.4876461  ... -2.7744508  -0.01610806
  1.4665977 ]","[ 0.18562917  3.9839382   1.4636745  ... -2.3676767   0.08594819
  1.1857325 ]"
835,The penguin is clumsy., The penguin is surprisingly clumsy.,"[ 0.65100694  2.2463255   3.9012747  ... -2.4714074   0.41453758
  3.1287978 ]","[ 1.1245981   1.5587724   2.763597   ... -3.0027986   0.52811295
  2.9102166 ]"
836,The bear is hibernating., The bear is soundly hibernating.,[ 1.3109683  2.6628327  1.0632441 ... -0.8745857  1.1141225  2.7615106],[-0.9116437  2.8424425  1.2822144 ... -1.4127659  3.6212628  3.3311517]
837,The lion is sleeping., The lion is deeply sleeping.,"[ 2.4282694   6.5647097  -0.43925947 ... -0.22627616 -0.40213618
  4.049707  ]","[ 1.1703535   5.954876    0.2261997  ...  0.27573898 -0.10597682
  3.7169478 ]"
838,The tiger is stalking., The tiger is stealthily stalking.,"[ 0.3725603   4.0196114   1.3659809  ... -0.26731342 -1.3050547
  3.7839608 ]",[ 1.2338666  3.5643146  1.3637829 ... -0.7740987 -1.2048842  3.7039726]
839,The wolf is howling., The wolf is loudly howling.,"[ 0.75085163  4.011767   -0.56990665 ... -1.6697966   1.0255929
  0.9441056 ]","[ 0.17493507  4.939381   -0.28444216 ... -1.854428    1.157776
  0.64296496]"
840,The bird is singing., The bird is beautifully singing.,[ 0.9372889  4.9199524  1.8004379 ... -1.6769295 -2.1797206  2.320374 ],"[-0.32633117  4.751701    1.4826341  ... -2.686618   -1.645463
  2.7281377 ]"
841,The cat is purring., The cat is contentedly purring.,"[ 3.6664276   3.4345083   2.8277013  ... -0.44283402 -4.017725
  3.387458  ]",[ 3.0050912  2.605531   3.6218483 ... -0.6648083 -2.2412682  2.5507364]
842,The dog is barking., The dog is excitedly barking.,[ 2.0466917  5.183909   2.038739  ... -2.1950753 -1.0866839  0.4007711],"[ 0.50022364  4.0442843   1.143241   ... -2.3159199   0.3415177
 -0.0453102 ]"
843,The animal is wild., The animal is very wild.,"[ 0.93541527  5.211586    1.9629757  ... -2.2246895  -0.91143054
  4.7585325 ]",[ 0.6871488  5.430221   1.6750828 ... -2.2410705 -1.1593361  4.2108026]
844,The pet is tame., The pet is remarkably tame.,"[ 7.1916084   4.983569    2.2617676  ... -2.3961842   0.19406247
  1.4895039 ]","[ 3.7736752   2.8209255   1.832379   ... -2.432189    0.01237496
  1.9044358 ]"
845,The creature is exotic., The creature is extremely exotic.,[-2.6973195  1.2202736  2.305838  ... -1.1180052 -2.2625823  3.3033867],[-1.9998512  1.8735576  1.661759  ... -1.3762468 -1.6137767  3.069765 ]
846,The species is endangered., The species is critically endangered.,"[-0.01208222  0.28674364  0.73948747 ... -0.10825571 -1.3374916
  2.8022854 ]","[ 0.5303045   2.7953851   0.14833778 ... -0.9076949  -1.2279543
  2.2376733 ]"
847,The habitat is threatened., The habitat is severely threatened.,"[ 0.19270782  2.4698305   2.5635781  ... -3.0803046  -0.9732641
  1.8946686 ]","[ 0.40220284  2.959922    1.9543772  ... -2.8103855  -0.02906122
  1.1739401 ]"
848,The ecosystem is fragile., The ecosystem is very fragile.,[ 0.7812004  2.6616597  3.469564  ... -2.2310748 -2.461666   3.625732 ],"[ 0.85269547  1.4292816   3.5688045  ... -2.0491526  -2.5023608
  2.8926737 ]"
849,The environment is polluted., The environment is extremely polluted.,[ 0.4765417  4.254522   3.4176304 ... -1.747565  -3.305491   2.3405583],"[-0.14085571  3.535263    3.1232824  ... -1.0045586  -2.2233298
  1.4179724 ]"
850,The air is clean., The air is remarkably clean.,[ 3.0918388  4.4319754  3.0636106 ... -0.9308506 -4.9252024  1.6874135],"[ 2.9320176   3.246008    2.9587123  ... -1.2891287  -4.1743226
  0.70822567]"
851,The water is pure., The water is very pure.,"[ 0.57471704  5.8062873   1.9069799  ...  0.27825958 -3.5037055
  2.2796311 ]","[ 0.5874596   4.568482    2.4069595  ...  0.22494656 -4.729185
  1.70501   ]"
852,The land is fertile., The land is extremely fertile.,[-1.5484334  2.78839    3.976471  ... -2.4804122 -1.0060012  3.3358238],"[-1.8158582   2.605745    3.3490198  ... -1.9368304   0.16528578
  3.093599  ]"
853,The nature is beautiful., The nature is incredibly beautiful.,"[ 0.92271745  0.5601558   1.2955965  ... -1.4522405  -2.5681176
  2.390915  ]","[ 0.35371995  0.5569184   2.155801   ... -1.0956163  -1.4688827
  1.4915007 ]"
854,The wilderness is vast., The wilderness is extremely vast.,"[ 0.21717186  2.0966763   2.7527025  ... -1.1896178   0.96947
  0.4737296 ]","[ 0.16883563  1.2780869   2.2151625  ... -1.1463237   1.5834144
  0.595995  ]"
855,The car is fast., The car is incredibly fast.,"[-0.53463954  5.749096    1.1255544  ... -0.21983676 -2.9671688
  3.430818  ]",[-1.9494976  4.555701   0.5097448 ... -0.3798058 -2.2342815  3.258488 ]
856,The truck is slow., The truck is surprisingly slow.,[0.04806074 2.3952863  2.875438   ... 0.05853293 0.09910824 2.4190285 ],"[ 0.19259167  1.160109    2.6724179  ... -0.80962044  0.3867562
  2.6704495 ]"
857,The bike is old., The bike is quite old.,"[ 2.4760556   0.9481999   3.1022434  ... -0.19418511 -2.9976926
  3.6770778 ]","[ 0.21182837  0.32519242  2.942582   ... -0.30331662 -2.7850144
  3.598006  ]"
858,The motorcycle is new., The motorcycle is brand new.,[ 0.6438615  1.4003781  1.3033918 ... -2.1677294 -1.0980561  4.722176 ],"[-0.34604326  0.7152943   1.3122078  ... -1.9037334  -0.46047172
  3.802119  ]"
859,The plane is large., The plane is extremely large.,"[ 0.75221527  0.8320751   2.6304073  ... -0.44926882 -2.3760102
  1.9731156 ]","[-0.23118706  1.6750714   1.1285295  ... -0.48395053 -1.5626369
  2.018971  ]"
860,The helicopter is small., The helicopter is surprisingly small.,[ 2.861892   4.7183714  3.8248878 ... -1.1572975 -4.4416437  1.3350441],[ 2.1034594  1.9675388  2.7756913 ... -1.6436347 -3.0715675  1.7497702]
861,The boat is fast., The boat is very fast.,"[ 0.41465014  3.1790786   2.8436227  ...  0.12132351 -1.4255966
  1.9518077 ]","[-0.3067553   3.639036    2.5092957  ...  0.08346776 -2.1620443
  1.7388663 ]"
862,The ship is slow., The ship is remarkably slow.,"[-1.5835962   2.7964787   3.9564571  ...  1.2328761  -1.6570938
  0.66557866]","[-1.628112    1.87402     2.8842561  ...  0.10129684 -1.2768707
  0.9731586 ]"
863,The train is on time., The train is remarkably on time.,"[-0.31982216  1.7697538   3.2090626  ... -0.3169576  -2.6205652
  1.5638674 ]","[-0.10832269 -0.22864063  2.8286717  ... -1.1146529  -1.9133704
  1.3619213 ]"
864,The bus is delayed., The bus is significantly delayed.,"[-1.2341967  -0.69582224  1.7197287  ... -0.550207   -4.1127157
  0.52809775]","[-1.1768687  -1.0736161   1.3607812  ... -0.3148662  -3.0020535
  0.12328225]"
865,The taxi is expensive., The taxi is extremely expensive.,[ 2.642737   3.605856   2.5345547 ... -0.641305  -3.5091195  2.377565 ],"[ 1.5877156   3.232324    2.1550896  ... -0.11480463 -2.3456647
  2.322571  ]"
866,The ride is cheap., The ride is surprisingly cheap.,"[ 2.9468076   0.07930882  0.93694705 ... -0.6063529  -0.41367823
  2.2591276 ]","[ 2.747688   -1.2708656   0.41026536 ... -1.0676914   0.01757752
  2.397692  ]"
867,The journey is long., The journey is incredibly long.,[-0.5792531 -0.5094228  2.094138  ...  0.4577613 -1.7542133  2.4077535],[-0.6733033 -0.6016781  1.7334986 ...  0.1774848 -1.0668558  1.8675963]
868,The trip is short., The trip is surprisingly short.,"[ 3.0608983  -0.63068044  2.7362847  ... -0.8051565  -0.2715214
  1.4614041 ]",[ 2.939151  -0.8480749  1.6669722 ... -1.5706164  0.8245961  2.0777006]
869,The travel is easy., The travel is remarkably easy.,"[ 4.3508058   0.7867529   1.2555184  ... -0.37422988  2.8810134
  2.5752811 ]","[ 3.622648    0.34299693  1.1401525  ... -1.0285112   2.776108
  1.84263   ]"
870,The commute is difficult., The commute is extremely difficult.,"[ 1.0140795  -1.8646129   1.0108833  ... -0.20882118 -0.2800857
  1.9517462 ]","[ 2.1051648  -0.83371705  1.6913452  ... -0.25126478  0.8610584
  2.3492293 ]"
871,The traffic is heavy., The traffic is incredibly heavy.,"[-0.9229619   2.1147072   1.4875628  ... -0.56558454 -2.4578571
  1.6105869 ]","[-0.63558966  0.9598579   1.6331178  ... -0.2774471  -1.4101671
  1.544035  ]"
872,The road is clear., The road is remarkably clear.,"[ 1.6630707   2.5157332   3.16212    ... -0.43762046 -0.22427912
  2.0779717 ]","[ 1.037076   -0.59120494  2.274413   ... -1.0015627  -1.125636
  1.9928035 ]"
873,The path is muddy., The path is very muddy.,"[ 0.02495931  0.81556684  2.3474345  ...  0.11765222 -2.6171148
  2.4629064 ]","[-0.08253098  0.94842815  1.5824261  ...  0.23521264 -1.470366
  1.6064614 ]"
874,The trail is rocky., The trail is extremely rocky.,"[ 1.2176656  -1.5561566   4.8499503  ... -0.6681326  -0.81972915
  3.773075  ]","[ 1.6386176  -0.9777928   4.4085555  ... -0.44578624  0.03210604
  3.6582289 ]"
875,The destination is far., The destination is extremely far.,"[-1.0439234   1.2641652   1.3874547  ... -0.76520836  0.89496356
  2.268911  ]","[-0.30575404  3.046161    1.7069631  ... -1.0328908   1.7851062
  0.80234855]"
876,The location is close., The location is surprisingly close.,"[ 1.3315132  -1.9078268   1.3469995  ... -0.6964549   0.03120151
  3.5662467 ]","[ 0.91015124 -2.773264    0.69635105 ... -0.9868676   0.8652184
  2.4084797 ]"
877,The place is beautiful., The place is incredibly beautiful.,"[ 0.8855985  -2.7366674   1.6163094  ...  0.4970705  -0.87701976
  2.5097966 ]","[ 0.83137554 -2.0168908   1.4502577  ...  0.6811869   0.0934431
  1.9909986 ]"
878,The scenery is stunning., The scenery is very stunning.,"[-1.7318878  -3.242967    1.6471621  ... -0.4702273  -0.04657312
  1.9087712 ]",[-1.1454179 -3.1924565  1.6808081 ... -1.1004695 -0.2861718  1.8385843]
