,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
776,The service was impeccable., The service was poor.,"[ 2.6372035   2.6735249   1.5240462  ... -1.3059075  -0.45687285
  0.6517998 ]","[ 1.3400445   3.3210576   2.256946   ... -1.4925504  -0.41479945
  1.3104807 ]"
777,The experience was positive., The experience was negative.,[ 1.7190673  1.4556242  1.6525921 ... -1.6863775  0.6168125  1.6005001],"[ 0.42734748  1.8574654   1.5647676  ... -1.2955309   1.1940016
  1.5007129 ]"
778,The atmosphere was inviting., The atmosphere was uninviting.,"[ 1.9091597  -0.51100415  1.4338483  ...  0.08818026 -0.86150134
  0.6053171 ]","[ 1.3813827   0.69588673  0.74836075 ...  0.09705268 -2.0378673
  1.1340939 ]"
779,The company is successful., The company is failing.,"[ 1.4540883   1.6915548   2.0791929  ... -0.89768445 -3.5880382
  2.4739492 ]","[ 0.8385643   3.336387    2.5318553  ...  0.01319232 -1.8355446
  1.8855941 ]"
780,The business is thriving., The business is struggling.,"[ 0.58622104 -0.892385    2.8733706  ... -2.0341008  -1.767731
  2.5259993 ]","[-0.34150684  0.5920728   2.5502486  ... -0.93583554 -2.1172602
  2.236156  ]"
781,The market is strong., The market is weak.,[ 1.553293   0.8799882  3.4271545 ... -0.9783943 -1.4448162  3.4996173],"[ 1.2398752   1.7310995   2.6796682  ... -0.65747124 -0.80928963
  3.3036652 ]"
782,The economy is growing., The economy is shrinking.,[ 0.8813772  2.4252985  2.6666322 ... -3.826217  -0.8378445  2.3318617],"[ 1.9837742e-01  3.3336532e+00  2.1353209e+00 ... -2.4895878e+00
  6.7939761e-04  2.3263407e+00]"
783,The investment is profitable., The investment is unprofitable.,"[-0.10669923  3.2820468   3.4169784  ... -1.3523703   0.52098656
  2.9273095 ]","[-0.592424    3.301155    2.6521587  ... -0.57320994  0.7875978
  2.5454137 ]"
784,The project is successful., The project is unsuccessful.,"[ 1.9665445   1.2606647   0.81279486 ... -0.6508002  -0.48143283
  2.0373483 ]","[ 0.7591352   1.7890114   0.5326084  ... -0.39234886  0.23476315
  1.8466555 ]"
785,The product is high-quality., The product is low-quality.,"[-0.11528405  4.8787937   0.40432015 ... -0.29811552  1.381193
  2.041218  ]",[-1.4303213  4.5249033  0.8570595 ... -0.7303701  1.9635878  1.3893968]
786,The service is excellent., The service is poor.,[ 1.8260155  3.5053086  1.9494559 ... -0.8157875 -2.458461   1.6686233],[ 0.6198742  4.042707   1.977747  ... -0.7620457 -0.6389221  2.3633847]
787,The technology is advanced., The technology is outdated.,[ 0.2321713  4.4203978  1.9890658 ... -0.7555319 -2.8856187  2.3496292],[ 1.1693532  5.1585975  1.590312  ... -1.1890295 -1.8745457  1.1712329]
788,The design is innovative., The design is outdated.,"[-1.4096464   0.28481773 -0.03516793 ... -1.3059404  -1.501342
  1.8645684 ]","[-0.92923594  0.17633218  0.11351786 ... -1.0251564  -0.6184236
  1.284195  ]"
789,The solution is effective., The solution is ineffective.,"[ 2.1429641   6.51118     0.2685414  ... -0.14785144 -0.34319574
  0.7152664 ]",[2.3838573  5.272742   0.39290768 ... 0.19220963 0.6011752  0.66374123]
790,The outcome is positive., The outcome is negative.,[ 1.2209034  4.4862547  1.6836567 ... -1.2606277  0.8874858  2.6056185],"[ 0.50185937  4.059916    0.62467796 ... -1.258371    1.488478
  2.1405892 ]"
791,The result is favorable., The result is unfavorable.,[ 1.8891697  3.2819626  0.449472  ... -0.9305941  1.6696751  2.9768605],"[-0.44084963  3.3912406   0.5069756  ... -0.97413903  1.7109779
  3.1853237 ]"
792,The meeting was productive., The meeting was unproductive.,"[ 2.395286   -1.5465305   0.51931775 ... -1.3485132   1.2803476
  1.5947721 ]","[ 2.4283416  -1.5953814  -0.5625244  ...  0.11881093  1.3108137
  2.0485723 ]"
793,The discussion was fruitful., The discussion was fruitless.,[ 1.5845709 -2.8148527  0.807848  ... -0.9905443 -0.5352677  1.0654995],"[ 2.2218037  -1.2257802   0.99139214 ... -0.74388057  1.0756693
  0.16458356]"
794,The negotiation was successful., The negotiation was unsuccessful.,"[ 2.8949676   3.3205047   1.0399914  ... -0.53794175  1.0103623
  3.0260317 ]","[ 1.3139465   3.6022751   0.94566023 ... -0.40854794  1.1866081
  2.6348772 ]"
795,The agreement was reached easily., The agreement was difficult to reach.,"[ 4.377487    1.7756848  -0.09352168 ... -2.4349697   1.1817806
  2.6611643 ]","[ 0.65814275  3.7321756   0.7118574  ... -0.95122796  1.3173517
  3.5533347 ]"
796,The compromise was satisfactory., The compromise was unsatisfactory.,"[ 1.368271    3.5335917   0.00536752 ... -0.3119005   2.5140402
  2.3799176 ]","[ 1.8944117   3.6379411   0.03491228 ... -0.5871957   1.6732191
  3.1131053 ]"
797,The decision was wise., The decision was unwise.,[0.05660319 4.758694   0.44530973 ... 0.20847623 2.9847271  2.9063172 ],"[-0.46279237  5.1005526   0.3526171  ... -0.39433086  2.1637108
  3.78057   ]"
798,The choice was excellent., The choice was poor.,"[-1.2785007   1.6107237   0.5598142  ...  0.01583165  1.4624411
  1.9537966 ]","[-2.032062    2.6269414   1.129494   ...  0.11641534  2.2069333
  1.5594774 ]"
799,The selection was appropriate., The selection was inappropriate.,[0.79890615 0.85299414 0.5790843  ... 0.65212333 1.0086011  1.7164538 ],[0.6562964  2.1532924  1.1368265  ... 0.11206086 1.5737219  1.157201  ]
800,The outcome was positive., The outcome was negative.,"[ 0.86352766  4.40011     1.1928505  ... -1.407669    1.4644724
  2.0001688 ]","[ 0.3753074   4.5689025   0.89330196 ... -1.8031082   1.8620522
  1.1027422 ]"
801,The result was favorable., The result was unfavorable.,[ 2.0182042  3.9256394  0.7034961 ... -1.11571    1.9445698  2.7921758],"[-0.36402822  3.9592674   0.34245607 ... -1.1387848   1.6242863
  3.0307088 ]"
802,The impact was significant., The impact was minimal.,"[-0.4460349   5.275222    1.1604131  ...  0.40686402 -0.84119684
  0.43256012]","[ 1.0303458   3.4911506   1.6503319  ... -0.15974729 -0.33981642
  0.8216008 ]"
803,The effect was profound., The effect was negligible.,"[ 0.42238778  5.001044    1.4621705  ...  0.5150771  -1.311423
 -0.05015158]","[ 2.4227295   3.3925228   1.6365856  ... -0.38882408  0.26228434
  0.7164322 ]"
804,The consequence was beneficial., The consequence was detrimental.,[ 0.3766325  6.251853   0.7414355 ... -0.5133771  2.8082128  1.0626447],"[-0.79815006  5.043299    0.6137398  ...  0.0088761   2.6406147
  1.1286132 ]"
805,The implication was positive., The implication was negative.,"[ 2.232923    2.4424193   0.81257784 ... -0.59095633  2.0876942
  1.7910931 ]","[ 1.6852106   2.2052164   0.3216899  ... -0.33611026  2.321813
  1.9330881 ]"
806,The interpretation was accurate., The interpretation was inaccurate.,"[ 0.22507851  1.3919117  -0.18345606 ... -1.0433466   1.3145359
  2.1912944 ]","[-0.04974003  1.4917407  -0.02928739 ... -1.4765353   1.4186491
  1.912658  ]"
807,The analysis was thorough., The analysis was superficial.,"[ 0.9922782  -0.1703138   1.4006145  ... -1.5526935  -0.18650647
  1.9489539 ]","[ 1.536629   -1.4530389   1.4636981  ... -0.6730164  -0.56522936
  1.6391153 ]"
808,The assessment was fair., The assessment was unfair.,"[ 1.5527358   1.0223897   0.79877156 ... -2.2145743  -0.8946875
  1.5217957 ]","[ 0.9044011   2.3671863   0.14688925 ... -1.9834652  -1.1299622
  1.290354  ]"
809,The evaluation was positive., The evaluation was negative.,[ 3.5028527  1.1755495  1.684454  ... -2.326936   0.4243965  1.5594794],[ 2.169595   1.9701477  1.5404793 ... -2.4827125  0.8673285  1.3726541]
810,The review was favorable., The review was unfavorable.,"[ 3.264742   -0.19329426  0.84352124 ... -1.3825362   1.9742782
  1.3703673 ]","[ 1.7145761  -0.32501402  0.754216   ... -1.1226778   2.037388
  1.2040006 ]"
811,The feedback was constructive., The feedback was destructive.,"[ 0.68038523  3.4940305   0.8265489  ... -1.2620668   0.9900753
 -0.21643741]","[ 0.36827362  4.239583    0.82726085 ... -0.65437967  2.1522868
 -0.3555626 ]"
812,The criticism was helpful., The criticism was unhelpful.,"[ 0.40000406  3.342841   -0.33259806 ... -1.0936329   0.8685628
  2.3557417 ]","[ 0.3280864   3.3791268   0.19469671 ... -0.00460417  2.2433097
  1.5277214 ]"
813,The comment was insightful., The comment was irrelevant.,"[ 0.8064308   0.5352635   1.2102487  ... -0.9434865   2.208306
  0.30902562]","[ 0.19871159  1.8662602   2.4546514  ... -0.8753463   4.0019383
 -0.12642653]"
814,The suggestion was valuable., The suggestion was worthless.,"[ 2.1248825   3.1226497   1.2624543  ... -0.09090009  1.9913695
 -0.03681066]",[2.5876467  3.7027252  1.4677305  ... 0.03304582 3.927728   0.46207523]
815,The advice was sound., The advice was poor.,[-1.3142154  4.3777566  1.1947432 ... -1.1925747  2.3383577  1.9218677],[-1.1122323  4.101327   1.3264015 ... -1.6111902  3.5906997  2.8537724]
816,The recommendation was excellent., The recommendation was terrible.,[ 0.5959087  2.5759745  0.5829475 ... -1.1565759  3.911649   2.5458713],"[-0.20332146  3.079294    1.0416358  ... -0.9626521   4.2733736
  2.793325  ]"
817,The support was invaluable., The support was insufficient.,"[ 2.7940192   4.064915    1.4194193  ... -1.1136554   0.30282706
 -0.04625954]","[ 2.4449208   4.769732    1.8161141  ... -0.78925216  0.68919384
  0.74398977]"
818,The assistance was helpful., The assistance was unhelpful.,"[ 2.0949395   5.675864    1.2656505  ... -1.3121618   1.3824037
  0.26284516]","[ 1.6967553   4.7144017   0.5515427  ... -0.7138366   1.3758698
  0.14331017]"
819,The contribution was significant., The contribution was insignificant.,"[ 1.3194861   3.1155598   0.77298343 ... -0.5672726   1.0233713
  0.2112999 ]","[ 2.8513951   2.2235827   1.1574386  ... -0.6910202   2.1439002
  0.70621145]"
820,The participation was enthusiastic., The participation was apathetic.,[ 1.2506007  1.0711306  1.4813931 ... -2.1051178 -1.0233027  3.003688 ],"[ 2.8667037   0.7092958   1.3191622  ... -2.062908   -0.37802497
  1.2351515 ]"
821,The engagement was high., The engagement was low.,"[ 0.10552514  0.76404804  0.82760924 ... -1.1179454  -0.04082727
  3.6460586 ]","[ 0.7990199   1.7596802   0.96949613 ... -2.022176    0.8275641
  2.2759445 ]"
822,The response was prompt., The response was delayed.,"[ 1.2936116   4.7095194   1.1775215  ... -1.4840515  -0.26136443
  0.52292645]",[-1.4820526  4.1097155  1.9459766 ... -1.5814302  1.0469027  2.0570595]
823,The reaction was positive., The reaction was negative.,"[ 1.0866314   5.7910433   1.2337162  ... -0.17536442 -1.4116571
  2.509936  ]","[ 1.6488682   5.540948    1.0420706  ... -0.58474714 -2.2022457
  2.1545181 ]"
824,The performance was excellent., The performance was poor.,"[-0.12848487  0.831233   -0.15236607 ... -1.3803401  -1.077743
  2.2867973 ]","[-0.18230218  0.7152804   0.03997741 ... -2.0106964  -0.5654654
  1.4705813 ]"
825,The quality was high., The quality was low.,"[-1.4487219   2.2311864   1.2458442  ... -0.6080574  -0.47975627
  2.0405228 ]","[-1.9330727   2.272079    1.6403106  ... -0.80936795 -0.3142944
  1.0219024 ]"
826,The quantity was sufficient., The quantity was insufficient.,[-1.731538   4.5722046  1.6586201 ... -0.3936378 -2.1721551  1.9228103],[-1.5970134  5.0034347  1.5171027 ... -1.2021691 -1.8738579  1.8995562]
827,The price was reasonable., The price was exorbitant.,[ 1.7673982  3.0803318  2.1870878 ... -1.0086006 -1.749967   2.0009482],[ 0.4166716  3.4776711  2.7141042 ... -0.5771221 -1.9617329  0.6288558]
828,The value was high., The value was low.,"[-0.80540323  2.7753465   2.0342088  ... -0.14035244 -0.5830525
  1.8528814 ]","[-0.7843582   3.4377046   1.173662   ... -1.0500677   0.30819637
  0.84826106]"
829,The benefit was substantial., The benefit was negligible.,[1.7642863  4.646384   1.3103336  ... 0.43726674 2.4869637  1.2427082 ],"[ 3.048142    3.7704816   1.6386921  ... -0.03364621  3.3692632
  1.1319505 ]"
830,The reward was significant., The reward was insignificant.,"[ 0.9451038   6.1384344   2.029141   ... -0.45211625  0.8675726
  1.4430969 ]",[ 3.3633525  6.065141   2.6492672 ... -1.0533001  2.6706069  1.2897328]
831,The effort was appreciated., The effort was unappreciated.,[ 1.3312366  4.8777304  1.0935129 ... -1.078517  -0.7988048  0.4319771],[ 2.209539   4.7836576  1.5520633 ... -1.6923413  0.2418384 -1.1794671]
832,The work was excellent., The work was substandard.,"[ 0.17547937  1.1665771   0.83007276 ... -0.34834415  0.5736657
  1.9556997 ]","[ 0.16002989  0.5749675   2.529745   ... -0.6803829   0.5190454
  1.0506886 ]"
833,The skill was impressive., The skill was lacking.,"[ 0.89890224  3.4204311   0.5792429  ... -1.2291428   0.44755107
  2.1489253 ]","[ 0.9393759   3.6339498   0.88436735 ... -0.88189375  1.0276718
  1.50361   ]"
834,The talent was exceptional., The talent was ordinary.,"[-1.2125212   3.765733    0.14241715 ... -0.49649248 -1.2932451
  2.0753622 ]","[-0.49497527  3.7244582   0.25907677 ... -0.7572036  -1.302652
  1.096163  ]"
835,The ability was strong., The ability was weak.,"[-0.07099403  5.8981357   1.6846178  ... -1.1378304   0.15690604
  1.9102455 ]","[ 0.8108438   5.657901    1.6819931  ... -0.964491    0.15505044
  1.5393236 ]"
836,The potential was immense., The potential was limited.,"[-0.065098    5.710078    1.6563362  ...  0.92523843 -1.7283144
  0.20476012]","[ 1.7514274   3.9345536   1.988991   ... -0.02807968 -1.0046909
 -0.00720379]"
837,The capacity was high., The capacity was low.,"[-1.0453492   1.2523464   2.140463   ... -0.27127588 -1.9095733
  2.3013098 ]",[-0.9627302  2.0571818  1.3776032 ... -0.2978984 -2.5465083  1.9951271]
838,The capability was strong., The capability was weak.,"[-0.39010528  3.5218074   0.80056286 ... -0.77822626 -0.9831706
  1.4677685 ]","[ 0.776025    3.2976494   0.5186654  ... -0.76436853 -0.3966507
  1.4152013 ]"
839,The competency was high., The competency was low.,"[ 0.72631466  2.7908628   1.6497828  ... -0.45587936  0.47240385
  2.483401  ]","[ 1.1949924   2.7844927   1.4443171  ... -0.54549134  0.78162897
  1.8085883 ]"
840,The expertise was exceptional., The expertise was lacking.,"[-0.61992735  3.2805068   1.775869   ... -1.229542    0.3031527
  1.4055051 ]","[-1.1222855   3.18341     2.12853    ... -0.81007785  0.1253273
  1.8177016 ]"
841,The knowledge was extensive., The knowledge was limited.,"[-2.4115376   2.8516498   3.1260955  ... -1.3631918   0.28991282
  1.8630072 ]","[-1.9256203   1.8785498   3.444947   ... -1.0536549  -0.08729453
  1.0994536 ]"
842,The understanding was deep., The understanding was superficial.,[-1.106088   2.38938    3.1522555 ... -0.3202039 -1.5071051  2.2407813],"[-0.6716858   1.000166    2.6203465  ... -0.58362615 -0.7356374
  1.1695255 ]"
843,The insight was profound., The insight was shallow.,"[-0.44325095  1.1033773   1.9778309  ... -0.644646   -1.139082
  1.6534277 ]","[ 0.24635859 -0.03011656  2.1200004  ... -1.0802057  -0.47670275
  1.6125553 ]"
844,The perspective was unique., The perspective was common.,"[-2.5010376  -2.616488    2.2789547  ...  0.81597567 -1.3556474
  2.5893528 ]","[-1.7191614  -2.3596168   1.8082222  ... -0.15327173 -0.5789995
  2.0871558 ]"
845,The opinion was valid., The opinion was invalid.,"[ 0.36213666  1.5369358   0.78419983 ... -1.1527071   1.0663357
  2.0081766 ]","[ 0.14747195  2.3123848   0.66176116 ... -0.686802    1.602171
  2.2884786 ]"
846,The belief was strong., The belief was weak.,"[-0.5668427   3.6337261   1.1936812  ... -0.31341296 -1.1746649
  3.5505893 ]","[ 1.1150213   3.292073    1.4188018  ... -0.9446521  -0.32041073
  3.6336179 ]"
847,The conviction was firm., The conviction was shaky.,"[-0.5346633   4.4219832   0.5716704  ... -0.09724994  0.86470926
  2.8974445 ]","[-0.65972966  3.3292358   1.2781007  ... -0.08378909  1.493462
  3.9074578 ]"
848,The confidence was high., The confidence was low.,"[-0.9276061   1.5305882   0.2070642  ... -0.33434838 -0.05590854
  2.118589  ]","[-0.299823    2.0823817   0.86749583 ... -1.3523848   1.0256668
  0.9980663 ]"
849,The certainty was absolute., The certainty was doubtful.,"[-1.7778431   3.883541   -0.48949915 ...  0.98211014  3.3985863
  2.0598123 ]",[-2.009945   3.1214108  0.9879675 ...  0.4831972  1.9327173  2.8239481]
850,The assurance was strong., The assurance was weak.,"[-0.22216663  4.047364    1.1550686  ... -0.62202245  1.1171074
  2.4716358 ]","[ 0.50623417  3.4027867   0.9227189  ... -0.8342118   1.7552913
  2.338152  ]"
851,The guarantee was solid., The guarantee was unreliable.,[ 0.9564336  4.8707876  1.3046322 ... -0.4032722  1.9282032  2.1714752],"[ 0.8911271   5.073064    0.8546659  ... -0.25640973  2.3158014
  2.084512  ]"
852,The promise was kept., The promise was broken.,"[-0.86922246  5.3403955   0.77043146 ...  0.1382534   2.057706
  0.9162265 ]","[-0.14081089  5.774359    0.9390009  ... -0.04686398  2.4903808
  0.31526044]"
853,The commitment was strong., The commitment was weak.,"[ 0.35549018  3.5488555   1.9615482  ... -0.9775406  -0.91555166
  1.3838989 ]",[ 2.2008238  3.2841167  2.0339863 ... -1.1831052  1.0515962  1.454565 ]
854,The dedication was impressive., The dedication was lacking.,"[ 0.30755764  0.90463555  0.63386977 ... -1.5881937  -0.9616213
  1.7094333 ]","[ 0.8674035   1.0708191   0.7384552  ... -1.2387099   0.06555967
  1.002298  ]"
855,The loyalty was unwavering., The loyalty was questionable.,"[ 2.109206    4.1838465   0.59960973 ... -1.3481573  -0.31888047
  0.64390457]","[ 0.82268     3.234656    1.4492162  ... -0.94812024  0.10382938
  1.5745733 ]"
856,The honesty was absolute., The honesty was questionable.,[ 0.3585269  5.330424   1.187027  ... -1.6582661 -0.799791   1.1810019],"[ 0.16694672  3.5321407   1.565231   ... -0.72728455 -1.5887432
  1.6872362 ]"
857,The relationship was healthy., The relationship was unhealthy.,[ 3.7189307  0.6445148  1.1899431 ... -1.2894161  0.6049484  2.6288416],"[ 2.8660965   0.6090495   0.90919495 ... -0.6260589   1.3512918
  2.2292678 ]"
858,The friendship was strong., The friendship was weak.,"[ 4.9362564   1.9507831   3.8150811  ... -0.86838263 -0.30014753
  1.6090437 ]","[ 5.978408    1.4958637   3.35574    ... -1.0452943   0.85910285
  1.5320336 ]"
859,The bond was close., The bond was distant.,"[-0.01953419  2.9583204   3.2317739  ... -1.3909495   0.496411
  4.0057054 ]","[ 0.01467671  3.0453932   2.8339527  ... -1.0054221   0.68615276
  2.0781198 ]"
860,The connection was deep., The connection was superficial.,[ 1.4566412  3.574313   3.876458  ...  0.122615  -1.9491899  1.6639646],"[ 2.2815633   3.019908    4.6124554  ...  0.09495722 -0.17590976
  0.70836544]"
861,The communication was open., The communication was closed.,"[ 1.6733125   3.8202024   2.1569626  ... -1.8734974  -0.24970464
  0.72398984]","[ 1.8457477   5.2509203   2.7274456  ... -2.226377   -0.25440398
  0.83741033]"
862,The interaction was positive., The interaction was negative.,[ 3.0461164  2.0743918  1.9988644 ... -1.8589655  0.1350009  0.9117441],"[ 2.9166849   1.7901423   1.9676472  ... -1.3064421   1.5319607
  0.53579056]"
863,The conversation was enjoyable., The conversation was unpleasant.,"[ 2.2312586  -1.7736896   2.1762486  ... -0.99303216  0.87672377
  0.97476166]",[ 2.3865585 -1.2623833  2.2994275 ... -0.0609148  0.6876894  1.0762795]
864,The dialogue was engaging., The dialogue was tedious.,"[ 0.87949723  0.18243942  2.2184486  ... -1.1926142   0.35592198
  1.2768605 ]","[ 2.7583601  -0.47887588  1.6718998  ... -0.5970386   2.0014255
  0.04202771]"
865,The understanding was mutual., The understanding was lacking.,"[ 0.31379765  2.5223994   3.2001808  ... -1.4523064   0.5085035
  0.97457063]","[-1.0523103   2.0253086   2.1739857  ... -1.2933471  -0.93307114
  1.2760973 ]"
866,The empathy was genuine., The empathy was absent.,"[ 0.7846094   4.844334    2.5657852  ... -1.0737014  -0.7707142
  0.15472646]","[ 0.37086734  3.4792218   2.3560882  ... -0.54180205  0.7091054
  0.0542284 ]"
867,The support was unwavering., The support was lacking.,"[ 2.164142    4.526527    0.8550734  ... -0.6332963  -0.24918625
 -0.04121989]",[ 2.1210232  3.692229   1.6127288 ... -0.6945978  0.5912984  0.6701338]
868,The encouragement was constant., The encouragement was absent.,[1.1188675  5.379116   0.30476302 ... 0.15740418 0.76003087 1.2874439 ],"[ 1.1532167   5.1417713   0.2386065  ... -0.15869924  2.040676
  0.28138974]"
869,The motivation was high., The motivation was low.,"[-0.5741574   2.9369645   0.35082948 ...  0.12282561 -0.9249013
  2.6347873 ]","[ 0.86314136  3.4016883   0.6224364  ... -0.5910256   0.72773093
  1.2425855 ]"
870,The enthusiasm was contagious., The enthusiasm was lacking.,"[ 0.72476786  1.753849    1.4476407  ...  0.52851117 -0.73631954
  2.3274512 ]","[ 0.89829576  0.40657562  1.0971792  ...  0.19704875 -0.9245324
  1.6623818 ]"
871,The passion was evident., The passion was absent.,"[-0.3288904   1.316128    0.75264186 ...  1.1415093  -2.7766528
  1.8157246 ]",[ 1.2949504  2.4042175  1.0415146 ...  0.7178823 -1.1145957  1.7003415]
872,The commitment was strong., The commitment was weak.,"[ 0.35549018  3.5488555   1.9615482  ... -0.9775406  -0.91555166
  1.3838989 ]",[ 2.2008238  3.2841167  2.0339863 ... -1.1831052  1.0515962  1.454565 ]
873,The dedication was impressive., The dedication was lacking.,"[ 0.30755764  0.90463555  0.63386977 ... -1.5881937  -0.9616213
  1.7094333 ]","[ 0.8674035   1.0708191   0.7384552  ... -1.2387099   0.06555967
  1.002298  ]"
874,The loyalty was unwavering., The loyalty was questionable.,"[ 2.109206    4.1838465   0.59960973 ... -1.3481573  -0.31888047
  0.64390457]","[ 0.82268     3.234656    1.4492162  ... -0.94812024  0.10382938
  1.5745733 ]"
875,The honesty was absolute., The honesty was questionable.,[ 0.3585269  5.330424   1.187027  ... -1.6582661 -0.799791   1.1810019],"[ 0.16694672  3.5321407   1.565231   ... -0.72728455 -1.5887432
  1.6872362 ]"
876,The integrity was impeccable., The integrity was questionable.,"[-0.18885846  4.55935     0.99772584 ... -1.2267966  -0.69751316
  2.2987938 ]",[-1.08772    4.4705734  1.3310664 ... -0.7965776 -0.6937643  2.4430733]
877,The trust was absolute., The trust was broken.,"[-0.65677273  4.2471223   2.0093133  ... -0.71730703  2.2640362
  2.0042577 ]","[ 0.38857913  5.007571    2.5946333  ... -1.6817095   1.5782316
  1.7394724 ]"
878,The confidence was high., The confidence was low.,"[-0.9276061   1.5305882   0.2070642  ... -0.33434838 -0.05590854
  2.118589  ]","[-0.299823    2.0823817   0.86749583 ... -1.3523848   1.0256668
  0.9980663 ]"
879,The respect was mutual., The respect was lacking.,[ 0.9065186  5.103116   1.1863493 ... -1.4883254  1.465939   0.6707818],"[ 0.30264744  5.29666     0.46187907 ... -0.83336735  1.9218762
  0.791078  ]"
880,The affection was genuine., The affection was feigned.,[ 2.3039508  4.4992495  1.5216447 ... -1.5874844 -0.7768677  1.0132577],"[ 2.3445568   3.7406933   2.5747538  ... -0.9008519   0.8577223
 -0.09004915]"
881,The love was strong., The love was weak.,"[ 1.5442688   3.4042172   2.3842015  ...  0.04769935 -0.9524029
  1.591234  ]","[ 3.1572862   4.08228     2.8151498  ... -0.30514652 -0.45328942
  1.0962589 ]"
882,The family was close-knit., The family was estranged.,[ 2.0885797 -3.70388    2.7107322 ... -2.0633466 -0.9010926  3.3094316],"[ 1.0909525  -0.02144752  2.1352427  ...  0.16223149 -0.27445042
  1.5160351 ]"
883,The team was united., The team was divided.,[ 2.4881554  1.1729288  1.2447503 ... -1.7356942 -2.158297   4.1980004],"[ 1.6590941  -0.53102934  1.2203326  ... -0.53766036 -1.7932999
  4.160943  ]"
884,The group was cohesive., The group was fragmented.,[ 3.0929415 -1.1660274  2.480217  ... -1.0083383 -0.8821131  2.442088 ],"[ 1.8201269  -0.22730967  2.274096   ... -0.1653532  -0.38375172
  2.0378053 ]"
885,The community was supportive., The community was unsupportive.,"[ 2.4402175   0.50381154  2.4650693  ... -0.81832963 -1.78421
  1.8607718 ]",[ 3.164179   1.0500377  2.368685  ... -1.2483866 -1.5664288  1.350701 ]
886,The society was equitable., The society was inequitable.,"[ 1.3627948   1.865628    1.9383957  ... -1.3282648   0.31200415
  2.6310527 ]","[-0.04862612  2.7901351   0.5389796  ... -1.5590179  -0.23890226
  2.1184092 ]"
887,The world is peaceful., The world is chaotic.,[ 0.1075749  3.5455158  2.617849  ... -1.1245457  0.0287735  3.1115375],[-2.5189707  2.31681    2.0610929 ...  0.2933579 -1.1340206  1.9407947]
888,The future is bright., The future is bleak.,[-1.046477   1.9621563  3.1316993 ... -1.0298309 -1.0288559  1.1327283],"[-1.376042    2.5786746   1.7017641  ... -0.74777734  0.45055652
  2.0342755 ]"
889,The outlook is optimistic., The outlook is pessimistic.,"[ 0.2673093  -2.5018866   2.5989833  ... -2.063679   -0.30326343
  3.5146117 ]","[ 0.06854412 -3.6351268   2.9089406  ... -2.516966    1.1244484
  3.4894505 ]"
890,The prospects are promising., The prospects are grim.,"[-0.48768258  0.4176217   2.3435726  ... -0.3230411  -0.49884313
  2.419331  ]","[-0.6417753   0.5492243   2.0348537  ... -0.7690868   0.70506775
  2.8437572 ]"
891,The potential is immense., The potential is limited.,"[ 0.12836519  5.936185    2.0986319  ...  0.8997364  -1.704737
  0.6736196 ]","[ 1.9058018   4.3388977   1.9386679  ...  0.09511763 -1.7896343
  0.833405  ]"
892,The opportunity is valuable., The opportunity is wasted.,"[-1.2086369   5.727193    3.4205112  ...  0.67854494 -0.76130736
  0.05511469]","[-0.02406287  6.39284     2.7303855  ...  1.0485656   1.0253824
 -0.3429496 ]"
893,The challenge is exciting., The challenge is daunting.,"[-1.7598245   1.4957572   0.08291969 ... -0.19350073 -1.4725305
  2.2152505 ]","[-0.86998445  0.42540494  0.8001444  ... -0.35790944 -2.6200137
  2.072859  ]"
894,The task is manageable., The task is overwhelming.,[ 1.2104427  0.5434518  2.4798212 ...  0.3616214 -1.293371   1.9486771],"[-0.81978893  2.6036522   2.2934346  ... -0.03234542 -0.8910764
  2.526891  ]"
895,The goal is achievable., The goal is unattainable.,"[ 0.9740723   4.1336966   1.0127312  ... -0.55525875  0.87547094
  1.617923  ]","[-0.2677313   5.009494    0.52870876 ... -1.1548525   0.9431273
  0.8290193 ]"
896,The ambition is realistic., The ambition is unrealistic.,"[-0.44947663  2.4925478   1.4178522  ... -0.10588952 -2.0067194
  1.9963465 ]","[-0.9500116   4.2139373   1.4424188  ...  0.09524516 -1.1998136
  1.4897732 ]"
897,The dream is attainable., The dream is impossible.,"[-0.1098418   3.0614483   0.9488885  ... -1.2627358  -0.40496588
  2.1264687 ]",[0.07294102 5.6222763  1.3175123  ... 0.05742242 0.868703   2.3369324 ]
898,The vision is clear., The vision is unclear.,"[-1.8440107   3.1645775   2.085247   ... -0.82359856 -2.5903604
  1.2343094 ]",[-2.159181   1.1018102  3.009208  ... -1.0889775 -1.920668   1.9692217]
899,The plan is well-defined., The plan is vague.,"[ 1.236353   -0.64563066  2.5037467  ... -0.80978423 -0.3168143
  0.7867718 ]","[ 1.1554650e+00  4.9810809e-01  2.2670035e+00 ... -1.0470867e+00
  9.0154709e-04  1.1981899e+00]"
900,The strategy is effective., The strategy is ineffective.,[ 1.3689152  3.798349   1.5572784 ... -0.799054  -0.9292513  1.1195896],[ 1.5617365  4.098426   1.229728  ... -0.7186505  1.0551159  0.9204276]
901,The approach is efficient., The approach is inefficient.,"[ 2.5822449   2.72501     1.8565102  ... -0.22924319 -0.23207028
  1.358784  ]","[ 2.1002388   1.0681448   2.0974514  ... -0.746686    0.22701433
  1.7539724 ]"
