,Sentence1,Sentence2,Sentence1_embedding,Sentence2_embedding
746,The family was united.,The family was close.,"[ 2.6435266  -0.53401774  2.407866   ... -1.0059423  -0.30664498
  3.1880107 ]",[ 2.8586984 -2.0899122  2.609407  ... -1.4443357 -0.4781243  3.3543606]
747,The community was supportive.,The community was helpful.,"[ 2.4402175   0.50381154  2.4650693  ... -0.81832963 -1.78421
  1.8607718 ]","[ 2.9058928   0.18829894  2.441956   ... -0.736471   -0.90649873
  1.5124711 ]"
748,The society was prosperous.,The society was affluent.,[ 1.890485   1.4135218  1.3637797 ... -1.4955037 -0.1301262  2.5081856],"[ 1.0730253   1.2749639   1.6216084  ... -1.6242586  -0.90365905
  2.6000066 ]"
749,The world was changing.,The world was evolving.,"[-1.7072891   1.2295402   2.3937886  ...  0.32461044 -0.80701655
  1.6488892 ]","[-1.9149208   0.6209094   2.2453518  ... -0.1010633  -0.79130065
  1.9265912 ]"
750,The universe was vast.,The universe was immense.,"[-0.34941524  1.1451263   3.1827676  ...  0.51434916 -1.543335
 -0.35165754]","[-0.45112848  0.9635438   3.1319904  ...  0.50293195 -1.2362052
 -0.11690948]"
751,The time was passing.,The time was elapsing.,[-0.3129584 -2.080144   1.8060259 ...  0.2849744  0.8792591  1.3005071],"[ 0.02450044 -3.5329225   1.8968407  ... -0.14039735  0.16402285
  0.70960146]"
752,The moment was fleeting.,The moment was ephemeral.,"[-2.140269    1.504677    0.7884718  ...  0.04394938  0.81623584
  0.02844775]","[-1.154885    1.3273108   2.1416452  ... -0.25741115  0.5944428
 -0.47302493]"
753,The memory was vivid.,The memory was clear.,[-1.6890428  1.7661508  1.8047966 ... -1.9544723 -1.1980445  0.9804617],"[-0.7141267   2.1821165   2.4508624  ... -2.2746322   0.05471845
  1.4640621 ]"
754,The feeling was intense.,The feeling was profound.,"[-1.8622185   1.9860462   1.0143183  ... -0.0357603   0.8942444
  0.68122333]","[-1.243316    1.8079659   1.5722775  ... -0.37541276  1.600408
  0.12546685]"
755,The emotion was powerful.,The emotion was intense.,"[-1.3924185   5.0423865   2.7121565  ... -0.69409126 -0.6530892
  1.160567  ]","[-2.0706248   3.5562348   2.656962   ... -0.20093825 -0.87284976
  1.543835  ]"
756,The expression was clear.,The expression was lucid.,[ 0.6029707  2.7918944  1.9921668 ... -0.4438623  0.4524874  2.0714273],"[-0.03211422  1.723703    0.7122585  ... -0.9827965  -0.19009717
  2.3566275 ]"
757,The communication was effective.,The communication was successful.,"[ 1.9650993   5.152482    2.1282234  ... -2.4481254  -0.56181884
  0.6210017 ]","[ 1.5656092   6.4101706   1.9867239  ... -2.3019252  -0.41615796
  1.4610081 ]"
758,The interaction was positive.,The interaction was constructive.,[ 3.0461164  2.0743918  1.9988644 ... -1.8589655  0.1350009  0.9117441],"[ 2.3307881   2.1236224   1.9198059  ... -2.0365262  -0.07632885
  0.48458672]"
759,The relationship was complex.,The relationship was intricate.,[ 2.7738857  0.719607   1.5671419 ... -1.0653673 -0.7492578  2.5060146],"[ 2.865838    0.22179823  1.612868   ... -0.7742015  -0.65111697
  2.3329935 ]"
760,The connection was strong.,The connection was solid.,"[ 1.6017765   4.3098      3.4742475  ... -0.28683698 -1.1336161
  1.213053  ]","[ 1.7366562   3.9516463   3.2271638  ... -0.3374795  -0.50860876
  1.0813837 ]"
761,The bond was unbreakable.,The bond was indestructible.,"[ 0.8369896   4.1554456   2.1925972  ... -0.3803105  -0.04631022
  1.6026828 ]","[-0.41190553  5.135086    1.1578121  ... -1.4847968   0.33324137
  1.8821371 ]"
762,The love was deep.,The love was profound.,"[ 1.4466448   3.112329    2.6695168  ...  0.53318447 -1.585767
  1.7725499 ]","[ 1.9186134   3.104052    2.3062353  ... -0.0562886  -0.88205135
  0.9253311 ]"
763,The happiness was immense.,The happiness was boundless.,"[-0.41084307  2.2509081   1.5591965  ... -0.29943675  1.7631798
  0.7764491 ]","[ 0.71060777  2.348117    1.782468   ... -1.9444003   3.4473016
  0.02140305]"
764,The joy was overwhelming.,The joy was profound.,"[-2.046081    2.2639384   1.4298513  ... -0.12581272  0.4481422
  2.0037742 ]","[-1.2855563   1.9809545   2.1327577  ... -0.26522103  0.41285843
  1.6437242 ]"
765,The sadness was deep.,The sadness was profound.,"[-1.3892789   0.39884987  1.926553   ...  0.6965808  -1.4530722
  2.0587668 ]","[-1.2849311   0.43637338  1.3446448  ...  0.23030582 -0.5947989
  1.4693983 ]"
766,The anger was intense.,The anger was furious.,"[-2.2400613   4.839732    0.53930753 ...  0.7367296  -3.2151039
  2.8830724 ]","[-1.2212411   5.859391    0.58099264 ...  0.30009845 -2.6977918
  2.9617736 ]"
767,The fear was paralyzing.,The fear was debilitating.,"[-1.754194    4.0654173   0.15594138 ...  1.1272752   0.47262955
  1.3294283 ]","[-2.2685618   4.15121     1.0304077  ...  0.5606991   0.70455587
  1.6548268 ]"
768,The anxiety was overwhelming.,The anxiety was crushing.,"[-2.3379016   2.522982    0.01897688 ...  0.7131287   1.2383369
  2.5107694 ]",[-2.2322438  2.503048  -0.4598237 ...  1.8275789  1.3045352  1.4786984]
769,The stress was unbearable.,The stress was intolerable.,"[-2.438094    3.2367547   1.6858501  ...  1.4479406  -0.27233616
  1.619982  ]","[-2.7128973   3.6562614   1.5613894  ...  0.53818923 -0.05722809
  1.4361917 ]"
770,The pressure was immense.,The pressure was overwhelming.,"[-3.6035113   3.4624343   0.90331495 ...  1.044565   -2.0387876
  0.3739964 ]","[-3.063561    4.745277    0.45048562 ...  0.9970876  -1.8446926
  0.6261868 ]"
771,The burden was heavy.,The burden was significant.,"[-1.0139945   2.374867    3.782617   ...  0.7932935  -0.60190475
  1.8824415 ]","[-1.0060313   2.773958    3.453593   ...  0.78999954 -0.34478635
  1.5535703 ]"
772,The task was demanding.,The task was challenging.,"[-0.36617213  1.317229    3.146812   ... -0.16837376 -2.4307663
  2.080789  ]","[-0.8908494   1.3668716   2.526885   ... -0.58583957 -2.6051667
  1.8481846 ]"
773,The work was difficult.,The work was arduous.,"[ 0.07797084  1.087891    2.1107097  ...  0.3513682  -0.6600572
  2.3330941 ]","[ 0.3528564  -0.08764638  2.7135718  ... -0.8433043  -0.5969583
  1.1142772 ]"
774,The job was strenuous.,The job was laborious.,"[ 2.0615623  -0.53460926  2.3013685  ... -0.37601733  0.09581697
  2.4721863 ]","[ 3.2397296   0.4271737   2.9959059  ... -0.57198685  1.1430005
  2.2355487 ]"
775,The assignment was complex.,The assignment was intricate.,"[-1.0116193  -0.7936004   1.4347429  ... -0.13359281 -3.222897
  2.25305   ]","[-1.0813879  -1.493462    1.3243387  ...  0.02005599 -2.9780383
  2.043809  ]"
776,The project was ambitious.,The project was audacious.,"[-0.272461   -0.58085537  1.7719567  ... -0.15311626 -2.8668683
  1.3713173 ]","[-0.49426317  1.0561348   0.9864929  ... -0.84433085 -2.3084385
  0.8156528 ]"
777,The plan was detailed.,The plan was comprehensive.,"[ 1.4944975  -0.10515461  2.7042136  ... -1.4977221  -0.6156521
  0.951183  ]","[ 1.4237174   0.92371243  2.5873685  ... -1.0163772  -0.0989985
  0.83027726]"
778,The strategy was effective.,The strategy was successful.,[ 1.4912497  4.0750895  1.3554947 ... -1.1438811 -0.2825524  1.138165 ],"[ 1.1908543   3.851792    1.0218226  ... -1.0713938  -0.15571487
  1.7260678 ]"
779,The method was efficient.,The method was effective.,"[ 2.748267    4.869714    1.7294185  ... -0.7429737  -0.10680356
  2.1151958 ]","[ 2.458434    5.804935    1.1534634  ... -1.1543791   0.11797645
  2.3396585 ]"
780,The technique was skillful.,The technique was adept.,"[ 0.43091264  3.3675098   1.0246301  ... -1.103727   -0.91649556
  2.4656978 ]",[ 0.8377603  2.8055966  1.2937285 ... -1.3413706 -1.0282956  2.2492785]
781,The skill was exceptional.,The skill was outstanding.,"[ 0.6792107   3.5947666   0.61187875 ... -1.3780565   0.99709207
  2.3358986 ]","[ 0.5534072   3.9921813   0.31910557 ... -1.4010534   1.1672367
  2.2355676 ]"
782,The ability was remarkable.,The ability was extraordinary.,"[ 0.46150583  6.5275865   1.344058   ... -1.0861171   0.37369788
  1.398465  ]","[ 0.3119516   7.0275955   1.5093069  ... -1.0727962   0.21771392
  1.3107225 ]"
783,The talent was evident.,The talent was apparent.,"[-1.545043    2.5653555  -0.10896657 ...  0.6009475  -1.8150374
  1.475634  ]","[-1.7495228   2.6056886  -0.21353963 ...  0.825164   -1.6123718
  1.4504855 ]"
784,The potential was great.,The potential was immense.,"[ 0.04976196  5.5989814   1.6783965  ...  0.55768824 -1.5341508
  0.6927979 ]","[-0.065098    5.710078    1.6563362  ...  0.92523843 -1.7283144
  0.20476012]"
785,The opportunity was missed.,The opportunity was lost.,"[-0.9427045   5.10569     3.0668197  ...  0.7745943  -0.6963898
 -0.07909042]","[-0.7742789   5.300246    3.524978   ...  0.78268015 -0.40031475
 -0.04919083]"
786,The chance was squandered.,The chance was wasted.,"[-1.603409    3.3095117   2.7154148  ... -0.11537598  1.5923223
 -0.7797376 ]","[-0.76747787  3.224708    2.9519172  ...  0.564091    1.9971025
 -0.42882442]"
787,The risk was high.,The risk was considerable.,"[-1.3731877   3.3946934   3.7873492  ...  0.13647188 -0.67453986
  1.1911168 ]","[-1.4700857   3.7165437   3.3447685  ...  0.10877309 -0.3855039
  0.6096865 ]"
788,The danger was real.,The danger was imminent.,"[-1.8370838   4.725874    1.3632313  ... -0.01295114 -1.2533342
  1.3082349 ]",[-1.2227587  4.601064   1.4081943 ...  0.3697014 -0.4001902  2.3771849]
789,The threat was serious.,The threat was grave.,[-1.1955032  6.2653117  3.236348  ... -0.7774309 -2.7886534  2.3663173],"[-1.1899548   6.136899    3.3028817  ... -0.96662694 -2.9338088
  2.441384  ]"
790,The warning was ignored.,The warning was disregarded.,"[-0.6414572   4.7750044   0.5676502  ... -2.2986426  -0.10553179
  2.6765099 ]","[ 0.7143157   4.769624    0.7790718  ... -2.9076421   0.31548753
  2.1618621 ]"
791,The advice was heeded.,The advice was followed.,[-0.9520169  5.131969   1.1974579 ... -1.6554593  2.2717645  2.2463858],"[-0.38005075  4.140107    0.5837736  ... -1.3518883   2.0646527
  2.1039505 ]"
792,The instruction was obeyed.,The instruction was followed.,"[-0.17051668  5.904527    0.6816344  ... -1.4881755  -0.41377684
  2.3263233 ]","[-0.44291338  3.9496937   0.21510634 ... -1.3177996  -0.6321787
  2.9801078 ]"
793,The order was executed.,The order was carried out.,"[ 0.03331548  4.919806    0.68114245 ... -0.42270103 -0.09984732
  2.1190948 ]","[ 0.44484153  5.2548256   0.56987095 ... -1.0672336   0.38494778
  2.4084733 ]"
794,The mission was accomplished.,The mission was completed.,"[ 0.8386078   6.5546966   1.406101   ... -0.66447467 -2.4517753
  1.2374964 ]",[ 1.0423232  6.8447647  2.408504  ... -0.4004436 -2.7448592  0.7153853]
795,The quest was successful.,The quest was triumphant.,"[ 2.579465    4.7805514  -0.21000281 ... -1.6245416   0.17644748
  1.6193606 ]","[ 3.133479    3.6712554  -0.54934126 ... -1.7539577  -0.12696767
  1.721569  ]"
796,The search was fruitless.,The search was unsuccessful.,"[ 1.9728016   2.5769866   1.8090734  ... -1.2513855  -0.95287293
 -0.45433763]",[ 0.2777849  3.4562836  1.4263697 ... -1.5151179 -0.7920892  1.260267 ]
797,The investigation was thorough.,The investigation was exhaustive.,"[ 1.7894204   0.45987827  1.5586166  ... -0.5577369  -1.1007154
  2.027226  ]","[ 1.8966639   0.02280071  1.8991003  ... -0.25481138 -1.5409882
  2.0437078 ]"
798,The study was comprehensive.,The study was extensive.,"[ 1.5403684  -1.8161345   2.3604753  ... -1.0119671   0.6305758
  0.14231634]","[ 1.2466764  -2.2928023   2.6878567  ... -0.27808085 -0.71721697
  0.5880115 ]"
799,The research was detailed.,The research was meticulous.,"[ 1.6811501  -1.3058646   2.4826102  ... -1.263594   -0.12789568
  0.96684897]","[ 1.705734   -0.9859648   2.2158911  ... -0.6679558  -0.28185245
  1.7468792 ]"
800,The analysis was accurate.,The analysis was precise.,"[ 1.2163069   0.80107343  0.5430908  ... -1.3449628  -0.40827855
  2.6696992 ]",[ 0.9895805  1.0444788  1.0370351 ... -1.0728171 -1.0528122  2.1693075]
801,The conclusion was logical.,The conclusion was rational.,"[ 1.5697937   1.2010691  -0.47511935 ... -0.09042718  1.3417231
  1.9682786 ]","[ 1.4393722   1.6386058  -0.5107245  ... -0.13777278  1.4352696
  2.8057618 ]"
802,The argument was convincing.,The argument was persuasive.,[ 1.8473297  3.1453903  1.8836479 ... -2.0514584  1.2699965  3.214835 ],[ 1.4146732  2.8009844  2.1657586 ... -2.0381312  1.4330696  3.0634892]
803,The evidence was compelling.,The evidence was strong.,[ 1.051398   4.236231   1.3184032 ... -0.6246096  2.3402781  4.289417 ],[ 1.0195842  3.7774403  1.7470877 ... -0.2538117  2.755626   4.670616 ]
804,The proof was undeniable.,The proof was irrefutable.,[1.0713139  3.936686   0.01117547 ... 0.02214005 1.9414883  4.547774  ],"[ 1.1704687   4.9030356   0.09224449 ... -0.0237174   1.9862344
  4.921451  ]"
805,The fact was indisputable.,The fact was undeniable.,"[-0.67629445  2.441769   -0.46840444 ...  0.10779373  0.14375806
  2.7959492 ]","[-0.9740845   2.3031373   0.11516563 ...  1.4725821   0.2947988
  2.312517  ]"
806,The truth was revealed.,The truth was uncovered.,"[-0.86328983  3.398417    1.1522224  ...  0.60642254 -2.3273797
  1.7279129 ]",[-1.0967008  3.765284   1.5950954 ...  0.4412175 -2.2115614  1.621793 ]
807,The secret was kept.,The secret was concealed.,"[ 1.6769991   5.093666    3.9205003  ...  1.3790352  -0.370109
  0.36040518]","[ 1.7708805   5.088445    3.2777648  ...  1.3064611  -0.887846
 -0.23622556]"
808,The mystery was solved.,The mystery was unraveled.,"[ 1.8121636   2.3142724   2.3231814  ...  0.45395136 -0.8050375
  1.4905113 ]","[ 1.5090755   1.5845385   1.4747291  ... -0.04036784 -1.1879543
  0.593882  ]"
809,The puzzle was solved.,The puzzle was resolved.,[ 2.6772895  0.9570198  2.2136512 ... -0.5463935  0.8394415  1.3734393],[ 2.3621852  0.7731387  2.1618996 ... -0.5262758  1.1056266  1.4092476]
810,The problem was complex.,The problem was intricate.,"[ 0.14113736  0.44035682  3.009446   ... -0.01988452 -2.6300035
  1.2462219 ]","[-0.04597931 -0.3667118   2.6000283  ...  0.01202258 -2.6879196
  1.1187332 ]"
811,The situation was complicated.,The situation was convoluted.,"[ 0.05830023 -1.4818331   2.0830722  ... -0.42777187 -1.8633798
  4.2849145 ]",[ 1.4111227 -1.2825574  1.0846249 ...  0.9506075 -3.4392865  3.4631202]
812,The circumstances were unusual.,The circumstances were extraordinary.,"[ 0.31246266  0.05136027 -0.06870532 ... -0.852234   -1.453051
  3.0323849 ]","[-0.23048516  1.4110453  -0.23128262 ... -0.7162733  -1.1916277
  3.250962  ]"
813,The event was unexpected.,The event was surprising.,"[-0.60611683 -0.9003068   0.6594175  ... -0.756566   -1.5813924
  2.291779  ]","[-0.45474887 -1.1618786   0.8751291  ... -1.2302059  -1.3817911
  3.3114178 ]"
814,The occurrence was rare.,The occurrence was unusual.,"[ 0.16183688 -1.8867518   1.3471762  ... -0.05692434 -0.29559177
  1.1743758 ]","[ 0.5647173  -1.930898    0.612466   ...  0.05610696 -0.7457603
  1.6356509 ]"
815,The incident was significant.,The incident was momentous.,[ 0.5438476  1.7105764  1.5074594 ... -0.6398609 -2.2392135  2.4693556],"[-0.19630535  0.8526835   1.0381376  ... -0.19282638 -1.6339215
  2.7620678 ]"
816,The experience was unforgettable.,The experience was memorable.,"[-0.82815295  2.583783    1.4626285  ... -1.0020206   0.6015688
  2.153362  ]","[-0.75616384  1.5586698   1.4054022  ... -1.1344473   0.26320058
  2.1049266 ]"
817,The moment was precious.,The moment was valuable.,"[-2.1237473   2.1057253   0.21684428 ...  0.1822631   0.7661228
  0.29965007]","[-1.4025835   2.9893107   0.9001721  ...  0.08785005  1.0961205
  0.29410884]"
818,The time was precious.,The time was valuable.,[-1.2064438 -0.6704062  2.2695594 ... -0.3286963  1.4307505  1.4256961],"[-1.0163262  -0.4988808   2.6727715  ... -0.44569653  1.3601117
  1.1971159 ]"
819,The day was memorable.,The day was unforgettable.,"[-0.1040711  -3.2636724   0.83806    ...  0.91931736  0.10627947
  1.1396887 ]","[-0.38207406 -2.5920844   1.1764889  ...  1.0409166   0.33067957
  1.122651  ]"
820,The life was full.,The life was rich.,"[-0.44420066  2.3261073   2.5269077  ...  1.1921923  -1.6388153
  1.0460354 ]","[-0.25673515  3.5868015   2.725509   ...  0.4601156  -1.5430725
  1.0560448 ]"
821,The journey was long.,The journey was extensive.,"[ 0.19276953 -1.0861795   2.2821813  ...  0.7000464  -0.9331509
  1.8411001 ]","[ 0.59908706 -1.5978105   2.64395    ... -0.16334693 -0.36046892
  1.5092528 ]"
822,The path was clear.,The path was obvious.,[2.0975654  1.1418505  1.9876053  ... 0.17501846 0.12529755 0.8407475 ],[1.0657208  1.186682   1.0741754  ... 0.7419157  0.20069747 0.8649826 ]
823,The way was easy.,The way was straightforward.,[2.6504645  3.1973977  1.4615413  ... 0.8117954  2.7996469  0.63562644],[2.1098835  2.710081   1.0970664  ... 0.82537013 1.8067127  0.27372167]
824,The road was winding.,The road was twisting.,[ 1.3567203 -1.3025     3.2015038 ...  0.5022065 -1.761368   1.5439944],"[ 0.511061   -0.3914681   2.662524   ...  0.23111656 -1.4586233
  1.5795004 ]"
825,The destination was reached.,The destination was arrived at.,"[-0.31221998  2.412808    1.8744259  ... -0.65848255  0.9941791
  2.1452503 ]","[-0.71707124  1.778169    1.9354982  ... -1.2241658   1.0884976
  2.3204947 ]"
826,The goal was in sight.,The goal was visible.,[0.36235192 4.120682   2.0777194  ... 0.03490614 0.73825866 2.724639  ],"[ 0.09395266  2.6909416   1.5129942  ... -0.43048137 -0.25331086
  0.6646935 ]"
827,The future was uncertain.,The future was unpredictable.,"[-1.6278667   0.4760661   2.29419    ... -0.46621665 -0.18218881
  1.8139508 ]","[-1.5734453   0.9313278   2.119474   ... -0.44436464 -0.27887595
  1.3995345 ]"
828,The prospect was bleak.,The prospect was dismal.,"[-0.25736466  1.3571031   2.2887754  ... -0.01350515  1.0399579
  1.4126221 ]","[-0.64860344  1.4065343   2.0243516  ... -0.02508917  1.1786613
  1.5529416 ]"
829,The possibility was remote.,The possibility was unlikely.,[ 1.015647   3.325704   3.2723675 ...  1.2293496 -0.0247652  0.652875 ],[0.6831957  3.591027   2.947928   ... 1.1983082  0.03306818 0.17651844]
830,The likelihood was slim.,The likelihood was improbable.,"[ 0.03578318  0.99646825  1.7064393  ... -0.01226345  0.26329607
  1.5957718 ]","[-0.2711516   1.7698529   1.147564   ...  1.1635377   0.5649361
  0.81974757]"
831,The chance was small.,The chance was minuscule.,[0.23890631 2.560653   3.295422   ... 0.93851864 0.33534855 0.1754618 ],"[-0.4629608   2.7084515   2.5019393  ... -0.4173963  -0.12355137
 -0.15701704]"
832,The risk was high.,The risk was considerable.,"[-1.3731877   3.3946934   3.7873492  ...  0.13647188 -0.67453986
  1.1911168 ]","[-1.4700857   3.7165437   3.3447685  ...  0.10877309 -0.3855039
  0.6096865 ]"
833,The danger was imminent.,The danger was impending.,[-1.2227587  4.601064   1.4081943 ...  0.3697014 -0.4001902  2.3771849],"[-2.1554158   3.998712    1.0557196  ...  0.47127762 -0.23797676
  1.7524201 ]"
834,The threat was credible.,The threat was believable.,"[-0.78033304  6.678955    3.0077693  ... -1.5268992  -3.4166405
  1.990154  ]",[-1.1670887  5.4801283  2.4036117 ... -1.0140524 -2.513434   1.6527979]
835,The warning was ignored.,The warning was disregarded.,"[-0.6414572   4.7750044   0.5676502  ... -2.2986426  -0.10553179
  2.6765099 ]","[ 0.7143157   4.769624    0.7790718  ... -2.9076421   0.31548753
  2.1618621 ]"
836,The advice was heeded.,The advice was followed.,[-0.9520169  5.131969   1.1974579 ... -1.6554593  2.2717645  2.2463858],"[-0.38005075  4.140107    0.5837736  ... -1.3518883   2.0646527
  2.1039505 ]"
837,The instruction was obeyed.,The instruction was followed.,"[-0.17051668  5.904527    0.6816344  ... -1.4881755  -0.41377684
  2.3263233 ]","[-0.44291338  3.9496937   0.21510634 ... -1.3177996  -0.6321787
  2.9801078 ]"
838,The order was executed.,The order was carried out.,"[ 0.03331548  4.919806    0.68114245 ... -0.42270103 -0.09984732
  2.1190948 ]","[ 0.44484153  5.2548256   0.56987095 ... -1.0672336   0.38494778
  2.4084733 ]"
839,The mission was accomplished.,The mission was completed.,"[ 0.8386078   6.5546966   1.406101   ... -0.66447467 -2.4517753
  1.2374964 ]",[ 1.0423232  6.8447647  2.408504  ... -0.4004436 -2.7448592  0.7153853]
840,The objective was attained.,The objective was achieved.,"[ 0.740883    5.2385244   1.1122376  ... -0.8342099  -0.23379023
  1.2171614 ]","[ 0.648398    5.3825083   1.0818498  ... -0.80994856 -0.27980143
  1.0390302 ]"
841,The target was met.,The target was reached.,"[-0.28127497  5.3228354   1.301282   ... -0.80289745 -1.8523464
  1.4343059 ]","[-0.51339567  5.7761946   1.7450463  ... -0.9354099  -1.5392165
  1.7982423 ]"
842,The aim was realized.,The aim was fulfilled.,"[ 0.81790495  4.31207     1.4395621  ... -1.4929919  -0.16749254
  0.02329993]","[ 1.0553695   4.54356     1.3522084  ... -1.2583473  -0.0694376
  0.07905843]"
843,The purpose was served.,The purpose was achieved.,[0.59777504 5.517675   2.432037   ... 0.37078646 0.17491183 1.1085999 ],"[ 1.193991    6.207885    2.2739673  ... -0.01415775  0.03439641
  0.91058   ]"
844,The result was positive.,The result was favorable.,"[ 0.41539544  4.6949205   0.9740456  ... -1.3447301   0.24239746
  2.2110507 ]",[ 2.0182042  3.9256394  0.7034961 ... -1.11571    1.9445698  2.7921758]
845,The outcome was successful.,The outcome was positive.,"[ 0.3826617   4.476111    0.29481044 ... -1.3468125   1.4290037
  2.9320292 ]","[ 0.86352766  4.40011     1.1928505  ... -1.407669    1.4644724
  2.0001688 ]"
846,The effect was significant.,The effect was substantial.,"[ 1.0677372   5.265264    0.96155894 ...  0.20228192 -0.88023853
  0.01644528]","[ 0.953282    5.4230757   1.0478294  ...  0.05946939 -0.7981955
  0.3322882 ]"
847,The impact was considerable.,The impact was substantial.,"[-0.5625121   5.107112    1.2236063  ...  0.25816712 -0.56501603
  0.5042633 ]","[-0.3636146   5.2077646   1.1809009  ...  0.13797705 -0.41514364
  0.58918893]"
848,The consequence was serious.,The consequence was grave.,"[-1.1334488   6.246517    0.8648237  ...  0.05504696  1.4822
  2.0508473 ]","[-1.2634455   6.1629577   1.1188003  ... -0.21480012  1.4347019
  1.8655195 ]"
849,The repercussions were severe.,The repercussions were dire.,"[-1.5649788   4.5117927   1.068192   ...  0.822163   -0.50711215
  2.0019107 ]","[-1.7075068   4.1199846   0.74801147 ...  0.7477583   0.10989185
  2.1308026 ]"
850,The reaction was immediate.,The reaction was instantaneous.,"[ 0.19949384  6.0172396  -0.5242261  ...  0.40161777 -0.38279858
  3.28449   ]","[ 0.43265986  5.8629737  -0.01896393 ...  0.49670163 -0.94991267
  2.6078336 ]"
851,The response was quick.,The response was rapid.,"[ 0.92578536  4.195305    0.7935832  ... -0.77673686  0.25189328
  1.4214598 ]","[ 0.67456543  4.762778    0.922272   ... -1.0285718   0.06468916
  1.1146071 ]"
852,The reply was prompt.,The reply was timely.,[ 1.4070817  3.547418   1.3259609 ... -0.6811045  0.7000665  0.5961243],"[ 1.4844582   3.8909988   1.6315372  ... -0.11540858  0.6495441
  0.67895234]"
853,The feedback was helpful.,The feedback was constructive.,"[ 0.47040638  4.3794236   1.3754269  ... -1.2469561   0.97766876
  0.23355904]","[ 0.68038523  3.4940305   0.8265489  ... -1.2620668   0.9900753
 -0.21643741]"
854,The criticism was harsh.,The criticism was severe.,"[-0.6512287   2.0553303  -0.54077494 ... -0.70022756  0.35513136
  2.8970108 ]","[-0.55492675  2.327582   -0.30282468 ... -0.60198903  0.4634791
  3.2502594 ]"
855,The judgment was unfair.,The judgment was unjust.,"[-0.41989946  2.7074254  -0.01698523 ... -1.504923    0.739047
  3.014607  ]","[-0.6472727   3.0927334   0.32867604 ... -0.98858404  1.1109617
  2.8466592 ]"
856,The decision was final.,The decision was irreversible.,"[-0.05375782  4.514539    0.74021447 ...  0.00603206  3.0180013
  2.480349  ]",[-1.2688986  5.6767817  0.6154626 ...  0.3601568  3.5302727  2.5581927]
857,The verdict was guilty.,The verdict was culpable.,"[-2.1191773   4.1464605   0.66302264 ...  0.7424452   0.69749624
  2.9840937 ]","[-3.647218    3.223377    0.9448661  ...  1.1756071   0.01100548
  1.9036006 ]"
858,The sentence was lenient.,The sentence was merciful.,"[ 2.4995892   2.37347     1.9638076  ... -0.3344268   0.83232164
  2.8470974 ]",[1.7058395  4.305067   2.3982193  ... 0.37049428 0.99373513 1.7729236 ]
859,The punishment was severe.,The punishment was harsh.,"[-1.4331458   6.8626595   0.82151717 ... -2.2285347   1.1294457
  1.7808657 ]",[-1.4390337  6.2988114  0.0965219 ... -2.1072974  1.0164865  1.4429066]
860,The crime was heinous.,The crime was atrocious.,"[-0.11492173  4.333534    1.764689   ... -0.55812174 -0.90908056
  1.1868309 ]","[-0.12313429  4.332575    0.8001763  ... -1.1234995  -1.2638885
  1.8860346 ]"
861,The offense was serious.,The offense was grave.,"[ 0.23419578  3.0338879   2.3044257  ... -1.529865    1.8668067
  3.641816  ]","[-0.20778804  3.0712256   2.4769566  ... -1.3620095   1.4590297
  3.3636715 ]"
862,The law was broken.,The law was violated.,"[ 0.24834509  6.3517995   3.184435   ... -2.3764985   1.2226841
  2.250485  ]",[ 0.3771394  6.1510515  3.3126404 ... -2.4423175  1.502798   2.8154912]
863,The rule was disregarded.,The rule was ignored.,[ 1.7584146  2.7410634  0.5758249 ... -3.1152709  2.2945035  2.2302542],"[ 0.7833784   2.4729218   0.31441075 ... -2.3521197   2.2893682
  2.9877002 ]"
864,The order was disobeyed.,The order was flouted.,[ 1.4625007  4.924408   0.8112416 ... -1.1761088 -0.6092386  2.0175903],"[ 0.1799022   3.7580898   0.79629517 ... -1.1007363   0.39682245
  2.1444008 ]"
865,The command was refused.,The command was rejected.,"[-0.25280434  7.9185357   1.2245214  ... -1.2864848   0.70620716
  3.0984468 ]","[-1.062814    6.5292587   0.97130287 ... -2.268044    0.81758654
  3.0691524 ]"
866,The request was granted.,The request was approved.,[ 0.4200801  5.618444   0.383079  ... -0.6860562  0.9599918  1.7844661],"[ 0.19757003  5.677182    0.6959489  ... -0.9378767   0.8330927
  1.7517195 ]"
867,The application was accepted.,The application was approved.,"[ 2.6336327   3.650121    1.4886082  ... -2.4833639  -0.27024874
  0.06620103]","[ 2.89786     3.010882    1.2479814  ... -1.884553   -0.36558142
  0.678017  ]"
868,The proposal was rejected.,The proposal was denied.,"[ 1.2154429   2.6475205  -0.02645338 ... -0.6808673   0.72607225
  2.2613223 ]","[ 1.1771557   2.946273   -0.1024425  ... -0.67030436  0.55430794
  2.4095314 ]"
869,The offer was declined.,The offer was refused.,"[ 2.0874043   5.808109    0.71393496 ... -1.0662777  -0.15331379
  1.9014823 ]","[ 1.7763002   5.997041    0.5609002  ... -0.6060044   0.00696705
  1.7011284 ]"
870,The invitation was accepted.,The invitation was welcomed.,"[ 1.5802656   3.900906    1.5014184  ... -0.561158   -0.37286407
  2.0783195 ]","[ 1.7348869   3.4569821   1.3574744  ... -0.17943846 -0.07140346
  1.9634316 ]"
871,The suggestion was considered.,The suggestion was contemplated.,"[ 0.25929233  1.9237522   2.35108    ... -0.5740154   0.229741
  0.9230183 ]","[ 0.01891503  0.38021633  0.8868803  ... -0.09017992  0.54128903
  1.1914346 ]"
